COUNTY,REGION,GRDSPAN,PAIRCAMP,CAMPUS,DISTRICT,CAMPNAME,DISTNAME,GRDTYPE,CFLALTED,CNTYNAME,CFLCHART,PAIRNAME
014,12,'09 - 12, ,014906007,014906,HARKER HEIGHTS H S,KILLEEN ISD,S,N,BELL,N, 
014,12,'09 - 12, ,014906008,014906,ROBERT M SHOEMAKER H S,KILLEEN ISD,S,N,BELL,N, 
014,12,'06 - 08, ,014906009,014906,GATEWAY MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'09 - 12, ,014906013,014906,KILLEEN ISD EARLY COLLEGE H S,KILLEEN ISD,S,N,BELL,N, 
014,12,'09 - 12, ,014906015,014906,CHAPARRAL H S,KILLEEN ISD,S,N,BELL,N, 
014,12,'04 - 10, ,014906022,014906,ADVENTHEALTH SCHOOL,KILLEEN ISD,B,N,BELL,N, 
014,12,'09 - 10, ,014906026,014906,KILLEEN JJAEP,KILLEEN ISD,S,N,BELL,N, 
014,12,'06 - 08, ,014906043,014906,RANCIER MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906044,014906,MANOR MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906046,014906,EASTERN HILLS MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906048,014906,PALO ALTO MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906049,014906,LIBERTY HILL MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906050,014906,LIVE OAK RIDGE MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906051,014906,UNION GROVE MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906052,014906,AUDIE MURPHY MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906053,014906,CHARLES E PATTERSON MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906054,014906,ROY J SMITH MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014906055,014906,NOLAN MIDDLE,KILLEEN ISD,M,N,BELL,N, 
014,12,'KG - 05, ,014906100,014906,EL ALTER LEARNING CENTER,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906105,014906,HARKER HEIGHTS EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906108,014906,MEADOWS EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906109,014906,PEEBLES EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906115,014906,NOLANVILLE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 03, ,014906116,014906,CLARKE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906119,014906,HAY BRANCH EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906120,014906,WILLOW SPRINGS EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906121,014906,MOUNTAIN VIEW EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906122,014906,REECES CREEK EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906123,014906,CLEAR CREEK EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906124,014906,CEDAR VALLEY EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906125,014906,BROOKHAVEN EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906126,014906,VENABLE VILLAGE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906127,014906,TRIMMIER EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906128,014906,MONTAGUE VILLAGE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906129,014906,MAXDALE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906130,014906,IRA CROSS JR EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906131,014906,IDUMA EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 03, ,014906132,014906,OVETA CULP HOBBY EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906133,014906,TIMBER RIDGE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906135,014906,SAEGERT EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906136,014906,SKIPCHA EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906137,014906,RICHARD E CAVAZOS EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906138,014906,HAYNES EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906139,014906,DR JOSEPH A FOWLER EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906140,014906,ALICE W DOUSE EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906141,014906,MAUDE MOORE WOOD EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906142,014906,PERSHING PARK ES,KILLEEN ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014906143,014906,KILLEEN EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906144,014906,CLIFTON PARK EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'PK - 05, ,014906145,014906,PAT CARNEY EL,KILLEEN ISD,E,N,BELL,N, 
014,12,'09 - 12, ,014907001,014907,ROGERS H S,ROGERS ISD,S,N,BELL,N, 
014,12,'06 - 08, ,014907041,014907,ROGERS MIDDLE,ROGERS ISD,M,N,BELL,N, 
014,12,'09 - 10, ,014907043,014907,BELL COUNTY DAEP,ROGERS ISD,S,N,BELL,N, 
014,12,'EE - 05, ,014907102,014907,ROGERS EL,ROGERS ISD,E,N,BELL,N, 
014,12,'09 - 12, ,014908001,014908,SALADO H S,SALADO ISD,S,N,BELL,N, 
014,12,'06 - 08, ,014908042,014908,SALADO MIDDLE,SALADO ISD,M,N,BELL,N, 
014,12,'EE - 05, ,014908102,014908,THOMAS ARNOLD EL,SALADO ISD,E,N,BELL,N, 
014,12,'09 - 12, ,014909002,014909,TEMPLE H S,TEMPLE ISD,S,N,BELL,N, 
014,12,'03 - 12, ,014909005,014909,WHEATLEY ALTERNATIVE EDUCATION CENTER,TEMPLE ISD,B,N,BELL,N, 
014,12,'09 - 12, ,014909008,014909,FRED W EDWARDS ACADEMY AEC,TEMPLE ISD,S,Y,BELL,N, 
014,12,'06 - 08, ,014909041,014909,LAMAR MIDDLE,TEMPLE ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014909042,014909,TRAVIS SCIENCE ACADEMY,TEMPLE ISD,M,N,BELL,N, 
014,12,'06 - 08, ,014909044,014909,BONHAM MIDDLE,TEMPLE ISD,M,N,BELL,N, 
014,12,'EE - PK,'014909117,014909101,014909,MERIDITH-DUNBAR EARLY CHILDHOOD ACADEMY,TEMPLE ISD,E,N,BELL,N,KENNEDY-POWELL EL
014,12,'KG - 05, ,014909102,014909,CATER EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909107,014909,JEFFERSON EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909110,014909,SCOTT EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909111,014909,THORNTON EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909114,014909,WESTERN HILLS EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'EE - 05, ,014909116,014909,RAYE-ALLEN EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909117,014909,KENNEDY-POWELL EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'KG - 05, ,014909118,014909,HECTOR P GARCIA EL,TEMPLE ISD,E,N,BELL,N, 
014,12,'07 - 07, ,014909198,014909,SCOTT & WHITE HOSPITAL,TEMPLE ISD,M,N,BELL,N, 
014,12,'09 - 12, ,014910001,014910,TROY H S,TROY ISD,S,N,BELL,N, 
014,12,'06 - 08, ,014910041,014910,RAYMOND MAYS MIDDLE,TROY ISD,M,N,BELL,N, 
014,12,'10 - 10, ,014910042,014910,TROY J J A E P,TROY ISD,S,N,BELL,N, 
014,12,'03 - 05, ,014910101,014910,TROY EL,TROY ISD,E,N,BELL,N, 
014,12,'EE - 02,'014910101,014910103,014910,EDNA BIGHAM MAYS EL,TROY ISD,E,N,BELL,N,TROY EL
015,20,'09 - 12, ,015801001,015801,POR VIDA ACADEMY CHARTER H S,POR VIDA ACADEMY,S,Y,BEXAR,Y, 
015,20,'09 - 12, ,015801002,015801,POR VIDA ACADEMY CORPUS CHRISTI,POR VIDA ACADEMY,S,Y,BEXAR,Y, 
015,20,'PK - 12, ,015802001,015802,GEORGE GERVIN ACADEMY,GEORGE GERVIN ACADEMY,B,N,BEXAR,Y, 
015,20,'PK - 12, ,015802004,015802,RUTH JONES MCCLENDON MIDDLE,GEORGE GERVIN ACADEMY,B,N,BEXAR,Y, 
015,20,'09 - 12, ,015805001,015805,FRANK L MADLA EARLY COLLEGE H S,NEW FRONTIERS PUBLIC SCHOOLS INC,S,N,BEXAR,Y, 
015,20,'09 - 09, ,015805002,015805,IMELDA DAVIS EARLY COLLEGE H S,NEW FRONTIERS PUBLIC SCHOOLS INC,S,N,BEXAR,Y, 
015,20,'09 - 12, ,015806003,015806,LEGACY TRADITIONAL SCHOOL - BASSE,LEGACY TRADITIONAL SCHOOLS - TEXAS,S,N,BEXAR,Y, 
015,20,'KG - 08, ,015806041,015806,LEGACY TRADITIONAL SCHOOL - ALAMO RANCH,LEGACY TRADITIONAL SCHOOLS - TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 05, ,015806101,015806,LEGACY TRADITIONAL SCHOOL - OBLATE,LEGACY TRADITIONAL SCHOOLS - TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015806106,015806,LEGACY TRADITIONAL SCHOOL - CIBOLO,LEGACY TRADITIONAL SCHOOLS - TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 05, ,015807001,015807,SOUTHWEST PREPARATORY SCHOOL,SOUTHWEST PREPARATORY SCHOOL,E,N,BEXAR,Y, 
015,20,'PK - 12, ,015807002,015807,SOUTHWEST PREPARATORY SOUTHEAST CAMPUS,SOUTHWEST PREPARATORY SCHOOL,B,N,BEXAR,Y, 
015,20,'06 - 12, ,015807004,015807,SOUTHWEST PREPARATORY SCHOOL-NORTHWEST,SOUTHWEST PREPARATORY SCHOOL,B,Y,BEXAR,Y, 
015,20,'06 - 12, ,015807005,015807,NEW DIRECTIONS,SOUTHWEST PREPARATORY SCHOOL,B,Y,BEXAR,Y, 
015,20,'PK - 05, ,015807101,015807,SOUTHWEST PREP NORTHWEST EL,SOUTHWEST PREPARATORY SCHOOL,E,N,BEXAR,Y, 
015,20,'PK - 11, ,015807102,015807,SEGUIN EL,SOUTHWEST PREPARATORY SCHOOL,B,N,BEXAR,Y, 
015,20,'08 - 11, ,015808003,015808,JHW INSPIRE ACADEMY - HAYS COUNTY,INSPIRE ACADEMIES,S,Y,BEXAR,Y, 
015,20,'07 - 11, ,015808007,015808,JHW INSPIRE ACADEMY - ROCKDALE,INSPIRE ACADEMIES,S,Y,BEXAR,Y, 
015,20,'KG - 12, ,015808009,015808,ANNE FRANK INSPIRE ACADEMY,INSPIRE ACADEMIES,B,N,BEXAR,Y, 
015,20,'KG - 11, ,015808012,015808,JHW INSPIRE ACADEMY - LEGACY RANCH,INSPIRE ACADEMIES,B,N,BEXAR,Y, 
015,20,'07 - 12, ,015808014,015808,JHW INSPIRE ACADEMY - BELL COUNTY,INSPIRE ACADEMIES,S,Y,BEXAR,Y, 
015,20,'09 - 12, ,015808016,015808,JHW INSPIRE ACADEMIES- RISE RECOVERY,INSPIRE ACADEMIES,S,Y,BEXAR,Y, 
015,20,'PK - 08, ,015809101,015809,BEXAR COUNTY ACADEMY,BEXAR COUNTY ACADEMY,E,N,BEXAR,Y, 
015,20,'09 - 12, ,015814001,015814,POSITIVE SOLUTIONS CHARTER,POSITIVE SOLUTIONS CHARTER SCHOOL,S,Y,BEXAR,Y, 
015,20,'PK - 05, ,015815001,015815,HERITAGE ACADEMY OF WINDCREST,HERITAGE ACADEMY,E,N,BEXAR,Y, 
015,20,'09 - 12, ,015815041,015815,HERITAGE ACADEMY OF DEL RIO,HERITAGE ACADEMY,S,Y,BEXAR,Y, 
015,20,'05 - 08, ,015815042,015815,HERITAGE ACADEMY OF DEL RIO MIDDLE,HERITAGE ACADEMY,M,Y,BEXAR,Y, 
015,20,'07 - 08, ,015815101,015815,HERITAGE ACADEMY,HERITAGE ACADEMY,M,Y,BEXAR,Y, 
015,20,'06 - 06, ,015815104,015815,HERITAGE ACADEMY OF SAN ANTONIO,HERITAGE ACADEMY,M,Y,BEXAR,Y, 
015,20,'PK - 12, ,015822001,015822,JUBILEE SAN ANTONIO,JUBILEE ACADEMIES,B,N,BEXAR,Y, 
015,20,'PK - 08, ,015822002,015822,JUBILEE HIGHLAND HILLS,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'PK - 12, ,015822004,015822,JUBILEE - LAKE VIEW UNIVERSITY PREP,JUBILEE ACADEMIES,B,N,BEXAR,Y, 
015,20,'PK - 08, ,015822005,015822,JUBILEE HIGHLAND PARK,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'PK - 09, ,015822006,015822,JUBILEE KINGSVILLE,JUBILEE ACADEMIES,B,N,BEXAR,Y, 
015,20,'PK - 05, ,015822007,015822,JUBILEE LIVING WAY,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015822008,015822,JUBILEE HARLINGEN,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'PK - 12, ,015822009,015822,JUBILEE WELLS BRANCH,JUBILEE ACADEMIES,B,N,BEXAR,Y, 
015,20,'PK - 12, ,015822010,015822,JUBILEE BROWNSVILLE,JUBILEE ACADEMIES,B,N,BEXAR,Y, 
015,20,'PK - 07, ,015822011,015822,JUBILEE LEADERSHIP ACADEMY,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'PK - 05, ,015822012,015822,JUBILEE WESTWOOD,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'06 - 08, ,015822013,015822,JUBILEE ACADEMIES MIDDLE,JUBILEE ACADEMIES,M,N,BEXAR,Y, 
015,20,'PK - 08, ,015822014,015822,JUBILEE SENDERO,JUBILEE ACADEMIES,E,N,BEXAR,Y, 
015,20,'06 - 08, ,015825001,015825,LIGHTHOUSE MIDDLE,LIGHTHOUSE PUBLIC SCHOOLS,M,N,BEXAR,Y, 
015,20,'09 - 12, ,015825002,015825,LIGHTHOUSE HIGH,LIGHTHOUSE PUBLIC SCHOOLS,S,N,BEXAR,Y, 
015,20,'PK - 05, ,015825101,015825,LIGHTHOUSE EL,LIGHTHOUSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'07 - 12, ,015827001,015827,SST SA COLLEGE PREP H S,SCHOOL OF SCIENCE AND TECHNOLOGY,S,N,BEXAR,Y, 
015,20,'PK - 06, ,015827002,015827,SST ALAMO,SCHOOL OF SCIENCE AND TECHNOLOGY,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015827003,015827,SST THE WOODLANDS,SCHOOL OF SCIENCE AND TECHNOLOGY,E,N,BEXAR,Y, 
015,20,'05 - 08, ,015827004,015827,SST EXCELLENCE,SCHOOL OF SCIENCE AND TECHNOLOGY,M,N,BEXAR,Y, 
015,20,'PK - 08, ,015827005,015827,SST SPRING,SCHOOL OF SCIENCE AND TECHNOLOGY,E,N,BEXAR,Y, 
015,20,'PK - 10, ,015827006,015827,SST CHAMPIONS,SCHOOL OF SCIENCE AND TECHNOLOGY,B,N,BEXAR,Y, 
015,20,'PK - 06, ,015827007,015827,SST SCHERTZ,SCHOOL OF SCIENCE AND TECHNOLOGY,E,N,BEXAR,Y, 
015,20,'06 - 12, ,015828001,015828,HARMONY SCIENCE ACAD (SAN ANTONIO),HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,B,N,BEXAR,Y, 
015,20,'PK - 08, ,015828002,015828,HARMONY SCHOOL OF INNOVATION - SAN ANTONIO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,E,N,BEXAR,Y, 
015,20,'06 - 08, ,015828003,015828,HARMONY SCIENCE ACADEMY - LAREDO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,M,N,BEXAR,Y, 
015,20,'KG - 05, ,015828004,015828,HARMONY SCHOOL OF INNOVATION - LAREDO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015828005,015828,HARMONY SCIENCE ACADEMY - BROWNSVILLE,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 05, ,015828006,015828,HARMONY SCHOOL OF EXCELLENCE - SAN ANTONIO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,E,N,BEXAR,Y, 
015,20,'06 - 12, ,015828007,015828,HARMONY SCHOOL OF INNOVATION - BROWNSVILLE,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,B,N,BEXAR,Y, 
015,20,'09 - 12, ,015828008,015828,HARMONY SCHOOL OF EXCELLENCE - LAREDO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,S,N,BEXAR,Y, 
015,20,'PK - 06, ,015828009,015828,HARMONY SCHOOL OF SCIENCE- SAN ANTONIO,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 12, ,015830001,015830,SOMERSET ACADEMY BROOKS,SOMERSET ACADEMIES OF TEXAS,B,N,BEXAR,Y, 
015,20,'PK - 12, ,015830101,015830,SOMERSET ACADEMY COLLEGIATE,SOMERSET ACADEMIES OF TEXAS,B,N,BEXAR,Y, 
015,20,'PK - 05, ,015830102,015830,SOMERSET ACADEMY LONE STAR,SOMERSET ACADEMIES OF TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 06, ,015830103,015830,SOMERSET ACADEMY OAKS,SOMERSET ACADEMIES OF TEXAS,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015831001,015831,SST DISCOVERY,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,E,N,BEXAR,Y, 
015,20,'PK - 12, ,015831002,015831,SST CORPUS CHRISTI,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,B,N,BEXAR,Y, 
015,20,'PK - 08, ,015831003,015831,SST ADVANCEMENT,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015831004,015831,SST NORTHWEST,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,E,N,BEXAR,Y, 
015,20,'PK - 08, ,015831005,015831,SST SUGARLAND,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,E,N,BEXAR,Y, 
015,20,'PK - 10, ,015831006,015831,SST HILL COUNTRY,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,B,N,BEXAR,Y, 
015,20,'05 - 06, ,015831007,015831,SST ONLINE ACADEMY,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,M,N,BEXAR,Y, 
015,20,'09 - 12, ,015833001,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,S,N,BEXAR,Y, 
015,20,'06 - 12, ,015834001,015834,BASIS SAN ANTONIO- SHAVANO CAMPUS,BASIS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 05, ,015834002,015834,BASIS SAN ANTONIO- PRI NORTH CENTRAL CAMPUS,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'05 - 07, ,015834003,015834,BASIS SAN ANTONIO - NORTHEAST CAMPUS,BASIS TEXAS,M,N,BEXAR,Y, 
015,20,'03 - 08, ,015834004,015834,BASIS AUSTIN,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'06 - 08, ,015834005,015834,BASIS PFLUGERVILLE,BASIS TEXAS,M,N,BEXAR,Y, 
015,20,'06 - 06, ,015834006,015834,BASIS SAN ANTONIO - JACK LEWIS JR CAMPUS,BASIS TEXAS,M,N,BEXAR,Y, 
015,20,'KG - 05, ,015834101,015834,BASIS SAN ANTONIO PRI- MEDICAL CENTER CAMPUS,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 02, ,015834102,015834,BASIS AUSTIN PRI,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 04, ,015834103,015834,BASIS SAN ANTONIO PRI - NORTHEAST CAMPUS,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015834104,015834,BASIS BENBROOK,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015834105,015834,BASIS PFLUGERVILLE PRI,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015834106,015834,BASIS SAN ANTONIO PRI - JACK LEWIS JR CAMPUS,BASIS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015835001,015835,GREAT HEARTS MONTE VISTA,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'06 - 12, ,015835002,015835,GREAT HEARTS MONTE VISTA NORTH,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 12, ,015835003,015835,GREAT HEARTS NORTHERN OAKS,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 05, ,015835004,015835,GREAT HEARTS IRVING,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 09, ,015835005,015835,GREAT HEARTS WESTERN HILLS,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 09, ,015835006,015835,GREAT HEARTS FOREST HEIGHTS,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'06 - 12, ,015835007,015835,GREAT HEARTS IRVING UPPER,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 07, ,015835008,015835,GREAT HEARTS LAKESIDE,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 09, ,015835009,015835,GREAT HEARTS LIVE OAK,GREAT HEARTS TEXAS,B,N,BEXAR,Y, 
015,20,'KG - 08, ,015835010,015835,GREAT HEARTS ARLINGTON,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 08, ,015835011,015835,GREAT HEARTS ONLINE - TX,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 07, ,015835012,015835,GREAT HEARTS INVICTUS,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 03, ,015835013,015835,GREAT HEARTS PRAIRIE VIEW,GREAT HEARTS TEXAS,E,N,BEXAR,Y, 
015,20,'KG - 08, ,015836001,015836,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,E,N,BEXAR,Y, 
015,20,'06 - 12, ,015838001,015838,COMPASS ROSE LEGACY,COMPASS ROSE PUBLIC SCHOOLS,B,N,BEXAR,Y, 
015,20,'KG - 08, ,015838002,015838,COMPASS ROSE INGENUITY,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015838003,015838,COMPASS ROSE LEGACY EL,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'PK - 07, ,015838005,015838,COMPASS ROSE JOURNEY,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'KG - 07, ,015838006,015838,COMPASS ROSE DESTINY,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'KG - 06, ,015838007,015838,COMPASS ROSE HARVEST,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015838008,015838,COMPASS ROSE DREAM,COMPASS ROSE PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'KG - 04, ,015839001,015839,PROMESA ACADEMY CHARTER SCHOOL,PROMESA ACADEMY CHARTER SCHOOL,E,N,BEXAR,Y, 
015,20,'05 - 10, ,015840001,015840,SAN ANTONIO PREPARATORY,SAN ANTONIO PREPARATORY SCHOOLS,B,N,BEXAR,Y, 
015,20,'KG - 04, ,015841001,015841,THE GATHERING PLACE,THE GATHERING PLACE,E,N,BEXAR,Y, 
015,20,'KG - 05, ,015842001,015842,ROYAL ACADEMY OF EXCELLENCE,ROYAL PUBLIC SCHOOLS,E,N,BEXAR,Y, 
015,20,'PK - 03, ,015843101,015843,PRELUDE PREPARATORY CHARTER SCHOOL,PRELUDE PREPARATORY CHARTER SCHOOL,E,N,BEXAR,Y, 
015,20,'PK - 05, ,015844101,015844,ESSENCE PREPARATORY CHARTER SCHOOL,ESSENCE PREPARATORY CHARTER SCHOOL,E,N,BEXAR,Y, 
015,20,'09 - 12, ,015901001,015901,ALAMO HEIGHTS H S,ALAMO HEIGHTS ISD,S,N,BEXAR,N, 
015,20,'08 - 11, ,015901002,015901,BEXAR CO J J A E P,ALAMO HEIGHTS ISD,S,N,BEXAR,N, 
015,20,'06 - 08, ,015901041,015901,ALAMO HEIGHTS J H,ALAMO HEIGHTS ISD,M,N,BEXAR,N, 
015,20,'01 - 05, ,015901101,015901,CAMBRIDGE EL,ALAMO HEIGHTS ISD,E,N,BEXAR,N, 
015,20,'EE - KG,'015901104,015901102,015901,HOWARD EL,ALAMO HEIGHTS ISD,E,N,BEXAR,N,WOODRIDGE EL
015,20,'01 - 05, ,015901104,015901,WOODRIDGE EL,ALAMO HEIGHTS ISD,E,N,BEXAR,N, 
015,20,'09 - 12, ,015904001,015904,HARLANDALE H S,HARLANDALE ISD,S,N,BEXAR,N, 
015,20,'09 - 12, ,015904002,015904,MCCOLLUM H S,HARLANDALE ISD,S,N,BEXAR,N, 
015,20,'09 - 12, ,015904003,015904,HAC DAEP H S,HARLANDALE ISD,S,N,BEXAR,N, 
015,20,'09 - 12, ,015904004,015904,FRANK M TEJEDA ACADEMY,HARLANDALE ISD,S,Y,BEXAR,N, 
015,20,'07 - 11, ,015904007,015904,BEXAR CO J J A E P,HARLANDALE ISD,S,N,BEXAR,N, 
015,20,'09 - 12, ,015904010,015904,FENLEY TRANSITIONAL H S,HARLANDALE ISD,S,Y,BEXAR,N, 
015,20,'09 - 12, ,015904011,015904,HARLANDALE ISD STEM ECHS-ALAMO COLLEGES AT PAC,HARLANDALE ISD,S,N,BEXAR,N, 
015,20,'06 - 08, ,015904041,015904,HARLANDALE MIDDLE,HARLANDALE ISD,M,N,BEXAR,N, 
015,20,'06 - 08, ,015904042,015904,A LEAL JR MIDDLE,HARLANDALE ISD,M,N,BEXAR,N, 
015,20,'06 - 08, ,015904043,015904,TERRELL WELLS MIDDLE,HARLANDALE ISD,M,N,BEXAR,N, 
015,20,'06 - 08, ,015904044,015904,KINGSBOROUGH MIDDLE,HARLANDALE ISD,M,N,BEXAR,N, 
015,20,'06 - 08, ,015904045,015904,HAC DAEP MIDDLE,HARLANDALE ISD,M,N,BEXAR,N, 
015,20,'08 - 08, ,015904047,015904,FENLEY TRANSITIONAL MIDDLE,HARLANDALE ISD,M,Y,BEXAR,N, 
