Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,50,CORYELL,African American,166,136,0.82,108,0.65,28,0.17,103,0.62,34,0.20,45,0.27,79,0.48,7,0.04,27,0.16
12,Waco,50,CORYELL,Hispanic,108,102,0.94,90,0.83,9,0.08,91,0.84,17,0.16,48,0.44,65,0.60,3,0.03,21,0.19
12,Waco,50,CORYELL,White,544,494,0.91,430,0.79,58,0.11,400,0.74,95,0.17,193,0.35,288,0.53,20,0.04,113,0.21
12,Waco,50,CORYELL,Others,28,25,0.89,24,0.86,1,0.04,24,0.86,7,0.25,14,0.50,21,0.75,1,0.04,10,0.36
12,Waco,73,FALLS,African American,79,75,0.95,59,0.75,11,0.14,54,0.68,13,0.16,31,0.39,44,0.56,4,0.05,14,0.18
12,Waco,73,FALLS,White,83,75,0.90,69,0.83,5,0.06,58,0.70,19,0.23,27,0.33,46,0.55,3,0.04,27,0.33
12,Waco,73,FALLS,Other Ethnicities,57,55,0.96,44,0.77,10,0.18,42,0.74,4,0.07,24,0.42,28,0.49,2,0.04,8,0.14
12,Waco,81,FREESTONE,African American,48,43,0.90,44,0.92,1,0.02,42,0.88,6,0.13,28,0.58,34,0.71,1,0.02,10,0.21
12,Waco,81,FREESTONE,White,197,187,0.95,165,0.84,11,0.06,152,0.77,39,0.20,91,0.46,130,0.66,7,0.04,64,0.32
12,Waco,81,FREESTONE,Other Ethnicities,36,34,0.94,28,0.78,3,0.08,26,0.72,4,0.11,8,0.22,12,0.33, -   ,0.00,5,0.14
12,Waco,97,HAMILTON,White,116,113,0.97,111,0.96,3,0.03,98,0.84,43,0.37,34,0.29,77,0.66,5,0.04,30,0.26
12,Waco,97,HAMILTON,Other Ethnicities,27,25,0.93,23,0.85,3,0.11,21,0.78,8,0.30,5,0.19,13,0.48, -   ,0.00,4,0.15
12,Waco,109,HILL,Hispanic,82,80,0.98,72,0.88,4,0.05,66,0.80,6,0.07,38,0.46,44,0.54,3,0.04,15,0.18
12,Waco,109,HILL,White,309,296,0.96,269,0.87,17,0.06,247,0.80,53,0.17,148,0.48,201,0.65,15,0.05,86,0.28
12,Waco,109,HILL,Other Ethnicities,58,56,0.97,47,0.81,5,0.09,46,0.79,7,0.12,32,0.55,39,0.67,1,0.02,9,0.16
12,Waco,141,LAMPASAS,Hispanic,72,68,0.94,60,0.83,6,0.08,53,0.74,5,0.07,15,0.21,20,0.28,1,0.01,7,0.10
12,Waco,141,LAMPASAS,White,218,200,0.92,181,0.83,14,0.06,165,0.76,51,0.23,62,0.28,113,0.52,10,0.05,39,0.18
12,Waco,141,LAMPASAS,Other Ethnicities,21,19,0.90,15,0.71,2,0.10,14,0.67,2,0.10,9,0.43,11,0.52,1,0.05,3,0.14
12,Waco,147,LIMESTONE,African American,83,80,0.96,75,0.90,5,0.06,65,0.78,13,0.16,44,0.53,57,0.69,1,0.01,17,0.20
12,Waco,147,LIMESTONE,White,174,168,0.97,144,0.83,13,0.07,126,0.72,31,0.18,83,0.48,114,0.66,12,0.07,53,0.30
12,Waco,147,LIMESTONE,Other Ethnicities,57,56,0.98,45,0.79,8,0.14,37,0.65,3,0.05,17,0.30,20,0.35,3,0.05,6,0.11
12,Waco,161,MCLENNAN,African American,572,527,0.92,419,0.73,109,0.19,384,0.67,72,0.13,302,0.53,374,0.65,49,0.09,65,0.11
12,Waco,161,MCLENNAN,Hispanic,854,765,0.90,644,0.75,126,0.15,602,0.70,52,0.06,380,0.45,432,0.51,38,0.04,142,0.17
12,Waco,161,MCLENNAN,White,1559,1465,0.94,1364,0.87,96,0.06,1278,0.82,312,0.20,791,0.51,1103,0.71,71,0.05,572,0.37
12,Waco,161,MCLENNAN,Others,30,28,0.93,25,0.83,2,0.07,22,0.73,6,0.20,13,0.43,19,0.63,2,0.07,9,0.30
12,Waco,167,MILLS,White,50,49,0.98,46,0.92,2,0.04,44,0.88,16,0.32,16,0.32,32,0.64,1,0.02,16,0.32
12,Waco,167,MILLS,Other Ethnicities,19,19,1.00,14,0.74,5,0.26,12,0.63,1,0.05,7,0.37,8,0.42,1,0.05,2,0.11
12,Waco,175,NAVARRO,Hispanic,182,169,0.93,145,0.80,18,0.10,127,0.70,10,0.05,66,0.36,76,0.42,2,0.01,31,0.17
12,Waco,175,NAVARRO,White,365,349,0.96,316,0.87,22,0.06,273,0.75,43,0.12,206,0.56,249,0.68,29,0.08,108,0.30
12,Waco,175,NAVARRO,Other Ethnicities,123,113,0.92,92,0.75,20,0.16,79,0.64,7,0.06,84,0.68,91,0.74,21,0.17,14,0.11
13,Austin,11,BASTROP,African American,105,103,0.98,85,0.81,14,0.13,78,0.74,17,0.16,38,0.36,55,0.52,4,0.04,9,0.09
13,Austin,11,BASTROP,Hispanic,379,346,0.91,276,0.73,77,0.20,299,0.79,36,0.10,115,0.30,151,0.40,7,0.02,24,0.06
13,Austin,11,BASTROP,White,552,526,0.95,451,0.82,58,0.11,439,0.80,135,0.24,154,0.28,289,0.52,12,0.02,118,0.21
13,Austin,11,BASTROP,Others,13,12,0.92,11,0.85,1,0.08,11,0.85,2,0.15,3,0.23,5,0.38, -   ,0.00, -   ,0.00
13,Austin,14,BELL,White,10,10,1.00,8,0.80,1,0.10,7,0.70,5,0.50, -   ,0.00,5,0.50, -   ,0.00,2,0.20
13,Austin,14,BELL,Other Ethnicities,20,18,0.90,15,0.75,2,0.10,13,0.65,3,0.15,6,0.30,9,0.45, -   ,0.00,1,0.05
13,Austin,16,BLANCO,White,92,89,0.97,79,0.86,3,0.03,75,0.82,27,0.29,30,0.33,57,0.62,6,0.07,21,0.23
13,Austin,16,BLANCO,Other Ethnicities,28,27,0.96,21,0.75,5,0.18,21,0.75,6,0.21,3,0.11,9,0.32, -   ,0.00,4,0.14
13,Austin,27,BURNET,Hispanic,127,120,0.94,110,0.87,12,0.09,100,0.79,6,0.05,40,0.32,46,0.36,1,0.01,17,0.13
13,Austin,27,BURNET,White,357,340,0.95,300,0.84,33,0.09,292,0.82,102,0.29,92,0.26,194,0.54,10,0.03,86,0.24
13,Austin,27,BURNET,Other Ethnicities,24,22,0.92,18,0.75,3,0.13,17,0.71,3,0.13,5,0.21,8,0.33, -   ,0.00,2,0.08
13,Austin,28,CALDWELL,Hispanic,227,219,0.96,198,0.87,14,0.06,187,0.82,40,0.18,53,0.23,93,0.41,1,0.00,24,0.11
13,Austin,28,CALDWELL,White,194,188,0.97,175,0.90,7,0.04,159,0.82,60,0.31,37,0.19,97,0.50,2,0.01,42,0.22
13,Austin,28,CALDWELL,Other Ethnicities,45,44,0.98,40,0.89,3,0.07,35,0.78,13,0.29,6,0.13,19,0.42, -   ,0.00,8,0.18
13,Austin,46,COMAL,African American,39,30,0.77,22,0.56,5,0.13,20,0.51,5,0.13,12,0.31,17,0.44,4,0.10,5,0.13
13,Austin,46,COMAL,Hispanic,507,472,0.93,385,0.76,79,0.16,361,0.71,76,0.15,123,0.24,199,0.39,12,0.02,76,0.15
13,Austin,46,COMAL,White,1089,1032,0.95,940,0.86,66,0.06,896,0.82,369,0.34,318,0.29,687,0.63,34,0.03,352,0.32
13,Austin,46,COMAL,Others,16,15,0.94,14,0.88,2,0.13,14,0.88,5,0.31,3,0.19,8,0.50,1,0.06,3,0.19
13,Austin,75,FAYETTE,African American,26,25,0.96,23,0.88,3,0.12,21,0.81,3,0.12,7,0.27,10,0.38, -   ,0.00,4,0.15
13,Austin,75,FAYETTE,Hispanic,75,72,0.96,57,0.76,14,0.19,56,0.75,5,0.07,24,0.32,29,0.39, -   ,0.00,12,0.16
13,Austin,75,FAYETTE,White,208,196,0.94,183,0.88,11,0.05,177,0.85,40,0.19,107,0.51,147,0.71,3,0.01,82,0.39
13,Austin,86,GILLESPIE,White,180,173,0.96,162,0.90,7,0.04,162,0.90,67,0.37,42,0.23,109,0.61,2,0.01,55,0.31
13,Austin,86,GILLESPIE,Other Ethnicities,98,93,0.95,87,0.89,4,0.04,83,0.85,15,0.15,20,0.20,35,0.36, -   ,0.00,12,0.12
13,Austin,89,GONZALES,Hispanic,158,148,0.94,123,0.78,25,0.16,103,0.65,20,0.13,30,0.19,50,0.32,3,0.02,15,0.09
13,Austin,89,GONZALES,White,82,82,1.00,74,0.90,6,0.07,67,0.82,25,0.30,23,0.28,48,0.59,3,0.04,27,0.33
13,Austin,89,GONZALES,Other Ethnicities,27,27,1.00,25,0.93,1,0.04,21,0.78,3,0.11,7,0.26,10,0.37, -   ,0.00,3,0.11
13,Austin,94,GUADALUPE,African American,128,116,0.91,103,0.80,13,0.10,101,0.79,38,0.30,42,0.33,80,0.63,6,0.05,28,0.22
13,Austin,94,GUADALUPE,Hispanic,607,555,0.91,425,0.70,130,0.21,443,0.73,79,0.13,146,0.24,225,0.37,14,0.02,71,0.12
13,Austin,94,GUADALUPE,White,712,674,0.95,602,0.85,55,0.08,579,0.81,212,0.30,211,0.30,423,0.59,16,0.02,202,0.28
13,Austin,94,GUADALUPE,Others,31,28,0.90,27,0.87,1,0.03,25,0.81,11,0.35,8,0.26,19,0.61,1,0.03,10,0.32
13,Austin,105,HAYS,African American,77,74,0.96,64,0.83,7,0.09,60,0.78,22,0.29,22,0.29,44,0.57,1,0.01,9,0.12
13,Austin,105,HAYS,Hispanic,784,765,0.98,632,0.81,123,0.16,606,0.77,135,0.17,205,0.26,340,0.43,14,0.02,77,0.10
13,Austin,105,HAYS,White,875,824,0.94,754,0.86,66,0.08,723,0.83,334,0.38,230,0.26,564,0.64,24,0.03,268,0.31
13,Austin,105,HAYS,Others,14,14,1.00,12,0.86,2,0.14,13,0.93,9,0.64,4,0.29,13,0.93, -   ,0.00,6,0.43
13,Austin,130,KENDALL,Hispanic,39,36,0.92,32,0.82,5,0.13,31,0.79,9,0.23,5,0.13,14,0.36, -   ,0.00,6,0.15
13,Austin,130,KENDALL,White,58,56,0.97,53,0.91,1,0.02,48,0.83,24,0.41,17,0.29,41,0.71,2,0.03,22,0.38
13,Austin,144,LEE,Hispanic,57,52,0.91,44,0.77,9,0.16,43,0.75,6,0.11,17,0.30,23,0.40,1,0.02,10,0.18
13,Austin,144,LEE,White,112,105,0.94,96,0.86,9,0.08,89,0.79,24,0.21,46,0.41,70,0.63,6,0.05,27,0.24
13,Austin,144,LEE,Other Ethnicities,25,25,1.00,20,0.80,5,0.20,19,0.76,6,0.24,7,0.28,13,0.52, -   ,0.00,3,0.12
13,Austin,150,LLANO,White,117,108,0.92,95,0.81,10,0.09,92,0.79,40,0.34,23,0.20,63,0.54,1,0.01,26,0.22
13,Austin,150,LLANO,Other Ethnicities,19,18,0.95,13,0.68,4,0.21,13,0.68,2,0.11,6,0.32,8,0.42, -   ,0.00,2,0.11
13,Austin,166,MILAM,White,25,22,0.88,23,0.92, -   ,0.00,22,0.88,6,0.24,9,0.36,15,0.60,1,0.04,7,0.28
13,Austin,166,MILAM,Other Ethnicities,20,20,1.00,19,0.95,1,0.05,19,0.95,3,0.15,10,0.50,13,0.65, -   ,0.00,3,0.15
13,Austin,227,TRAVIS,African American,1364,1246,0.91,988,0.72,234,0.17,904,0.66,275,0.20,404,0.30,679,0.50,55,0.04,155,0.11
13,Austin,227,TRAVIS,Hispanic,4026,3701,0.92,2841,0.71,748,0.19,2583,0.64,496,0.12,1012,0.25,1508,0.37,131,0.03,385,0.10
13,Austin,227,TRAVIS,White,3305,3100,0.94,2868,0.87,162,0.05,2697,0.82,1177,0.36,937,0.28,2114,0.64,143,0.04,1047,0.32
13,Austin,227,TRAVIS,Others,352,321,0.91,298,0.85,7,0.02,284,0.81,146,0.41,90,0.26,236,0.67,13,0.04,118,0.34
13,Austin,246,WILLIAMSON,African American,511,475,0.93,407,0.80,61,0.12,386,0.76,139,0.27,157,0.31,296,0.58,21,0.04,93,0.18
13,Austin,246,WILLIAMSON,Hispanic,1349,1299,0.96,1073,0.80,192,0.14,1041,0.77,226,0.17,425,0.32,651,0.48,38,0.03,222,0.16
13,Austin,246,WILLIAMSON,White,3764,3619,0.96,3364,0.89,176,0.05,3219,0.86,1334,0.35,1229,0.33,2563,0.68,110,0.03,1316,0.35
13,Austin,246,WILLIAMSON,Others,330,308,0.93,295,0.89,8,0.02,285,0.86,128,0.39,66,0.20,194,0.59,5,0.02,121,0.37
14,Abilene,30,CALLAHAN,White,192,182,0.95,170,0.89,10,0.05,149,0.78,60,0.31,59,0.31,119,0.62,7,0.04,61,0.32
14,Abilene,30,CALLAHAN,Other Ethnicities,28,23,0.82,24,0.86,2,0.07,22,0.79,5,0.18,11,0.39,16,0.57,1,0.04,8,0.29
14,Abilene,47,COMANCHE,Hispanic,67,62,0.93,53,0.79,8,0.12,45,0.67,12,0.18,16,0.24,28,0.42,3,0.04,12,0.18
14,Abilene,47,COMANCHE,White,126,121,0.96,109,0.87,7,0.06,101,0.80,40,0.32,36,0.29,76,0.60,3,0.02,26,0.21
14,Abilene,67,EASTLAND,Hispanic,49,47,0.96,43,0.88,1,0.02,37,0.76,8,0.16,20,0.41,28,0.57,1,0.02,14,0.29
14,Abilene,67,EASTLAND,White,180,177,0.98,167,0.93,6,0.03,148,0.82,45,0.25,74,0.41,119,0.66,5,0.03,55,0.31
14,Abilene,67,EASTLAND,Other Ethnicities,9,8,0.89,8,0.89, -   ,0.00,8,0.89,4,0.44,2,0.22,6,0.67, -   ,0.00,2,0.22
14,Abilene,76,FISHER,White,32,31,0.97,30,0.94, -   ,0.00,27,0.84,13,0.41,9,0.28,22,0.69, -   ,0.00,11,0.34
14,Abilene,76,FISHER,Other Ethnicities,26,26,1.00,24,0.92, -   ,0.00,16,0.62, -   ,0.00,8,0.31,8,0.31,1,0.04,2,0.08
14,Abilene,104,HASKELL,White,38,36,0.95,34,0.89,1,0.03,35,0.92,17,0.45,7,0.18,24,0.63, -   ,0.00,14,0.37
14,Abilene,104,HASKELL,Other Ethnicities,27,25,0.93,22,0.81,1,0.04,20,0.74,6,0.22,5,0.19,11,0.41, -   ,0.00,3,0.11
14,Abilene,127,JONES,Hispanic,58,56,0.97,55,0.95,3,0.05,48,0.83,11,0.19,8,0.14,19,0.33, -   ,0.00,10,0.17
14,Abilene,127,JONES,White,149,141,0.95,134,0.90,3,0.02,124,0.83,53,0.36,46,0.31,99,0.66,1,0.01,43,0.29
14,Abilene,127,JONES,Other Ethnicities,15,15,1.00,15,1.00, -   ,0.00,13,0.87,4,0.27,5,0.33,9,0.60, -   ,0.00,5,0.33
14,Abilene,168,MITCHELL,Hispanic,59,56,0.95,53,0.90,4,0.07,45,0.76,6,0.10,19,0.32,25,0.42,4,0.07,10,0.17
14,Abilene,168,MITCHELL,Other Ethnicities,49,46,0.94,40,0.82,3,0.06,36,0.73,11,0.22,13,0.27,24,0.49, -   ,0.00,13,0.27
14,Abilene,177,NOLAN,Hispanic,82,77,0.94,61,0.74,14,0.17,60,0.73,11,0.13,23,0.28,34,0.41,2,0.02,11,0.13
14,Abilene,177,NOLAN,White,132,128,0.97,112,0.85,15,0.11,103,0.78,48,0.36,32,0.24,80,0.61,2,0.02,48,0.36
14,Abilene,177,NOLAN,Other Ethnicities,21,20,0.95,16,0.76,4,0.19,13,0.62,2,0.10,5,0.24,7,0.33, -   ,0.00,2,0.10
14,Abilene,208,SCURRY,Hispanic,127,118,0.93,102,0.80,21,0.17,94,0.74,6,0.05,62,0.49,68,0.54,2,0.02,30,0.24
14,Abilene,208,SCURRY,White,115,114,0.99,103,0.90,7,0.06,95,0.83,12,0.10,63,0.55,75,0.65,1,0.01,34,0.30
14,Abilene,208,SCURRY,Other Ethnicities,12,12,1.00,10,0.83,2,0.17,9,0.75, -   ,0.00,8,0.67,8,0.67,1,0.08,2,0.17
14,Abilene,209,SHACKELFORD,All Ethnicities,57,57,1.00,54,0.95,1,0.02,52,0.91,14,0.25,21,0.37,35,0.61,1,0.02,18,0.32
14,Abilene,215,STEPHENS,White,96,95,0.99,87,0.91,3,0.03,75,0.78,25,0.26,35,0.36,60,0.63,5,0.05,20,0.21
14,Abilene,215,STEPHENS,Other Ethnicities,40,38,0.95,32,0.80,5,0.13,31,0.78,2,0.05,17,0.43,19,0.48,1,0.03,9,0.23
14,Abilene,217,STONEWALL,All Ethnicities,14,14,1.00,13,0.93, -   ,0.00,12,0.86,5,0.36,4,0.29,9,0.64, -   ,0.00,4,0.29
14,Abilene,221,TAYLOR,African American,168,156,0.93,140,0.83,15,0.09,116,0.69,33,0.20,43,0.26,76,0.45,7,0.04,27,0.16
14,Abilene,221,TAYLOR,Hispanic,452,417,0.92,341,0.75,75,0.17,306,0.68,68,0.15,148,0.33,216,0.48,17,0.04,74,0.16
14,Abilene,221,TAYLOR,White,1039,970,0.93,889,0.86,59,0.06,811,0.78,312,0.30,319,0.31,631,0.61,36,0.03,310,0.30
14,Abilene,221,TAYLOR,Others,27,23,0.85,22,0.81,2,0.07,19,0.70,10,0.37,5,0.19,15,0.56,2,0.07,6,0.22
15,San Angelo,25,BROWN,Hispanic,139,131,0.94,121,0.87,9,0.06,101,0.73,26,0.19,35,0.25,61,0.44,5,0.04,27,0.19
15,San Angelo,25,BROWN,White,390,374,0.96,346,0.89,21,0.05,302,0.77,133,0.34,99,0.25,232,0.59,15,0.04,106,0.27
15,San Angelo,25,BROWN,Other Ethnicities,28,26,0.93,26,0.93,1,0.04,22,0.79,5,0.18,7,0.25,12,0.43,1,0.04,3,0.11
15,San Angelo,41,COKE,White,44,44,1.00,42,0.95,1,0.02,37,0.84,7,0.16,20,0.45,27,0.61, -   ,0.00,7,0.16
15,San Angelo,41,COKE,Other Ethnicities,24,22,0.92,21,0.88,1,0.04,19,0.79,4,0.17,4,0.17,8,0.33, -   ,0.00, -   ,0.00
15,San Angelo,42,COLEMAN,White,101,97,0.96,91,0.90,3,0.03,84,0.83,24,0.24,32,0.32,56,0.55,3,0.03,26,0.26
15,San Angelo,42,COLEMAN,Other Ethnicities,38,36,0.95,33,0.87,2,0.05,27,0.71,4,0.11,11,0.29,15,0.39,2,0.05,1,0.03
15,San Angelo,48,CONCHO,Hispanic,16,16,1.00,16,1.00, -   ,0.00,15,0.94,4,0.25,6,0.38,10,0.63, -   ,0.00,2,0.13
15,San Angelo,48,CONCHO,White,14,14,1.00,14,1.00, -   ,0.00,13,0.93,5,0.36,5,0.36,10,0.71, -   ,0.00,2,0.14
15,San Angelo,53,CROCKETT,Hispanic,44,42,0.95,41,0.93,1,0.02,35,0.80,6,0.14,14,0.32,20,0.45,3,0.07,6,0.14
15,San Angelo,53,CROCKETT,Other Ethnicities,15,15,1.00,13,0.87, -   ,0.00,13,0.87,6,0.40,4,0.27,10,0.67,1,0.07,6,0.40
15,San Angelo,69,EDWARDS,Hispanic,32,31,0.97,28,0.88,3,0.09,25,0.78,6,0.19,9,0.28,15,0.47,1,0.03,4,0.13
15,San Angelo,69,EDWARDS,Other Ethnicities,34,29,0.85,23,0.68,4,0.12,21,0.62,9,0.26,7,0.21,16,0.47,1,0.03,4,0.12
15,San Angelo,118,IRION,Hispanic,9,9,1.00,9,1.00, -   ,0.00,9,1.00,2,0.22,4,0.44,6,0.67, -   ,0.00,2,0.22
15,San Angelo,118,IRION,White,23,23,1.00,23,1.00, -   ,0.00,21,0.91,11,0.48,4,0.17,15,0.65, -   ,0.00,5,0.22
15,San Angelo,134,KIMBLE,Hispanic,17,15,0.88,15,0.88,2,0.12,16,0.94,5,0.29,3,0.18,8,0.47, -   ,0.00,3,0.18
15,San Angelo,134,KIMBLE,White,29,26,0.90,22,0.76,2,0.07,20,0.69,11,0.38,4,0.14,15,0.52, -   ,0.00,7,0.24
15,San Angelo,157,MASON,Hispanic,19,18,0.95,18,0.95, -   ,0.00,17,0.89,5,0.26,2,0.11,7,0.37, -   ,0.00,4,0.21
15,San Angelo,157,MASON,White,21,19,0.90,19,0.90, -   ,0.00,20,0.95,11,0.52,6,0.29,17,0.81, -   ,0.00,11,0.52
15,San Angelo,160,MCCULLOCH,White,64,59,0.92,55,0.86,2,0.03,52,0.81,24,0.38,10,0.16,34,0.53,1,0.02,17,0.27
15,San Angelo,160,MCCULLOCH,Other Ethnicities,47,46,0.98,37,0.79,6,0.13,38,0.81,17,0.36,6,0.13,23,0.49, -   ,0.00,9,0.19
15,San Angelo,164,MENARD,Hispanic,24,24,1.00,24,1.00, -   ,0.00,19,0.79,5,0.21,3,0.13,8,0.33, -   ,0.00,5,0.21
15,San Angelo,164,MENARD,Other Ethnicities,10,10,1.00,9,0.90, -   ,0.00,9,0.90,4,0.40,1,0.10,5,0.50, -   ,0.00,2,0.20
15,San Angelo,200,RUNNELS,White,119,112,0.94,108,0.91,3,0.03,101,0.85,41,0.34,30,0.25,71,0.60,3,0.03,40,0.34
15,San Angelo,200,RUNNELS,Other Ethnicities,70,63,0.90,53,0.76,10,0.14,50,0.71,14,0.20,15,0.21,29,0.41,2,0.03,12,0.17
15,San Angelo,206,SAN SABA,White,63,59,0.94,59,0.94,1,0.02,51,0.81,21,0.33,14,0.22,35,0.56,2,0.03,10,0.16
15,San Angelo,206,SAN SABA,Other Ethnicities,34,34,1.00,32,0.94, -   ,0.00,26,0.76,5,0.15,7,0.21,12,0.35, -   ,0.00,3,0.09
15,San Angelo,207,SCHLEICHER,Hispanic,30,28,0.93,26,0.87,1,0.03,25,0.83,6,0.20,8,0.27,14,0.47, -   ,0.00,6,0.20
15,San Angelo,207,SCHLEICHER,Other Ethnicities,9,8,0.89,8,0.89,1,0.11,8,0.89,1,0.11,4,0.44,5,0.56, -   ,0.00,2,0.22
15,San Angelo,216,STERLING,Hispanic,12,12,1.00,12,1.00, -   ,0.00,11,0.92,1,0.08,6,0.50,7,0.58, -   ,0.00,1,0.08
15,San Angelo,216,STERLING,White,15,15,1.00,14,0.93, -   ,0.00,13,0.87,4,0.27,5,0.33,9,0.60, -   ,0.00,4,0.27
15,San Angelo,218,SUTTON,Hispanic,56,52,0.93,47,0.84, -   ,0.00,41,0.73,14,0.25,15,0.27,29,0.52,1,0.02,11,0.20
15,San Angelo,218,SUTTON,White,22,22,1.00,22,1.00, -   ,0.00,20,0.91,11,0.50,5,0.23,16,0.73,1,0.05,7,0.32
15,San Angelo,226,TOM GREEN,African American,75,64,0.85,54,0.72,13,0.17,47,0.63,12,0.16,19,0.25,31,0.41,3,0.04,4,0.05
15,San Angelo,226,TOM GREEN,Hispanic,635,576,0.91,502,0.79,90,0.14,455,0.72,128,0.20,144,0.23,272,0.43,13,0.02,73,0.12
15,San Angelo,226,TOM GREEN,White,701,654,0.93,620,0.88,22,0.03,562,0.80,273,0.39,136,0.19,409,0.58,21,0.03,198,0.28
15,San Angelo,226,TOM GREEN,Others,23,21,0.91,20,0.87, -   ,0.00,19,0.83,11,0.48,5,0.22,16,0.70,1,0.04,8,0.35
15,San Angelo,233,VAL VERDE,Hispanic,721,660,0.92,594,0.82,75,0.10,512,0.71,102,0.14,256,0.36,358,0.50,20,0.03,139,0.19
15,San Angelo,233,VAL VERDE,White,86,79,0.92,73,0.85,3,0.03,59,0.69,22,0.26,24,0.28,46,0.53,3,0.03,26,0.30
15,San Angelo,233,VAL VERDE,Other Ethnicities,19,13,0.68,11,0.58,2,0.11,11,0.58,3,0.16,6,0.32,9,0.47,1,0.05, -   ,0.00
16,Amarillo,6,ARMSTRONG,All Ethnicities,33,32,0.97,32,0.97, -   ,0.00,31,0.94,12,0.36,14,0.42,26,0.79,1,0.03,12,0.36
16,Amarillo,23,BRISCOE,All Ethnicities,14,14,1.00,14,1.00, -   ,0.00,13,0.93,6,0.43,3,0.21,9,0.64, -   ,0.00,5,0.36
16,Amarillo,33,CARSON,White,95,91,0.96,84,0.88,3,0.03,77,0.81,32,0.34,35,0.37,67,0.71,3,0.03,38,0.40
16,Amarillo,33,CARSON,Other Ethnicities,13,13,1.00,13,1.00, -   ,0.00,11,0.85,5,0.38,4,0.31,9,0.69, -   ,0.00,3,0.23
16,Amarillo,35,CASTRO,Hispanic,88,84,0.95,76,0.86,8,0.09,62,0.70,17,0.19,29,0.33,46,0.52,3,0.03,16,0.18
16,Amarillo,35,CASTRO,Other Ethnicities,35,35,1.00,34,0.97, -   ,0.00,33,0.94,18,0.51,10,0.29,28,0.80, -   ,0.00,19,0.54
16,Amarillo,38,CHILDRESS,White,62,61,0.98,53,0.85,2,0.03,48,0.77,12,0.19,18,0.29,30,0.48,1,0.02,15,0.24
16,Amarillo,38,CHILDRESS,Other Ethnicities,33,32,0.97,31,0.94, -   ,0.00,25,0.76,3,0.09,12,0.36,15,0.45, -   ,0.00,7,0.21
16,Amarillo,44,COLLINGSWORTH,White,35,33,0.94,33,0.94, -   ,0.00,29,0.83,17,0.49,6,0.17,23,0.66,3,0.09,9,0.26
16,Amarillo,44,COLLINGSWORTH,Other Ethnicities,27,26,0.96,24,0.89,1,0.04,21,0.78,5,0.19,6,0.22,11,0.41, -   ,0.00,3,0.11
16,Amarillo,56,DALLAM,White,91,81,0.89,78,0.86,1,0.01,71,0.78,24,0.26,27,0.30,51,0.56,2,0.02,25,0.27
16,Amarillo,56,DALLAM,Other Ethnicities,44,38,0.86,35,0.80,1,0.02,32,0.73,6,0.14,8,0.18,14,0.32, -   ,0.00,5,0.11
16,Amarillo,59,DEAF SMITH,Hispanic,248,234,0.94,206,0.83,26,0.10,167,0.67,36,0.15,75,0.30,111,0.45,7,0.03,39,0.16
16,Amarillo,59,DEAF SMITH,Other Ethnicities,67,63,0.94,56,0.84,6,0.09,53,0.79,27,0.40,14,0.21,41,0.61,2,0.03,23,0.34
16,Amarillo,65,DONLEY,White,47,46,0.98,44,0.94,1,0.02,39,0.83,7,0.15,24,0.51,31,0.66,1,0.02,14,0.30
16,Amarillo,65,DONLEY,Other Ethnicities,13,13,1.00,13,1.00, -   ,0.00,11,0.85,3,0.23,6,0.46,9,0.69, -   ,0.00,1,0.08
16,Amarillo,90,GRAY,African American,13,10,0.77,9,0.69,1,0.08,8,0.62,1,0.08,4,0.31,5,0.38,1,0.08,1,0.08
16,Amarillo,90,GRAY,Hispanic,79,76,0.96,55,0.70,15,0.19,52,0.66,9,0.11,26,0.33,35,0.44,5,0.06,12,0.15
16,Amarillo,90,GRAY,White,196,185,0.94,172,0.88,9,0.05,151,0.77,47,0.24,80,0.41,127,0.65,15,0.08,55,0.28
16,Amarillo,96,HALL,Hispanic,30,29,0.97,29,0.97, -   ,0.00,25,0.83,6,0.20,11,0.37,17,0.57,2,0.07,6,0.20
16,Amarillo,96,HALL,Other Ethnicities,31,29,0.94,29,0.94, -   ,0.00,26,0.84,13,0.42,5,0.16,18,0.58, -   ,0.00,14,0.45
16,Amarillo,98,HANSFORD,Hispanic,57,57,1.00,56,0.98,1,0.02,51,0.89,10,0.18,18,0.32,28,0.49, -   ,0.00,11,0.19
16,Amarillo,98,HANSFORD,Other Ethnicities,37,36,0.97,37,1.00, -   ,0.00,34,0.92,20,0.54,6,0.16,26,0.70, -   ,0.00,13,0.35
16,Amarillo,103,HARTLEY,All Ethnicities,17,16,0.94,15,0.88, -   ,0.00,13,0.76,1,0.06,7,0.41,8,0.47,1,0.06,2,0.12
16,Amarillo,106,HEMPHILL,White,30,28,0.93,27,0.90,1,0.03,22,0.73,11,0.37,6,0.20,17,0.57,1,0.03,9,0.30
16,Amarillo,106,HEMPHILL,Other Ethnicities,19,17,0.89,13,0.68,5,0.26,12,0.63,1,0.05,4,0.21,5,0.26, -   ,0.00,3,0.16
