Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
13,Austin,86,GILLESPIE,White,176,173,98%,166,94%,4,2%,157,89%,73,41%,28,16%,101,57%,,0%,64,36%
13,Austin,86,GILLESPIE,Other Ethnicities,102,99,97%,94,92%,2,2%,86,84%,17,17%,11,11%,28,27%,1,1%,13,13%
13,Austin,89,GONZALES,African American,23,22,96%,19,83%,2,9%,16,70%,1,4%,4,17%,5,22%,,0%,,0%
13,Austin,89,GONZALES,Hispanic,145,142,98%,132,91%,7,5%,116,80%,12,8%,32,22%,44,30%,1,1%,13,9%
13,Austin,89,GONZALES,White,93,92,99%,84,90%,3,3%,72,77%,39,42%,15,16%,54,58%,4,4%,31,33%
13,Austin,94,GUADALUPE,African American,161,152,94%,134,83%,14,9%,137,85%,48,30%,45,28%,93,58%,3,2%,45,28%
13,Austin,94,GUADALUPE,Hispanic,711,658,93%,542,76%,123,17%,563,79%,124,17%,173,24%,297,42%,12,2%,119,17%
13,Austin,94,GUADALUPE,White,767,718,94%,651,85%,51,7%,652,85%,245,32%,183,24%,428,56%,13,2%,243,32%
13,Austin,94,GUADALUPE,Others,42,40,95%,39,93%,1,2%,39,93%,18,43%,10,24%,28,67%,,0%,14,33%
13,Austin,105,HAYS,African American,77,75,97%,67,87%,4,5%,64,83%,19,25%,22,29%,41,53%,3,4%,7,9%
13,Austin,105,HAYS,Hispanic,980,957,98%,797,81%,146,15%,783,80%,156,16%,273,28%,429,44%,16,2%,138,14%
13,Austin,105,HAYS,White,906,876,97%,794,88%,65,7%,775,86%,358,40%,245,27%,603,67%,34,4%,317,35%
13,Austin,105,HAYS,Others,21,21,100%,19,90%,1,5%,21,100%,8,38%,5,24%,13,62%,,0%,5,24%
13,Austin,130,KENDALL,White,49,48,98%,46,94%,2,4%,45,92%,25,51%,10,20%,35,71%,1,2%,21,43%
13,Austin,130,KENDALL,Other Ethnicities,42,39,93%,37,88%,1,2%,35,83%,7,17%,7,17%,14,33%,,0%,9,21%
13,Austin,144,LEE,Hispanic,80,75,94%,65,81%,13,16%,68,85%,7,9%,21,26%,28,35%,,0%,13,16%
13,Austin,144,LEE,White,119,115,97%,98,82%,14,12%,89,75%,23,19%,30,25%,53,45%,3,3%,33,28%
13,Austin,144,LEE,Other Ethnicities,37,33,89%,26,70%,10,27%,27,73%,6,16%,11,30%,17,46%,,0%,7,19%
13,Austin,150,LLANO,White,126,122,97%,109,87%,10,8%,94,75%,32,25%,25,20%,57,45%,3,2%,24,19%
13,Austin,150,LLANO,Other Ethnicities,24,24,100%,19,79%,4,17%,16,67%,4,17%,2,8%,6,25%,,0%,2,8%
13,Austin,166,MILAM,All Ethnicities,51,49,96%,45,88%,,0%,44,86%,12,24%,14,27%,26,51%,,0%,13,25%
13,Austin,227,TRAVIS,African American,1380,1320,96%,1120,81%,177,13%,1055,76%,313,23%,379,27%,692,50%,40,3%,200,14%
13,Austin,227,TRAVIS,Hispanic,4557,4290,94%,3519,77%,655,14%,3257,71%,592,13%,1000,22%,1592,35%,90,2%,511,11%
13,Austin,227,TRAVIS,White,3139,3010,96%,2820,90%,108,3%,2655,85%,1118,36%,828,26%,1946,62%,129,4%,1075,34%
13,Austin,227,TRAVIS,Others,409,385,94%,364,89%,12,3%,343,84%,173,42%,97,24%,270,66%,9,2%,180,44%
13,Austin,246,WILLIAMSON,African American,569,543,95%,493,87%,44,8%,480,84%,160,28%,186,33%,346,61%,16,3%,112,20%
13,Austin,246,WILLIAMSON,Hispanic,1684,1614,96%,1450,86%,141,8%,1361,81%,278,17%,521,31%,799,47%,28,2%,294,17%
13,Austin,246,WILLIAMSON,White,4123,3984,97%,3778,92%,123,3%,3517,85%,1368,33%,1291,31%,2659,64%,97,2%,1453,35%
13,Austin,246,WILLIAMSON,Others,434,420,97%,411,95%,5,1%,404,93%,209,48%,79,18%,288,66%,2,0%,218,50%
14,Abilene,30,CALLAHAN,White,168,155,92%,145,86%,8,5%,130,77%,39,23%,32,19%,71,42%,1,1%,31,18%
14,Abilene,30,CALLAHAN,Other Ethnicities,26,24,92%,19,73%,3,12%,18,69%,6,23%,9,35%,15,58%,,0%,10,38%
14,Abilene,47,COMANCHE,White,91,87,96%,80,88%,4,4%,74,81%,28,31%,31,34%,59,65%,2,2%,36,40%
14,Abilene,47,COMANCHE,Other Ethnicities,70,68,97%,61,87%,7,10%,59,84%,11,16%,25,36%,36,51%,1,1%,12,17%
14,Abilene,67,EASTLAND,White,156,151,97%,146,94%,4,3%,128,82%,41,26%,51,33%,92,59%,7,4%,48,31%
14,Abilene,67,EASTLAND,Other Ethnicities,53,52,98%,48,91%,1,2%,47,89%,10,19%,19,36%,29,55%,1,2%,10,19%
14,Abilene,76,FISHER,White,35,34,97%,31,89%,2,6%,29,83%,15,43%,11,31%,26,74%,1,3%,20,57%
14,Abilene,76,FISHER,Other Ethnicities,19,18,95%,18,95%,,0%,17,89%,4,21%,3,16%,7,37%,,0%,3,16%
14,Abilene,104,HASKELL,White,48,46,96%,45,94%,,0%,40,83%,13,27%,15,31%,28,58%,,0%,16,33%
14,Abilene,104,HASKELL,Other Ethnicities,18,18,100%,18,100%,,0%,16,89%,4,22%,8,44%,12,67%,,0%,1,6%
14,Abilene,127,JONES,Hispanic,60,59,98%,58,97%,2,3%,54,90%,11,18%,15,25%,26,43%,,0%,12,20%
14,Abilene,127,JONES,White,140,132,94%,125,89%,8,6%,117,84%,30,21%,34,24%,64,46%,2,1%,36,26%
14,Abilene,127,JONES,Other Ethnicities,11,10,91%,9,82%,,0%,10,91%,3,27%,2,18%,5,45%,,0%,3,27%
14,Abilene,168,MITCHELL,Hispanic,52,49,94%,46,88%,3,6%,45,87%,4,8%,20,38%,24,46%,1,2%,8,15%
14,Abilene,168,MITCHELL,Other Ethnicities,52,50,96%,47,90%,2,4%,40,77%,12,23%,26,50%,38,73%,3,6%,20,38%
14,Abilene,177,NOLAN,African American,16,14,88%,12,75%,3,19%,11,69%,1,6%,5,31%,6,38%,,0%,2,13%
14,Abilene,177,NOLAN,Hispanic,91,86,95%,76,84%,9,10%,69,76%,14,15%,29,32%,43,47%,3,3%,25,27%
14,Abilene,177,NOLAN,White,129,120,93%,106,82%,12,9%,106,82%,42,33%,30,23%,72,56%,2,2%,48,37%
14,Abilene,208,SCURRY,White,114,110,96%,103,90%,4,4%,98,86%,23,20%,48,42%,71,62%,5,4%,43,38%
14,Abilene,208,SCURRY,Other Ethnicities,101,95,94%,82,81%,13,13%,81,80%,5,5%,37,37%,42,42%,1,1%,23,23%
14,Abilene,209,SHACKELFORD,All Ethnicities,72,70,97%,58,81%,10,14%,59,82%,21,29%,25,35%,46,64%,1,1%,23,32%
14,Abilene,215,STEPHENS,White,64,61,95%,54,84%,4,6%,46,72%,8,13%,24,38%,32,50%,2,3%,9,14%
14,Abilene,215,STEPHENS,Other Ethnicities,40,38,95%,30,75%,3,8%,33,83%,4,10%,12,30%,16,40%,1,3%,6,15%
14,Abilene,217,STONEWALL,All Ethnicities,16,16,100%,16,100%,,0%,16,100%,4,25%,8,50%,12,75%,,0%,5,31%
14,Abilene,221,TAYLOR,African American,199,191,96%,145,73%,40,20%,159,80%,34,17%,54,27%,88,44%,5,3%,21,11%
14,Abilene,221,TAYLOR,Hispanic,493,457,93%,369,75%,86,17%,366,74%,79,16%,129,26%,208,42%,12,2%,71,14%
14,Abilene,221,TAYLOR,White,995,938,94%,844,85%,65,7%,796,80%,326,33%,251,25%,577,58%,28,3%,313,31%
14,Abilene,221,TAYLOR,Others,38,32,84%,30,79%,4,11%,28,74%,12,32%,5,13%,17,45%,,0%,11,29%
15,San Angelo,25,BROWN,Hispanic,113,108,96%,96,85%,15,13%,102,90%,31,27%,19,17%,50,44%,1,1%,25,22%
15,San Angelo,25,BROWN,White,336,324,96%,298,89%,22,7%,287,85%,120,36%,85,25%,205,61%,3,1%,104,31%
15,San Angelo,25,BROWN,Other Ethnicities,26,22,85%,20,77%,4,15%,20,77%,6,23%,4,15%,10,38%,,0%,4,15%
15,San Angelo,41,COKE,All Ethnicities,43,42,98%,42,98%,,0%,40,93%,17,40%,12,28%,29,67%,1,2%,17,40%
15,San Angelo,42,COLEMAN,White,69,63,91%,58,84%,6,9%,50,72%,18,26%,20,29%,38,55%,3,4%,14,20%
15,San Angelo,42,COLEMAN,Other Ethnicities,39,37,95%,36,92%,2,5%,34,87%,2,5%,19,49%,21,54%,,0%,8,21%
15,San Angelo,48,CONCHO,All Ethnicities,28,26,93%,26,93%,,0%,23,82%,3,11%,6,21%,9,32%,,0%,4,14%
15,San Angelo,53,CROCKETT,All Ethnicities,56,55,98%,50,89%,,0%,44,79%,5,9%,17,30%,22,39%,,0%,7,13%
15,San Angelo,69,EDWARDS,Hispanic,34,32,94%,30,88%,1,3%,31,91%,3,9%,10,29%,13,38%,,0%,6,18%
15,San Angelo,69,EDWARDS,White,18,17,94%,17,94%,,0%,14,78%,4,22%,6,33%,10,56%,,0%,6,33%
15,San Angelo,118,IRION,White,11,11,100%,11,100%,,0%,11,100%,6,55%,3,27%,9,82%,,0%,3,27%
15,San Angelo,118,IRION,Other Ethnicities,13,13,100%,13,100%,,0%,12,92%,2,15%,6,46%,8,62%,,0%,4,31%
15,San Angelo,134,KIMBLE,Hispanic,19,19,100%,18,95%,1,5%,19,100%,1,5%,8,42%,9,47%,,0%,7,37%
15,San Angelo,134,KIMBLE,White,37,36,97%,33,89%,4,11%,33,89%,15,41%,9,24%,24,65%,,0%,16,43%
15,San Angelo,157,MASON,Hispanic,19,17,89%,17,89%,2,11%,17,89%,4,21%,6,32%,10,53%,,0%,4,21%
15,San Angelo,157,MASON,White,21,21,100%,21,100%,,0%,19,90%,9,43%,4,19%,13,62%,,0%,8,38%
15,San Angelo,160,MCCULLOCH,White,73,71,97%,68,93%,2,3%,65,89%,25,34%,24,33%,49,67%,1,1%,25,34%
15,San Angelo,160,MCCULLOCH,Other Ethnicities,39,35,90%,31,79%,4,10%,31,79%,6,15%,9,23%,15,38%,,0%,,0%
15,San Angelo,164,MENARD,All Ethnicities,27,26,96%,26,96%,,0%,24,89%,10,37%,3,11%,13,48%,1,4%,3,11%
15,San Angelo,200,RUNNELS,White,90,88,98%,83,92%,2,2%,69,77%,38,42%,15,17%,53,59%,3,3%,36,40%
15,San Angelo,200,RUNNELS,Other Ethnicities,75,73,97%,72,96%,,0%,59,79%,16,21%,19,25%,35,47%,,0%,13,17%
15,San Angelo,206,SAN SABA,White,54,52,96%,52,96%,,0%,50,93%,19,35%,15,28%,34,63%,,0%,22,41%
15,San Angelo,206,SAN SABA,Other Ethnicities,27,26,96%,25,93%,1,4%,24,89%,5,19%,6,22%,11,41%,,0%,4,15%
15,San Angelo,207,SCHLEICHER,Hispanic,36,35,97%,36,100%,,0%,33,92%,6,17%,9,25%,15,42%,,0%,9,25%
15,San Angelo,207,SCHLEICHER,White,11,10,91%,10,91%,,0%,9,82%,6,55%,1,9%,7,64%,1,9%,4,36%
15,San Angelo,216,STERLING,All Ethnicities,11,11,100%,11,100%,,0%,11,100%,4,36%,6,55%,10,91%,,0%,5,45%
15,San Angelo,218,SUTTON,Hispanic,47,45,96%,45,96%,1,2%,42,89%,15,32%,10,21%,25,53%,,0%,13,28%
15,San Angelo,218,SUTTON,White,19,18,95%,18,95%,,0%,17,89%,9,47%,6,32%,15,79%,,0%,11,58%
15,San Angelo,226,TOM GREEN,African American,52,50,96%,49,94%,2,4%,47,90%,12,23%,12,23%,24,46%,1,2%,5,10%
15,San Angelo,226,TOM GREEN,Hispanic,561,534,95%,511,91%,30,5%,441,79%,110,20%,141,25%,251,45%,11,2%,91,16%
15,San Angelo,226,TOM GREEN,White,560,524,94%,503,90%,10,2%,464,83%,216,39%,95,17%,311,56%,8,1%,170,30%
15,San Angelo,226,TOM GREEN,Others,17,16,94%,15,88%,,0%,12,71%,7,41%,,0%,7,41%,,0%,2,12%
15,San Angelo,233,VAL VERDE,Hispanic,669,609,91%,539,81%,84,13%,525,78%,87,13%,247,37%,334,50%,8,1%,156,23%
15,San Angelo,233,VAL VERDE,White,51,47,92%,40,78%,3,6%,36,71%,15,29%,15,29%,30,59%,2,4%,13,25%
15,San Angelo,233,VAL VERDE,Other Ethnicities,17,14,82%,13,76%,1,6%,11,65%,9,53%,1,6%,10,59%,,0%,7,41%
16,Amarillo,6,ARMSTRONG,All Ethnicities,24,21,88%,22,92%,,0%,22,92%,4,17%,12,50%,16,67%,,0%,6,25%
16,Amarillo,23,BRISCOE,All Ethnicities,14,14,100%,14,100%,,0%,13,93%,6,43%,4,29%,10,71%,,0%,6,43%
16,Amarillo,33,CARSON,White,87,83,95%,83,95%,1,1%,74,85%,28,32%,27,31%,55,63%,2,2%,28,32%
16,Amarillo,33,CARSON,Other Ethnicities,6,6,100%,6,100%,,0%,5,83%,3,50%,2,33%,5,83%,1,17%,1,17%
16,Amarillo,35,CASTRO,Hispanic,84,82,98%,80,95%,1,1%,67,80%,15,18%,20,24%,35,42%,3,4%,15,18%
16,Amarillo,35,CASTRO,Other Ethnicities,38,38,100%,37,97%,,0%,31,82%,15,39%,14,37%,29,76%,3,8%,18,47%
16,Amarillo,38,CHILDRESS,Hispanic,23,21,91%,21,91%,,0%,16,70%,4,17%,6,26%,10,43%,1,4%,3,13%
16,Amarillo,38,CHILDRESS,White,49,47,96%,46,94%,,0%,37,76%,11,22%,13,27%,24,49%,2,4%,8,16%
16,Amarillo,38,CHILDRESS,Other Ethnicities,18,16,89%,15,83%,1,6%,13,72%,7,39%,,0%,7,39%,,0%,5,28%
16,Amarillo,44,COLLINGSWORTH,Hispanic,15,14,93%,14,93%,,0%,12,80%,2,13%,3,20%,5,33%,,0%,3,20%
16,Amarillo,44,COLLINGSWORTH,White,31,27,87%,26,84%,,0%,23,74%,7,23%,9,29%,16,52%,,0%,11,35%
16,Amarillo,56,DALLAM,White,80,77,96%,72,90%,1,1%,66,83%,24,30%,18,23%,42,53%,2,3%,28,35%
16,Amarillo,56,DALLAM,Other Ethnicities,58,52,90%,48,83%,3,5%,39,67%,2,3%,10,17%,12,21%,1,2%,6,10%
16,Amarillo,59,DEAF SMITH,Hispanic,226,213,94%,195,86%,18,8%,176,78%,24,11%,77,34%,101,45%,3,1%,35,15%
16,Amarillo,59,DEAF SMITH,Other Ethnicities,59,57,97%,52,88%,2,3%,47,80%,22,37%,9,15%,31,53%,2,3%,18,31%
16,Amarillo,65,DONLEY,White,54,53,98%,50,93%,1,2%,49,91%,13,24%,29,54%,42,78%,2,4%,21,39%
16,Amarillo,65,DONLEY,Other Ethnicities,11,10,91%,10,91%,,0%,8,73%,1,9%,4,36%,5,45%,,0%,2,18%
16,Amarillo,90,GRAY,Hispanic,86,82,95%,76,88%,3,3%,58,67%,8,9%,21,24%,29,34%,4,5%,10,12%
16,Amarillo,90,GRAY,White,173,159,92%,152,88%,3,2%,125,72%,37,21%,51,29%,88,51%,11,6%,42,24%
16,Amarillo,90,GRAY,Other Ethnicities,13,13,100%,12,92%,,0%,9,69%,2,15%,5,38%,7,54%,,0%,2,15%
16,Amarillo,96,HALL,White,31,29,94%,28,90%,1,3%,28,90%,15,48%,8,26%,23,74%,,0%,16,52%
16,Amarillo,96,HALL,Other Ethnicities,31,26,84%,23,74%,1,3%,25,81%,3,10%,12,39%,15,48%,1,3%,8,26%
16,Amarillo,98,HANSFORD,Hispanic,46,46,100%,46,100%,,0%,44,96%,8,17%,12,26%,20,43%,,0%,9,20%
16,Amarillo,98,HANSFORD,Other Ethnicities,46,43,93%,42,91%,1,2%,37,80%,17,37%,16,35%,33,72%,3,7%,23,50%
16,Amarillo,103,HARTLEY,All Ethnicities,34,33,97%,33,97%,,0%,30,88%,8,24%,10,29%,18,53%,,0%,9,26%
16,Amarillo,106,HEMPHILL,Hispanic,31,27,87%,24,77%,2,6%,24,77%,8,26%,6,19%,14,45%,,0%,8,26%
16,Amarillo,106,HEMPHILL,White,25,24,96%,25,100%,,0%,19,76%,9,36%,6,24%,15,60%,1,4%,6,24%
16,Amarillo,117,HUTCHINSON,African American,14,13,93%,12,86%,,0%,12,86%,1,7%,8,57%,9,64%,,0%,2,14%
16,Amarillo,117,HUTCHINSON,Hispanic,61,60,98%,56,92%,1,2%,47,77%,1,2%,27,44%,28,46%,4,7%,15,25%
16,Amarillo,117,HUTCHINSON,White,215,203,94%,194,90%,4,2%,168,78%,33,15%,87,40%,120,56%,7,3%,52,24%
16,Amarillo,117,HUTCHINSON,Others,14,14,100%,13,93%,,0%,12,86%,4,29%,7,50%,11,79%,,0%,3,21%
16,Amarillo,148,LIPSCOMB,White,35,32,91%,31,89%,,0%,27,77%,10,29%,3,9%,13,37%,,0%,7,20%
16,Amarillo,148,LIPSCOMB,Other Ethnicities,29,26,90%,24,83%,2,7%,25,86%,6,21%,6,21%,12,41%,,0%,4,14%
16,Amarillo,171,MOORE,Hispanic,229,216,94%,150,66%,62,27%,197,86%,16,7%,113,49%,129,56%,2,1%,63,28%
16,Amarillo,171,MOORE,White,81,77,95%,60,74%,11,14%,65,80%,14,17%,34,42%,48,59%,3,4%,24,30%
16,Amarillo,171,MOORE,Other Ethnicities,19,19,100%,6,32%,13,68%,6,32%,1,5%,5,26%,6,32%,1,5%,4,21%
16,Amarillo,179,OCHILTREE,Hispanic,86,82,95%,57,66%,23,27%,73,85%,4,5%,17,20%,21,24%,,0%,7,8%
16,Amarillo,179,OCHILTREE,Other Ethnicities,66,62,94%,56,85%,5,8%,56,85%,19,29%,12,18%,31,47%,,0%,17,26%
16,Amarillo,180,OLDHAM,White,46,42,91%,38,83%,,0%,37,80%,12,26%,16,35%,28,61%,1,2%,11,24%
16,Amarillo,180,OLDHAM,Other Ethnicities,18,16,89%,15,83%,1,6%,12,67%,2,11%,6,33%,8,44%,,0%,3,17%
16,Amarillo,185,PARMER,Hispanic,135,123,91%,119,88%,4,3%,110,81%,21,16%,40,30%,61,45%,,0%,27,20%
16,Amarillo,185,PARMER,Other Ethnicities,46,41,89%,39,85%,,0%,38,83%,17,37%,10,22%,27,59%,,0%,18,39%
16,Amarillo,188,POTTER,African American,261,244,93%,202,77%,41,16%,179,69%,36,14%,96,37%,132,51%,9,3%,41,16%
16,Amarillo,188,POTTER,Hispanic,888,832,94%,747,84%,81,9%,672,76%,89,10%,334,38%,423,48%,14,2%,142,16%
16,Amarillo,188,POTTER,White,1184,1110,94%,1025,87%,81,7%,956,81%,215,18%,471,40%,686,58%,40,3%,299,25%
16,Amarillo,188,POTTER,Others,88,75,85%,69,78%,10,11%,66,75%,26,30%,31,35%,57,65%,1,1%,36,41%
16,Amarillo,191,RANDALL,African American,22,20,91%,16,73%,4,18%,13,59%,2,9%,4,18%,6,27%,1,5%,2,9%
16,Amarillo,191,RANDALL,Hispanic,108,105,97%,97,90%,2,2%,86,80%,28,26%,32,30%,60,56%,2,2%,28,26%
16,Amarillo,191,RANDALL,White,517,497,96%,477,92%,6,1%,444,86%,156,30%,173,33%,329,64%,15,3%,174,34%
16,Amarillo,191,RANDALL,Others,11,11,100%,10,91%,1,9%,8,73%,2,18%,5,45%,7,64%,2,18%,2,18%
16,Amarillo,197,ROBERTS,All Ethnicities,9,9,100%,9,100%,,0%,9,100%,1,11%,4,44%,5,56%,,0%,3,33%
16,Amarillo,211,SHERMAN,Hispanic,32,26,81%,29,91%,,0%,23,72%,2,6%,9,28%,11,34%,,0%,4,13%
16,Amarillo,211,SHERMAN,Other Ethnicities,26,25,96%,24,92%,1,4%,14,54%,9,35%,1,4%,10,38%,1,4%,7,27%
16,Amarillo,219,SWISHER,Hispanic,54,53,98%,50,93%,3,6%,43,80%,6,11%,15,28%,21,39%,1,2%,4,7%
16,Amarillo,219,SWISHER,Other Ethnicities,46,44,96%,44,96%,,0%,40,87%,11,24%,18,39%,29,63%,3,7%,15,33%
16,Amarillo,242,WHEELER,White,48,46,96%,43,90%,4,8%,32,67%,11,23%,10,21%,21,44%,2,4%,10,21%
16,Amarillo,242,WHEELER,Other Ethnicities,26,23,88%,21,81%,,0%,19,73%,5,19%,1,4%,6,23%,,0%,2,8%
17,Lubbock,9,BAILEY,Hispanic,82,76,93%,69,84%,4,5%,63,77%,9,11%,18,22%,27,33%,2,2%,9,11%
17,Lubbock,9,BAILEY,Other Ethnicities,24,22,92%,22,92%,,0%,18,75%,10,42%,3,13%,13,54%,,0%,10,42%
17,Lubbock,17,BORDEN,All Ethnicities,17,16,94%,16,94%,,0%,16,94%,8,47%,5,29%,13,76%,1,6%,12,71%
17,Lubbock,40,COCHRAN,Hispanic,24,23,96%,20,83%,4,17%,21,88%,1,4%,9,38%,10,42%,,0%,6,25%
17,Lubbock,40,COCHRAN,Other Ethnicities,26,23,88%,21,81%,1,4%,20,77%,8,31%,8,31%,16,62%,1,4%,7,27%
17,Lubbock,51,COTTLE,White,9,9,100%,8,89%,,0%,7,78%,4,44%,3,33%,7,78%,1,11%,4,44%
17,Lubbock,51,COTTLE,Other Ethnicities,15,11,73%,10,67%,4,27%,13,87%,1,7%,5,33%,6,40%,,0%,1,7%
17,Lubbock,54,CROSBY,Hispanic,67,66,99%,64,96%,1,1%,58,87%,8,12%,17,25%,25,37%,,0%,7,10%
17,Lubbock,54,CROSBY,Other Ethnicities,25,25,100%,25,100%,,0%,20,80%,5,20%,8,32%,13,52%,,0%,6,24%
17,Lubbock,58,DAWSON,Hispanic,124,118,95%,101,81%,16,13%,84,68%,11,9%,49,40%,60,48%,3,2%,19,15%
17,Lubbock,58,DAWSON,Other Ethnicities,41,39,95%,37,1,1,0,36,88%,16,39%,15,37%,31,76%,1,0,18,44%
17,Lubbock,63,DICKENS,All Ethnicities,23,22,96%,19,83%,2,9%,18,78%,3,13%,6,26%,9,39%,,0%,3,13%
17,Lubbock,77,FLOYD,Hispanic,72,70,97%,62,86%,5,7%,54,75%,12,17%,24,33%,36,50%,1,1%,14,19%
17,Lubbock,77,FLOYD,Other Ethnicities,39,39,100%,38,97%,,0%,36,92%,25,64%,8,21%,33,85%,2,5%,21,54%
17,Lubbock,83,GAINES,White,116,109,94%,108,93%,1,1%,100,86%,26,22%,27,23%,53,46%,,0%,29,25%
17,Lubbock,83,GAINES,Other Ethnicities,96,92,96%,85,89%,4,4%,81,84%,2,2%,26,27%,28,29%,,0%,11,11%
17,Lubbock,85,GARZA,Hispanic,30,25,83%,24,80%,3,10%,23,77%,,0%,6,20%,6,20%,1,3%,1,3%
17,Lubbock,85,GARZA,Other Ethnicities,30,28,93%,28,93%,,0%,21,70%,10,33%,6,20%,16,53%,1,3%,12,40%
17,Lubbock,95,HALE,Hispanic,357,341,96%,294,82%,39,11%,266,75%,57,16%,77,22%,134,38%,6,2%,34,10%
17,Lubbock,95,HALE,White,132,128,97%,117,89%,3,2%,112,85%,56,42%,33,25%,89,67%,4,3%,51,39%
17,Lubbock,95,HALE,Other Ethnicities,28,26,93%,24,86%,1,4%,22,79%,12,43%,4,14%,16,57%,1,4%,3,11%
17,Lubbock,110,HOCKLEY,Hispanic,190,181,95%,170,89%,6,3%,143,75%,13,7%,86,45%,99,52%,5,3%,37,19%
17,Lubbock,110,HOCKLEY,White,126,125,99%,123,98%,1,1%,116,92%,29,23%,59,47%,88,70%,,0%,57,45%
17,Lubbock,110,HOCKLEY,Other Ethnicities,12,12,100%,12,100%,,0%,10,83%,,0%,7,58%,7,58%,,0%,,0%
17,Lubbock,140,LAMB,Hispanic,147,143,97%,133,90%,7,5%,122,83%,10,7%,49,33%,59,40%,,0%,18,12%
17,Lubbock,140,LAMB,Other Ethnicities,63,59,94%,58,92%,2,3%,57,90%,30,48%,19,30%,49,78%,,0%,33,52%
17,Lubbock,152,LUBBOCK,African American,361,338,94%,312,86%,30,8%,267,74%,54,15%,96,27%,150,42%,7,2%,36,10%
17,Lubbock,152,LUBBOCK,Hispanic,1405,1335,95%,1224,87%,87,6%,1059,75%,159,11%,432,31%,591,42%,32,2%,192,14%
17,Lubbock,152,LUBBOCK,White,1373,1328,97%,1280,93%,24,2%,1173,85%,478,35%,410,30%,888,65%,42,3%,491,36%
17,Lubbock,152,LUBBOCK,Others,54,48,89%,46,85%,1,2%,44,81%,21,39%,12,22%,33,61%,2,4%,22,41%
17,Lubbock,153,LYNN,Hispanic,39,39,100%,38,97%,,0%,30,77%,2,5%,15,38%,17,44%,1,3%,4,10%
17,Lubbock,153,LYNN,Other Ethnicities,36,35,97%,35,97%,1,3%,33,92%,8,22%,16,44%,24,67%,,0%,14,39%
17,Lubbock,173,MOTLEY,All Ethnicities,10,8,80%,8,80%,,0%,7,70%,5,50%,4,40%,9,90%,2,20%,4,40%
17,Lubbock,223,TERRY,Hispanic,91,88,97%,86,95%,3,3%,79,87%,9,10%,18,20%,27,30%,1,1%,4,4%
17,Lubbock,223,TERRY,Other Ethnicities,49,45,92%,44,90%,,0%,45,92%,20,41%,15,31%,35,71%,2,4%,14,29%
17,Lubbock,251,YOAKUM,Hispanic,83,78,94%,77,93%,3,4%,75,90%,6,7%,29,35%,35,42%,,0%,12,14%
17,Lubbock,251,YOAKUM,Other Ethnicities,43,42,98%,43,100%,,0%,40,93%,13,30%,13,30%,26,60%,1,2%,17,40%
17,Others,999,Other Counties,All Ethnicities,12,12,100%,12,100%,,0%,12,100%,3,25%,6,50%,9,75%,,0%,6,50%
18,Midland,2,ANDREWS,Hispanic,131,129,98%,118,90%,7,5%,103,79%,17,13%,42,32%,59,45%,3,2%,18,14%
18,Midland,2,ANDREWS,Other Ethnicities,85,82,96%,70,82%,6,7%,61,72%,23,27%,15,18%,38,45%,1,1%,20,24%
18,Midland,22,BREWSTER,Hispanic,66,65,98%,55,83%,1,2%,51,77%,36,55%,4,6%,40,61%,3,5%,22,33%
18,Midland,22,BREWSTER,White,34,30,88%,31,91%,,0%,26,76%,11,32%,7,21%,18,53%,1,3%,10,29%
18,Midland,52,CRANE,Hispanic,52,46,88%,46,88%,2,4%,40,77%,8,15%,13,25%,21,40%,,0%,11,21%
18,Midland,52,CRANE,Other Ethnicities,20,19,95%,19,95%,1,5%,18,90%,6,30%,9,45%,15,75%,,0%,10,50%
18,Midland,55,CULBERSON,All Ethnicities,40,39,98%,38,95%,,0%,36,90%,17,43%,4,10%,21,53%,,0%,8,20%
18,Midland,68,ECTOR,African American,96,90,94%,75,78%,9,9%,61,64%,12,13%,27,28%,39,41%,1,1%,12,13%
18,Midland,68,ECTOR,Hispanic,1204,1127,94%,1000,83%,119,10%,746,62%,109,9%,386,32%,495,41%,36,3%,197,16%
18,Midland,68,ECTOR,White,589,560,95%,517,88%,31,5%,452,77%,127,22%,203,34%,330,56%,17,3%,145,25%
18,Midland,68,ECTOR,Others,27,26,96%,23,85%,2,7%,19,70%,6,22%,7,26%,13,48%,1,4%,7,26%
18,Midland,114,HOWARD,Hispanic,204,182,89%,167,82%,20,10%,147,72%,12,6%,68,33%,80,39%,3,1%,29,14%
18,Midland,114,HOWARD,White,182,172,95%,162,89%,7,4%,144,79%,36,20%,65,36%,101,55%,5,3%,50,27%
18,Midland,114,HOWARD,Other Ethnicities,33,32,97%,32,97%,1,3%,29,88%,2,6%,13,39%,15,45%,,0%,5,15%
18,Midland,122,JEFF DAVIS,Hispanic,10,8,80%,8,80%,,0%,6,60%,3,30%,3,30%,6,60%,2,20%,,0%
18,Midland,122,JEFF DAVIS,White,14,12,86%,12,86%,,0%,12,86%,9,64%,2,14%,11,79%,1,7%,5,36%
