Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,127,JONES,Not Economically Disadvantaged,149,143,0.96,134,0.90,4,0.03,123,0.83,58,0.39,39,0.26,6,0.04,103,0.69,6,0.04,48,0.32
14,Abilene,127,JONES,Economically Disadvantaged,149,140,0.94,130,0.87,9,0.06,115,0.77,18,0.12,41,0.28,4,0.03,63,0.42,5,0.03,18,0.12
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,59,57,0.97,55,0.93,2,0.03,54,0.92,8,0.14,35,0.59,2,0.03,45,0.76,2,0.03,15,0.25
14,Abilene,168,MITCHELL,Economically Disadvantaged,57,55,0.97,47,0.83,6,0.11,40,0.70,3,0.05,16,0.28,1,0.02,20,0.35,2,0.04,6,0.11
14,Abilene,177,NOLAN,Not Economically Disadvantaged,168,153,0.91,145,0.86,11,0.07,138,0.82,53,0.32,67,0.40,3,0.02,123,0.73,7,0.04,51,0.30
14,Abilene,177,NOLAN,Economically Disadvantaged,143,132,0.92,89,0.62,35,0.25,81,0.57,11,0.08,45,0.32,1,0.01,57,0.40,10,0.07,13,0.09
14,Abilene,208,SCURRY,Not Economically Disadvantaged,164,161,0.98,153,0.93,7,0.04,145,0.88,36,0.22,81,0.49,1,0.01,118,0.72,2,0.01,65,0.40
14,Abilene,208,SCURRY,Economically Disadvantaged,103,93,0.90,68,0.66,15,0.15,60,0.58,2,0.02,29,0.28,2,0.02,33,0.32,7,0.07,5,0.05
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,33,32,0.97,32,0.97, -   ,0.00,30,0.91,17,0.52,7,0.21, -   ,0.00,24,0.73, -   ,0.00,15,0.46
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,19,18,0.95,14,0.74,2,0.11,14,0.74,3,0.16,6,0.32,1,0.05,10,0.53,1,0.05,5,0.26
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,92,89,0.97,83,0.90,3,0.03,80,0.87,23,0.25,32,0.35,1,0.01,56,0.61,1,0.01,31,0.34
14,Abilene,215,STEPHENS,Economically Disadvantaged,65,60,0.92,53,0.82,5,0.08,41,0.63,5,0.08,23,0.35, -   ,0.00,28,0.43,4,0.06,11,0.17
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,19,18,0.95,18,0.95, -   ,0.00,17,0.90,6,0.32,6,0.32,2,0.11,14,0.74,1,0.05,5,0.26
14,Abilene,217,STONEWALL,Economically Disadvantaged,13,13,1.00,12,0.92, -   ,0.00,8,0.62, -   ,0.00,5,0.39, -   ,0.00,5,0.39,1,0.08,1,0.08
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,1119,1028,0.92,956,0.85,50,0.04,856,0.77,395,0.35,343,0.31,28,0.03,766,0.69,64,0.06,387,0.35
14,Abilene,221,TAYLOR,Economically Disadvantaged,820,732,0.89,558,0.68,138,0.17,435,0.53,101,0.12,168,0.21,13,0.02,282,0.34,36,0.04,81,0.10
15,San Angelo,25,BROWN,Not Economically Disadvantaged,342,314,0.92,289,0.85,27,0.08,272,0.80,139,0.41,72,0.21,8,0.02,219,0.64,11,0.03,97,0.28
15,San Angelo,25,BROWN,Economically Disadvantaged,247,210,0.85,183,0.74,35,0.14,168,0.68,32,0.13,57,0.23,4,0.02,93,0.38,12,0.05,21,0.09
15,San Angelo,41,COKE,Not Economically Disadvantaged,36,32,0.89,32,0.89,1,0.03,32,0.89,22,0.61,8,0.22, -   ,0.00,30,0.83,1,0.03,10,0.28
15,San Angelo,41,COKE,Economically Disadvantaged,43,24,0.56,26,0.61,2,0.05,23,0.54,2,0.05,11,0.26, -   ,0.00,13,0.30,4,0.09,2,0.05
15,San Angelo,42,COLEMAN,Not Economically Disadvantaged,67,65,0.97,64,0.96,1,0.01,58,0.87,24,0.36,20,0.30, -   ,0.00,44,0.66,1,0.01,25,0.37
15,San Angelo,42,COLEMAN,Economically Disadvantaged,60,54,0.90,50,0.83,3,0.05,44,0.73,4,0.07,19,0.32,1,0.02,24,0.40,2,0.03,6,0.10
15,San Angelo,48,CONCHO,Not Economically Disadvantaged,29,28,0.97,27,0.93,1,0.03,23,0.79,13,0.45,4,0.14, -   ,0.00,17,0.59,1,0.03,5,0.17
15,San Angelo,48,CONCHO,Economically Disadvantaged,13,12,0.92,11,0.85, -   ,0.00,11,0.85,3,0.23,2,0.15, -   ,0.00,5,0.39, -   ,0.00, -   ,0.00
15,San Angelo,53,CROCKETT,Not Economically Disadvantaged,36,34,0.94,33,0.92, -   ,0.00,30,0.83,14,0.39,8,0.22, -   ,0.00,22,0.61, -   ,0.00,11,0.31
15,San Angelo,53,CROCKETT,Economically Disadvantaged,36,34,0.94,31,0.86,1,0.03,27,0.75,9,0.25,2,0.06,1,0.03,12,0.33,1,0.03,1,0.03
15,San Angelo,69,EDWARDS,Not Economically Disadvantaged,26,22,0.85,21,0.81,1,0.04,19,0.73,11,0.42,8,0.31, -   ,0.00,19,0.73,4,0.15,10,0.39
15,San Angelo,69,EDWARDS,Economically Disadvantaged,40,35,0.88,34,0.85,2,0.05,26,0.65,4,0.10,8,0.20,1,0.03,13,0.33,2,0.05,4,0.10
15,San Angelo,118,IRION,Not Economically Disadvantaged,21,20,0.95,17,0.81,2,0.10,19,0.91,6,0.29,2,0.10,2,0.10,10,0.48, -   ,0.00,5,0.24
15,San Angelo,118,IRION,Economically Disadvantaged,11,11,1.00,11,1.00, -   ,0.00,11,1.00,4,0.36,1,0.09,1,0.09,6,0.55, -   ,0.00,1,0.09
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,49,48,0.98,45,0.92,2,0.04,40,0.82,16,0.33,10,0.20, -   ,0.00,26,0.53, -   ,0.00,11,0.22
15,San Angelo,134,KIMBLE,Economically Disadvantaged,34,28,0.82,20,0.59,1,0.03,18,0.53,3,0.09,5,0.15, -   ,0.00,8,0.24, -   ,0.00,2,0.06
15,San Angelo,157,MASON,Not Economically Disadvantaged,21,21,1.00,21,1.00, -   ,0.00,21,1.00,10,0.48,8,0.38, -   ,0.00,18,0.86, -   ,0.00,14,0.67
15,San Angelo,157,MASON,Economically Disadvantaged,30,30,1.00,29,0.97,1,0.03,28,0.93,1,0.03,4,0.13,2,0.07,7,0.23, -   ,0.00,2,0.07
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,59,53,0.90,52,0.88,1,0.02,47,0.80,22,0.37,14,0.24,1,0.02,37,0.63,1,0.02,16,0.27
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,72,64,0.89,51,0.71,13,0.18,42,0.58,4,0.06,15,0.21, -   ,0.00,19,0.26,5,0.07,3,0.04
15,San Angelo,164,MENARD,Not Economically Disadvantaged,16,16,1.00,16,1.00, -   ,0.00,16,1.00,9,0.56,5,0.31, -   ,0.00,14,0.88, -   ,0.00,10,0.63
15,San Angelo,164,MENARD,Economically Disadvantaged,31,26,0.84,24,0.77,3,0.10,20,0.65,2,0.06,4,0.13, -   ,0.00,6,0.19, -   ,0.00, -   ,0.00
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,97,92,0.95,93,0.96,2,0.02,92,0.95,44,0.45,16,0.17, -   ,0.00,60,0.62,1,0.01,34,0.35
15,San Angelo,200,RUNNELS,Economically Disadvantaged,115,104,0.90,86,0.75,15,0.13,76,0.66,25,0.22,15,0.13,4,0.03,44,0.38,1,0.01,14,0.12
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,47,45,0.96,45,0.96,1,0.02,41,0.87,19,0.40,12,0.26,1,0.02,32,0.68,1,0.02,13,0.28
15,San Angelo,206,SAN SABA,Economically Disadvantaged,57,52,0.91,43,0.75,4,0.07,37,0.65,3,0.05,20,0.35,1,0.02,24,0.42,3,0.05,7,0.12
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,33,32,0.97,31,0.94,2,0.06,31,0.94,19,0.58,7,0.21, -   ,0.00,26,0.79, -   ,0.00,16,0.49
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,23,21,0.91,20,0.87,1,0.04,20,0.87,8,0.35,3,0.13, -   ,0.00,11,0.48,1,0.04,3,0.13
15,San Angelo,216,STERLING,Not Economically Disadvantaged,18,18,1.00,18,1.00, -   ,0.00,15,0.83,6,0.33,5,0.28, -   ,0.00,11,0.61, -   ,0.00,5,0.28
15,San Angelo,216,STERLING,Economically Disadvantaged,9,8,0.89,8,0.89, -   ,0.00,7,0.78,1,0.11,3,0.33,1,0.11,5,0.56, -   ,0.00,1,0.11
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,58,55,0.95,47,0.81,9,0.16,45,0.78,26,0.45,10,0.17,1,0.02,37,0.64, -   ,0.00,17,0.29
15,San Angelo,218,SUTTON,Economically Disadvantaged,20,18,0.90,18,0.90,1,0.05,10,0.50, -   ,0.00,3,0.15,2,0.10,5,0.25,2,0.10,1,0.05
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,1030,916,0.89,839,0.82,96,0.09,774,0.75,428,0.42,168,0.16,32,0.03,628,0.61,41,0.04,256,0.25
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,648,543,0.84,438,0.68,130,0.20,355,0.55,88,0.14,97,0.15,11,0.02,196,0.30,27,0.04,27,0.04
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,214,190,0.89,169,0.79,17,0.08,150,0.70,54,0.25,70,0.33,7,0.03,131,0.61,15,0.07,49,0.23
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,536,479,0.89,382,0.71,73,0.14,291,0.54,30,0.06,147,0.27,9,0.02,186,0.35,16,0.03,48,0.09
16,Amarillo,6,ARMSTRONG,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,6,ARMSTRONG,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,23,BRISCOE,Not Economically Disadvantaged,7,7,1.00,7,1.00, -   ,0.00,6,0.86,2,0.29,3,0.43, -   ,0.00,5,0.71, -   ,0.00,4,0.57
16,Amarillo,23,BRISCOE,Economically Disadvantaged,13,13,1.00,12,0.92,1,0.08,9,0.69,1,0.08,5,0.39, -   ,0.00,6,0.46, -   ,0.00, -   ,0.00
16,Amarillo,33,CARSON,Not Economically Disadvantaged,80,78,0.98,77,0.96,1,0.01,72,0.90,23,0.29,34,0.43,5,0.06,62,0.78,2,0.03,23,0.29
16,Amarillo,33,CARSON,Economically Disadvantaged,35,32,0.91,30,0.86,1,0.03,29,0.83,7,0.20,13,0.37,1,0.03,21,0.60, -   ,0.00,7,0.20
16,Amarillo,35,CASTRO,Not Economically Disadvantaged,56,51,0.91,55,0.98,1,0.02,52,0.93,31,0.55,14,0.25, -   ,0.00,45,0.80,1,0.02,26,0.46
16,Amarillo,35,CASTRO,Economically Disadvantaged,104,86,0.83,82,0.79,9,0.09,66,0.64,11,0.11,25,0.24,4,0.04,40,0.39,1,0.01,14,0.14
16,Amarillo,38,CHILDRESS,Not Economically Disadvantaged,55,53,0.96,49,0.89,2,0.04,48,0.87,23,0.42,12,0.22,2,0.04,37,0.67,1,0.02,14,0.26
16,Amarillo,38,CHILDRESS,Economically Disadvantaged,53,44,0.83,42,0.79,2,0.04,31,0.59,12,0.23,11,0.21, -   ,0.00,23,0.43,4,0.08,6,0.11
16,Amarillo,44,COLLINGSWORTH,Not Economically Disadvantaged,29,29,1.00,28,0.97, -   ,0.00,26,0.90,12,0.41,9,0.31,3,0.10,24,0.83, -   ,0.00,13,0.45
16,Amarillo,44,COLLINGSWORTH,Economically Disadvantaged,41,36,0.88,36,0.88, -   ,0.00,28,0.68,5,0.12,12,0.29,2,0.05,19,0.46,2,0.05,5,0.12
16,Amarillo,56,DALLAM,Not Economically Disadvantaged,54,52,0.96,49,0.91,2,0.04,44,0.82,16,0.30,21,0.39, -   ,0.00,37,0.69,3,0.06,16,0.30
16,Amarillo,56,DALLAM,Economically Disadvantaged,57,49,0.86,37,0.65,10,0.18,30,0.53,3,0.05,16,0.28, -   ,0.00,19,0.33,3,0.05,2,0.04
16,Amarillo,59,DEAF SMITH,Not Economically Disadvantaged,145,139,0.96,126,0.87,6,0.04,121,0.83,44,0.30,48,0.33,9,0.06,101,0.70,5,0.03,43,0.30
16,Amarillo,59,DEAF SMITH,Economically Disadvantaged,230,207,0.90,149,0.65,53,0.23,141,0.61,11,0.05,53,0.23,5,0.02,69,0.30,7,0.03,12,0.05
16,Amarillo,65,DONLEY,Not Economically Disadvantaged,33,29,0.88,27,0.82,2,0.06,25,0.76,7,0.21,19,0.58, -   ,0.00,26,0.79,3,0.09,11,0.33
16,Amarillo,65,DONLEY,Economically Disadvantaged,21,20,0.95,20,0.95, -   ,0.00,17,0.81,3,0.14,10,0.48, -   ,0.00,13,0.62,1,0.05,9,0.43
16,Amarillo,90,GRAY,Not Economically Disadvantaged,226,203,0.90,198,0.88,4,0.02,180,0.80,67,0.30,78,0.35,11,0.05,156,0.69,6,0.03,71,0.31
16,Amarillo,90,GRAY,Economically Disadvantaged,111,97,0.87,89,0.80,9,0.08,71,0.64,10,0.09,26,0.23,4,0.04,40,0.36,6,0.05,6,0.05
16,Amarillo,96,HALL,Not Economically Disadvantaged,37,35,0.95,36,0.97, -   ,0.00,33,0.89,18,0.49,7,0.19,1,0.03,26,0.70, -   ,0.00,13,0.35
16,Amarillo,96,HALL,Economically Disadvantaged,30,27,0.90,24,0.80,2,0.07,19,0.63,3,0.10,9,0.30, -   ,0.00,12,0.40,2,0.07,2,0.07
16,Amarillo,98,HANSFORD,Not Economically Disadvantaged,55,52,0.95,53,0.96, -   ,0.00,50,0.91,16,0.29,15,0.27,4,0.07,35,0.64, -   ,0.00,14,0.26
16,Amarillo,98,HANSFORD,Economically Disadvantaged,45,41,0.91,40,0.89, -   ,0.00,35,0.78,8,0.18,7,0.16,1,0.02,16,0.36,1,0.02,4,0.09
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,103,HARTLEY,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,41,40,0.98,40,0.98, -   ,0.00,37,0.90,11,0.27,14,0.34,8,0.20,33,0.81, -   ,0.00,10,0.24
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,27,20,0.74,13,0.48,1,0.04,8,0.30,3,0.11,3,0.11,1,0.04,7,0.26,1,0.04,3,0.11
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,319,298,0.93,283,0.89,10,0.03,255,0.80,69,0.22,136,0.43,15,0.05,220,0.69,17,0.05,93,0.29
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,105,96,0.91,83,0.79,7,0.07,67,0.64,5,0.05,28,0.27,4,0.04,37,0.35,1,0.01,7,0.07
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,37,35,0.95,35,0.95,1,0.03,33,0.89,12,0.32,5,0.14,11,0.30,28,0.76, -   ,0.00,10,0.27
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,26,24,0.92,22,0.85,1,0.04,17,0.65,1,0.04,4,0.15,2,0.08,7,0.27,1,0.04,1,0.04
16,Amarillo,171,MOORE,Not Economically Disadvantaged,200,192,0.96,174,0.87,18,0.09,162,0.81,38,0.19,71,0.36,11,0.06,120,0.60,4,0.02,39,0.20
16,Amarillo,171,MOORE,Economically Disadvantaged,162,138,0.85,111,0.69,27,0.17,118,0.73,8,0.05,47,0.29,4,0.02,59,0.36,4,0.02,12,0.07
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,109,104,0.95,96,0.88,5,0.05,93,0.85,32,0.29,29,0.27,12,0.11,73,0.67,2,0.02,31,0.28
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,43,38,0.88,26,0.61,7,0.16,28,0.65,2,0.05,7,0.16,1,0.02,10,0.23, -   ,0.00,1,0.02
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,23,22,0.96,21,0.91, -   ,0.00,21,0.91,8,0.35,10,0.44, -   ,0.00,18,0.78, -   ,0.00,8,0.35
16,Amarillo,180,OLDHAM,Economically Disadvantaged,63,55,0.87,42,0.67,8,0.13,31,0.49,5,0.08,15,0.24, -   ,0.00,20,0.32,5,0.08,2,0.03
16,Amarillo,185,PARMER,Not Economically Disadvantaged,73,69,0.95,65,0.89,3,0.04,59,0.81,22,0.30,12,0.16,17,0.23,51,0.70,2,0.03,25,0.34
16,Amarillo,185,PARMER,Economically Disadvantaged,117,108,0.92,95,0.81,8,0.07,83,0.71,12,0.10,16,0.14,31,0.27,59,0.50,1,0.01,9,0.08
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1507,1390,0.92,1205,0.80,143,0.09,1080,0.72,267,0.18,693,0.46,41,0.03,1001,0.66,111,0.07,360,0.24
16,Amarillo,188,POTTER,Economically Disadvantaged,929,813,0.88,561,0.60,225,0.24,472,0.51,48,0.05,276,0.30,16,0.02,340,0.37,58,0.06,51,0.05
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,516,477,0.92,441,0.86,18,0.03,392,0.76,159,0.31,199,0.39,15,0.03,373,0.72,32,0.06,165,0.32
16,Amarillo,191,RANDALL,Economically Disadvantaged,125,111,0.89,92,0.74,11,0.09,73,0.58,7,0.06,39,0.31,4,0.03,50,0.40,9,0.07,8,0.06
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,30,27,0.90,27,0.90, -   ,0.00,22,0.73,15,0.50,4,0.13,1,0.03,20,0.67,1,0.03,12,0.40
16,Amarillo,211,SHERMAN,Economically Disadvantaged,35,29,0.83,25,0.71, -   ,0.00,17,0.49,2,0.06,4,0.11,1,0.03,7,0.20, -   ,0.00,3,0.09
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,64,63,0.98,60,0.94,2,0.03,57,0.89,24,0.38,20,0.31,4,0.06,48,0.75,1,0.02,22,0.34
16,Amarillo,219,SWISHER,Economically Disadvantaged,107,99,0.93,88,0.82,9,0.08,77,0.72,19,0.18,20,0.19, -   ,0.00,39,0.36,1,0.01,10,0.09
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,41,40,0.98,38,0.93,1,0.02,38,0.93,12,0.29,10,0.24,4,0.10,26,0.63, -   ,0.00,12,0.29
16,Amarillo,242,WHEELER,Economically Disadvantaged,33,31,0.94,24,0.73,4,0.12,22,0.67,6,0.18,4,0.12,2,0.06,12,0.36,1,0.03,6,0.18
17,Lubbock,9,BAILEY,Not Economically Disadvantaged,60,58,0.97,58,0.97, -   ,0.00,57,0.95,28,0.47,12,0.20,10,0.17,50,0.83, -   ,0.00,23,0.38
17,Lubbock,9,BAILEY,Economically Disadvantaged,76,67,0.88,61,0.80,4,0.05,48,0.63,5,0.07,14,0.18,17,0.22,36,0.47,1,0.01,4,0.05
17,Lubbock,17,BORDEN,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,17,BORDEN,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,40,COCHRAN,Not Economically Disadvantaged,34,34,1.00,32,0.94,1,0.03,31,0.91,8,0.24,15,0.44, -   ,0.00,23,0.68, -   ,0.00,6,0.18
17,Lubbock,40,COCHRAN,Economically Disadvantaged,60,53,0.88,39,0.65,11,0.18,38,0.63,1,0.02,26,0.43,1,0.02,28,0.47,1,0.02,7,0.12
17,Lubbock,51,COTTLE,Not Economically Disadvantaged,7,7,1.00,7,1.00, -   ,0.00,7,1.00,4,0.57,3,0.43, -   ,0.00,7,1.00, -   ,0.00,6,0.86
17,Lubbock,51,COTTLE,Economically Disadvantaged,20,20,1.00,17,0.85, -   ,0.00,13,0.65,1,0.05,5,0.25,2,0.10,8,0.40,1,0.05,5,0.25
17,Lubbock,54,CROSBY,Not Economically Disadvantaged,41,38,0.93,37,0.90, -   ,0.00,34,0.83,8,0.20,23,0.56, -   ,0.00,31,0.76,1,0.02,15,0.37
17,Lubbock,54,CROSBY,Economically Disadvantaged,87,80,0.92,74,0.85,4,0.05,67,0.77,4,0.05,21,0.24,2,0.02,27,0.31, -   ,0.00,6,0.07
17,Lubbock,58,DAWSON,Not Economically Disadvantaged,126,123,0.98,119,0.94,6,0.05,109,0.87,32,0.25,53,0.42,6,0.05,91,0.72,2,0.02,42,0.33
17,Lubbock,58,DAWSON,Economically Disadvantaged,137,129,0.94,112,0.82,9,0.07,91,0.66,7,0.05,38,0.28,5,0.04,50,0.37,4,0.03,4,0.03
17,Lubbock,63,DICKENS,Not Economically Disadvantaged,9,9,1.00,8,0.89, -   ,0.00,8,0.89,4,0.44,4,0.44, -   ,0.00,8,0.89, -   ,0.00,3,0.33
17,Lubbock,63,DICKENS,Economically Disadvantaged,20,18,0.90,15,0.75,2,0.10,13,0.65,2,0.10,5,0.25, -   ,0.00,7,0.35, -   ,0.00,2,0.10
17,Lubbock,77,FLOYD,Not Economically Disadvantaged,60,57,0.95,60,1.00, -   ,0.00,58,0.97,24,0.40,22,0.37,2,0.03,48,0.80,1,0.02,22,0.37
17,Lubbock,77,FLOYD,Economically Disadvantaged,78,65,0.83,59,0.76,3,0.04,50,0.64,7,0.09,14,0.18,4,0.05,25,0.32, -   ,0.00,3,0.04
17,Lubbock,83,GAINES,Not Economically Disadvantaged,115,109,0.95,107,0.93,2,0.02,98,0.85,36,0.31,30,0.26,4,0.03,70,0.61,3,0.03,30,0.26
17,Lubbock,83,GAINES,Economically Disadvantaged,140,119,0.85,105,0.75,3,0.02,85,0.61,16,0.11,27,0.19,1,0.01,44,0.31,5,0.04,15,0.11
17,Lubbock,85,GARZA,Not Economically Disadvantaged,34,34,1.00,33,0.97, -   ,0.00,31,0.91,6,0.18,16,0.47,1,0.03,23,0.68, -   ,0.00,8,0.24
17,Lubbock,85,GARZA,Economically Disadvantaged,53,50,0.94,52,0.98,1,0.02,39,0.74,6,0.11,8,0.15, -   ,0.00,14,0.26, -   ,0.00,3,0.06
17,Lubbock,95,HALE,Not Economically Disadvantaged,302,286,0.95,263,0.87,25,0.08,244,0.81,106,0.35,67,0.22,9,0.03,182,0.60,9,0.03,76,0.25
17,Lubbock,95,HALE,Economically Disadvantaged,384,356,0.93,273,0.71,63,0.16,242,0.63,40,0.10,65,0.17,8,0.02,113,0.29,7,0.02,30,0.08
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,225,222,0.99,206,0.92,11,0.05,197,0.88,32,0.14,132,0.59,1,0.00,165,0.73,9,0.04,83,0.37
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,220,194,0.88,153,0.70,42,0.19,131,0.60,10,0.05,62,0.28,3,0.01,75,0.34,7,0.03,14,0.06
17,Lubbock,132,KENT,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,132,KENT,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,135,KING,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,135,KING,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,129,121,0.94,119,0.92,4,0.03,112,0.87,28,0.22,56,0.43,15,0.12,99,0.77,5,0.04,42,0.33
17,Lubbock,140,LAMB,Economically Disadvantaged,181,159,0.88,118,0.65,31,0.17,107,0.59,11,0.06,28,0.16,5,0.03,44,0.24,2,0.01,9,0.05
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1784,1662,0.93,1560,0.87,72,0.04,1454,0.82,548,0.31,606,0.34,68,0.04,1222,0.69,73,0.04,526,0.30
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1516,1360,0.90,1138,0.75,187,0.12,922,0.61,99,0.07,317,0.21,24,0.02,440,0.29,27,0.02,76,0.05
17,Lubbock,153,LYNN,Not Economically Disadvantaged,76,75,0.99,69,0.91,3,0.04,68,0.90,25,0.33,25,0.33,4,0.05,54,0.71, -   ,0.00,28,0.37
17,Lubbock,153,LYNN,Economically Disadvantaged,83,77,0.93,73,0.88,3,0.04,64,0.77,11,0.13,13,0.16, -   ,0.00,24,0.29, -   ,0.00,5,0.06
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,7,6,0.86,6,0.86, -   ,0.00,6,0.86,3,0.43,2,0.29,1,0.14,6,0.86, -   ,0.00,2,0.29
17,Lubbock,173,MOTLEY,Economically Disadvantaged,18,18,1.00,17,0.94,1,0.06,17,0.94, -   ,0.00,5,0.28,1,0.06,6,0.33, -   ,0.00,1,0.06
17,Lubbock,223,TERRY,Not Economically Disadvantaged,141,129,0.92,115,0.82,12,0.09,112,0.79,38,0.27,47,0.33,3,0.02,88,0.62,3,0.02,35,0.25
17,Lubbock,223,TERRY,Economically Disadvantaged,122,116,0.95,79,0.65,29,0.24,79,0.65,7,0.06,28,0.23,1,0.01,36,0.30,3,0.02,5,0.04
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,75,72,0.96,65,0.87,3,0.04,65,0.87,29,0.39,22,0.29,2,0.03,53,0.71,2,0.03,25,0.33
17,Lubbock,251,YOAKUM,Economically Disadvantaged,107,101,0.94,90,0.84,7,0.07,84,0.79,8,0.07,32,0.30,4,0.04,44,0.41, -   ,0.00,13,0.12
18,Midland,2,ANDREWS,Not Economically Disadvantaged,199,191,0.96,189,0.95,1,0.01,166,0.83,39,0.20,72,0.36,7,0.04,118,0.59,2,0.01,37,0.19
18,Midland,2,ANDREWS,Economically Disadvantaged,98,89,0.91,82,0.84,3,0.03,63,0.64,2,0.02,32,0.33, -   ,0.00,34,0.35,4,0.04,4,0.04
18,Midland,22,BREWSTER,Not Economically Disadvantaged,71,66,0.93,58,0.82,5,0.07,52,0.73,34,0.48,10,0.14,3,0.04,47,0.66,8,0.11,19,0.27
18,Midland,22,BREWSTER,Economically Disadvantaged,76,68,0.90,53,0.70,9,0.12,46,0.61,21,0.28,8,0.11,1,0.01,30,0.40,1,0.01,7,0.09
18,Midland,52,CRANE,Not Economically Disadvantaged,69,67,0.97,66,0.96,1,0.01,58,0.84,18,0.26,24,0.35, -   ,0.00,42,0.61, -   ,0.00,20,0.29
18,Midland,52,CRANE,Economically Disadvantaged,34,30,0.88,28,0.82,1,0.03,19,0.56,2,0.06,14,0.41, -   ,0.00,16,0.47,1,0.03,6,0.18
18,Midland,55,CULBERSON,Not Economically Disadvantaged,12,11,0.92,10,0.83,1,0.08,11,0.92,5,0.42,3,0.25, -   ,0.00,8,0.67, -   ,0.00,2,0.17
18,Midland,55,CULBERSON,Economically Disadvantaged,44,39,0.89,35,0.80,6,0.14,37,0.84,14,0.32,6,0.14, -   ,0.00,20,0.46, -   ,0.00,6,0.14
