Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,73,71,0.97,66,0.90,1,0.01,59,0.81,15,0.21,37,0.51,2,0.03,54,0.74,3,0.04,24,0.33
14,Abilene,168,MITCHELL,Economically Disadvantaged,57,48,0.84,45,0.79,4,0.07,36,0.63,4,0.07,24,0.42,0,0.00,28,0.49,5,0.09,9,0.16
14,Abilene,177,NOLAN,Not Economically Disadvantaged,149,140,0.94,127,0.85,9,0.06,127,0.85,46,0.31,53,0.36,5,0.03,104,0.70,2,0.01,49,0.33
14,Abilene,177,NOLAN,Economically Disadvantaged,125,114,0.91,96,0.77,16,0.13,81,0.65,10,0.08,43,0.34,2,0.02,55,0.44,9,0.07,12,0.10
14,Abilene,208,SCURRY,Not Economically Disadvantaged,168,160,0.95,154,0.92,7,0.04,143,0.85,36,0.21,70,0.42,4,0.02,110,0.66,4,0.02,67,0.40
14,Abilene,208,SCURRY,Economically Disadvantaged,125,113,0.90,94,0.75,17,0.14,78,0.62,4,0.03,29,0.23,2,0.02,35,0.28,3,0.02,8,0.06
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,29,29,1.00,27,0.93,0,0.00,25,0.86,11,0.38,10,0.35,2,0.07,23,0.79,2,0.07,8,0.28
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,25,24,0.96,20,0.80,1,0.04,19,0.76,3,0.12,8,0.32,1,0.04,12,0.48,1,0.04,3,0.12
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,100,97,0.97,90,0.90,8,0.08,90,0.90,37,0.37,25,0.25,1,0.01,63,0.63,2,0.02,37,0.37
14,Abilene,215,STEPHENS,Economically Disadvantaged,54,44,0.82,30,0.56,9,0.17,25,0.46,5,0.09,10,0.19,1,0.02,16,0.30,4,0.07,1,0.02
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,217,STONEWALL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,1190,1090,0.92,1006,0.85,53,0.04,904,0.76,413,0.35,358,0.30,43,0.04,814,0.68,74,0.06,387,0.33
14,Abilene,221,TAYLOR,Economically Disadvantaged,763,671,0.88,540,0.71,110,0.14,435,0.57,86,0.11,190,0.25,13,0.02,289,0.38,32,0.04,65,0.09
15,San Angelo,025,BROWN,Not Economically Disadvantaged,287,265,0.92,252,0.88,13,0.05,241,0.84,132,0.46,67,0.23,4,0.01,203,0.71,13,0.05,89,0.31
15,San Angelo,025,BROWN,Economically Disadvantaged,261,234,0.90,193,0.74,31,0.12,162,0.62,29,0.11,47,0.18,6,0.02,82,0.31,13,0.05,26,0.10
15,San Angelo,041,COKE,Not Economically Disadvantaged,44,40,0.91,36,0.82,1,0.02,37,0.84,19,0.43,9,0.21,1,0.02,29,0.66,1,0.02,12,0.27
15,San Angelo,041,COKE,Economically Disadvantaged,20,14,0.70,13,0.65,0,0.00,12,0.60,4,0.20,1,0.05,0,0.00,5,0.25,0,0.00,1,0.05
15,San Angelo,042,COLEMAN,Not Economically Disadvantaged,75,70,0.93,68,0.91,2,0.03,66,0.88,30,0.40,23,0.31,0,0.00,53,0.71,3,0.04,31,0.41
15,San Angelo,042,COLEMAN,Economically Disadvantaged,60,54,0.90,49,0.82,5,0.08,42,0.70,8,0.13,12,0.20,0,0.00,20,0.33,4,0.07,7,0.12
15,San Angelo,048,CONCHO,Not Economically Disadvantaged,13,11,0.85,10,0.77,1,0.08,10,0.77,6,0.46,3,0.23,0,0.00,9,0.69,1,0.08,5,0.39
15,San Angelo,048,CONCHO,Economically Disadvantaged,28,21,0.75,19,0.68,4,0.14,19,0.68,5,0.18,6,0.21,0,0.00,11,0.39,2,0.07,1,0.04
15,San Angelo,053,CROCKETT,Not Economically Disadvantaged,36,35,0.97,33,0.92,3,0.08,34,0.94,20,0.56,2,0.06,0,0.00,22,0.61,0,0.00,14,0.39
15,San Angelo,053,CROCKETT,Economically Disadvantaged,41,40,0.98,38,0.93,1,0.02,35,0.85,5,0.12,10,0.24,1,0.02,16,0.39,1,0.02,4,0.10
15,San Angelo,069,EDWARDS,Not Economically Disadvantaged,15,14,0.93,15,1.00,0,0.00,15,1.00,7,0.47,4,0.27,2,0.13,13,0.87,0,0.00,6,0.40
15,San Angelo,069,EDWARDS,Economically Disadvantaged,46,44,0.96,38,0.83,5,0.11,33,0.72,4,0.09,20,0.44,2,0.04,26,0.57,3,0.07,9,0.20
15,San Angelo,118,IRION,Not Economically Disadvantaged,23,23,1.00,23,1.00,0,0.00,22,0.96,8,0.35,9,0.39,1,0.04,18,0.78,0,0.00,9,0.39
15,San Angelo,118,IRION,Economically Disadvantaged,16,14,0.88,14,0.88,0,0.00,10,0.63,2,0.13,3,0.19,1,0.06,6,0.38,1,0.06,1,0.06
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,134,KIMBLE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,157,MASON,Not Economically Disadvantaged,25,24,0.96,24,0.96,1,0.04,23,0.92,11,0.44,8,0.32,1,0.04,20,0.80,1,0.04,10,0.40
15,San Angelo,157,MASON,Economically Disadvantaged,24,24,1.00,24,1.00,0,0.00,20,0.83,2,0.08,6,0.25,0,0.00,8,0.33,1,0.04,1,0.04
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,70,63,0.90,60,0.86,2,0.03,56,0.80,29,0.41,10,0.14,3,0.04,42,0.60,2,0.03,20,0.29
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,68,63,0.93,51,0.75,9,0.13,50,0.74,6,0.09,7,0.10,1,0.01,14,0.21,1,0.01,4,0.06
15,San Angelo,164,MENARD,Not Economically Disadvantaged,18,17,0.94,17,0.94,0,0.00,18,1.00,10,0.56,5,0.28,0,0.00,15,0.83,0,0.00,10,0.56
15,San Angelo,164,MENARD,Economically Disadvantaged,23,22,0.96,22,0.96,0,0.00,19,0.83,4,0.17,0,0.00,1,0.04,5,0.22,0,0.00,1,0.04
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,109,106,0.97,104,0.95,3,0.03,99,0.91,56,0.51,24,0.22,1,0.01,81,0.74,2,0.02,43,0.39
15,San Angelo,200,RUNNELS,Economically Disadvantaged,111,99,0.89,83,0.75,10,0.09,74,0.67,16,0.14,14,0.13,1,0.01,31,0.28,3,0.03,7,0.06
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,34,29,0.85,29,0.85,1,0.03,28,0.82,9,0.27,14,0.41,1,0.03,24,0.71,2,0.06,12,0.35
15,San Angelo,206,SAN SABA,Economically Disadvantaged,41,35,0.85,32,0.78,1,0.02,29,0.71,5,0.12,10,0.24,0,0.00,15,0.37,1,0.02,5,0.12
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,29,29,1.00,27,0.93,1,0.03,27,0.93,18,0.62,4,0.14,1,0.03,23,0.79,0,0.00,11,0.38
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,34,30,0.88,25,0.74,6,0.18,24,0.71,4,0.12,3,0.09,1,0.03,8,0.24,1,0.03,1,0.03
15,San Angelo,216,STERLING,Not Economically Disadvantaged,16,15,0.94,15,0.94,0,0.00,16,1.00,9,0.56,4,0.25,0,0.00,13,0.81,0,0.00,11,0.69
15,San Angelo,216,STERLING,Economically Disadvantaged,14,14,1.00,14,1.00,0,0.00,13,0.93,2,0.14,3,0.21,0,0.00,5,0.36,0,0.00,2,0.14
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,218,SUTTON,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,896,788,0.88,720,0.80,55,0.06,668,0.75,368,0.41,151,0.17,21,0.02,540,0.60,39,0.04,228,0.25
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,628,538,0.86,456,0.73,79,0.13,365,0.58,93,0.15,101,0.16,6,0.01,200,0.32,25,0.04,36,0.06
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,213,194,0.91,185,0.87,8,0.04,165,0.78,47,0.22,92,0.43,3,0.01,142,0.67,8,0.04,55,0.26
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,524,470,0.90,403,0.77,62,0.12,293,0.56,48,0.09,149,0.28,10,0.02,207,0.40,33,0.06,58,0.11
16,Amarillo,006,ARMSTRONG,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,006,ARMSTRONG,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,023,BRISCOE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,023,BRISCOE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,033,CARSON,Not Economically Disadvantaged,87,83,0.95,82,0.94,0,0.00,74,0.85,31,0.36,31,0.36,4,0.05,66,0.76,5,0.06,29,0.33
16,Amarillo,033,CARSON,Economically Disadvantaged,24,19,0.79,18,0.75,1,0.04,16,0.67,2,0.08,9,0.38,0,0.00,11,0.46,1,0.04,4,0.17
16,Amarillo,035,CASTRO,Not Economically Disadvantaged,73,70,0.96,67,0.92,2,0.03,62,0.85,33,0.45,17,0.23,1,0.01,51,0.70,2,0.03,28,0.38
16,Amarillo,035,CASTRO,Economically Disadvantaged,102,92,0.90,76,0.75,5,0.05,65,0.64,14,0.14,23,0.23,1,0.01,38,0.37,5,0.05,11,0.11
16,Amarillo,038,CHILDRESS,Not Economically Disadvantaged,59,53,0.90,52,0.88,0,0.00,48,0.81,18,0.31,17,0.29,3,0.05,38,0.64,2,0.03,16,0.27
16,Amarillo,038,CHILDRESS,Economically Disadvantaged,42,38,0.91,35,0.83,3,0.07,31,0.74,7,0.17,8,0.19,0,0.00,15,0.36,1,0.02,2,0.05
16,Amarillo,044,COLLINGSWORTH,Not Economically Disadvantaged,22,22,1.00,20,0.91,0,0.00,20,0.91,7,0.32,10,0.46,2,0.09,19,0.86,1,0.05,6,0.27
16,Amarillo,044,COLLINGSWORTH,Economically Disadvantaged,36,32,0.89,31,0.86,1,0.03,28,0.78,1,0.03,8,0.22,1,0.03,10,0.28,0,0.00,3,0.08
16,Amarillo,056,DALLAM,Not Economically Disadvantaged,79,76,0.96,74,0.94,2,0.03,64,0.81,26,0.33,19,0.24,3,0.04,48,0.61,3,0.04,30,0.38
16,Amarillo,056,DALLAM,Economically Disadvantaged,64,60,0.94,55,0.86,1,0.02,32,0.50,2,0.03,13,0.20,2,0.03,17,0.27,1,0.02,3,0.05
16,Amarillo,059,DEAF SMITH,Not Economically Disadvantaged,135,125,0.93,115,0.85,13,0.10,110,0.82,44,0.33,36,0.27,12,0.09,92,0.68,6,0.04,38,0.28
16,Amarillo,059,DEAF SMITH,Economically Disadvantaged,196,179,0.91,130,0.66,45,0.23,121,0.62,18,0.09,47,0.24,10,0.05,75,0.38,4,0.02,20,0.10
16,Amarillo,065,DONLEY,Not Economically Disadvantaged,29,28,0.97,27,0.93,0,0.00,26,0.90,7,0.24,15,0.52,2,0.07,24,0.83,1,0.03,16,0.55
16,Amarillo,065,DONLEY,Economically Disadvantaged,25,25,1.00,24,0.96,1,0.04,21,0.84,2,0.08,14,0.56,1,0.04,17,0.68,0,0.00,5,0.20
16,Amarillo,090,GRAY,Not Economically Disadvantaged,233,210,0.90,199,0.85,4,0.02,187,0.80,74,0.32,78,0.34,18,0.08,170,0.73,15,0.06,83,0.36
16,Amarillo,090,GRAY,Economically Disadvantaged,113,97,0.86,88,0.78,4,0.04,61,0.54,8,0.07,31,0.27,2,0.02,41,0.36,9,0.08,10,0.09
16,Amarillo,096,HALL,Not Economically Disadvantaged,30,30,1.00,30,1.00,0,0.00,29,0.97,10,0.33,13,0.43,2,0.07,25,0.83,1,0.03,14,0.47
16,Amarillo,096,HALL,Economically Disadvantaged,27,22,0.82,21,0.78,1,0.04,18,0.67,1,0.04,10,0.37,1,0.04,12,0.44,0,0.00,1,0.04
16,Amarillo,098,HANSFORD,Not Economically Disadvantaged,59,54,0.92,54,0.92,1,0.02,53,0.90,29,0.49,8,0.14,4,0.07,41,0.70,1,0.02,21,0.36
16,Amarillo,098,HANSFORD,Economically Disadvantaged,39,32,0.82,31,0.80,1,0.03,29,0.74,7,0.18,10,0.26,1,0.03,18,0.46,2,0.05,7,0.18
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,15,13,0.87,12,0.80,0,0.00,11,0.73,5,0.33,3,0.20,2,0.13,10,0.67,1,0.07,5,0.33
16,Amarillo,103,HARTLEY,Economically Disadvantaged,21,19,0.91,19,0.91,0,0.00,19,0.91,4,0.19,7,0.33,0,0.00,11,0.52,0,0.00,4,0.19
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,61,53,0.87,49,0.80,2,0.03,43,0.71,14,0.23,15,0.25,12,0.20,41,0.67,3,0.05,18,0.30
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,14,13,0.93,10,0.71,0,0.00,9,0.64,2,0.14,2,0.14,1,0.07,5,0.36,0,0.00,1,0.07
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,302,285,0.94,268,0.89,3,0.01,242,0.80,55,0.18,137,0.45,17,0.06,209,0.69,12,0.04,90,0.30
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,104,96,0.92,87,0.84,6,0.06,69,0.66,1,0.01,39,0.38,3,0.03,43,0.41,3,0.03,9,0.09
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,171,MOORE,Not Economically Disadvantaged,207,190,0.92,168,0.81,16,0.08,165,0.80,44,0.21,60,0.29,15,0.07,119,0.58,7,0.03,43,0.21
16,Amarillo,171,MOORE,Economically Disadvantaged,149,128,0.86,91,0.61,33,0.22,91,0.61,5,0.03,33,0.22,3,0.02,41,0.28,10,0.07,10,0.07
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,97,92,0.95,90,0.93,2,0.02,87,0.90,39,0.40,23,0.24,9,0.09,71,0.73,3,0.03,25,0.26
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,82,75,0.92,61,0.74,11,0.13,58,0.71,6,0.07,17,0.21,3,0.04,26,0.32,3,0.04,3,0.04
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,22,22,1.00,22,1.00,0,0.00,17,0.77,10,0.46,4,0.18,1,0.05,15,0.68,1,0.05,5,0.23
16,Amarillo,180,OLDHAM,Economically Disadvantaged,50,45,0.90,37,0.74,3,0.06,28,0.56,5,0.10,10,0.20,0,0.00,15,0.30,2,0.04,2,0.04
16,Amarillo,185,PARMER,Not Economically Disadvantaged,72,67,0.93,64,0.89,3,0.04,60,0.83,26,0.36,14,0.19,16,0.22,56,0.78,2,0.03,23,0.32
16,Amarillo,185,PARMER,Economically Disadvantaged,108,98,0.91,86,0.80,6,0.06,76,0.70,14,0.13,13,0.12,26,0.24,53,0.49,3,0.03,6,0.06
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1434,1323,0.92,1179,0.82,110,0.08,1058,0.74,235,0.16,691,0.48,44,0.03,970,0.68,104,0.07,336,0.23
16,Amarillo,188,POTTER,Economically Disadvantaged,1029,922,0.90,711,0.69,142,0.14,561,0.55,48,0.05,324,0.32,17,0.02,389,0.38,60,0.06,75,0.07
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,504,470,0.93,439,0.87,20,0.04,388,0.77,133,0.26,202,0.40,12,0.02,347,0.69,27,0.05,155,0.31
16,Amarillo,191,RANDALL,Economically Disadvantaged,100,86,0.86,77,0.77,10,0.10,62,0.62,8,0.08,32,0.32,0,0.00,40,0.40,5,0.05,9,0.09
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,32,29,0.91,29,0.91,0,0.00,17,0.53,10,0.31,2,0.06,1,0.03,13,0.41,3,0.09,3,0.09
16,Amarillo,211,SHERMAN,Economically Disadvantaged,30,26,0.87,22,0.73,2,0.07,17,0.57,3,0.10,5,0.17,1,0.03,9,0.30,2,0.07,2,0.07
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,76,74,0.97,73,0.96,0,0.00,74,0.97,36,0.47,23,0.30,2,0.03,61,0.80,0,0.00,32,0.42
16,Amarillo,219,SWISHER,Economically Disadvantaged,96,87,0.91,73,0.76,12,0.13,70,0.73,3,0.03,25,0.26,1,0.01,29,0.30,0,0.00,5,0.05
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,60,59,0.98,57,0.95,1,0.02,53,0.88,18,0.30,19,0.32,6,0.10,43,0.72,1,0.02,21,0.35
16,Amarillo,242,WHEELER,Economically Disadvantaged,29,27,0.93,26,0.90,0,0.00,21,0.72,3,0.10,11,0.38,0,0.00,14,0.48,1,0.03,4,0.14
17,Lubbock,009,BAILEY,Not Economically Disadvantaged,42,40,0.95,40,0.95,0,0.00,36,0.86,14,0.33,3,0.07,13,0.31,30,0.71,1,0.02,9,0.21
17,Lubbock,009,BAILEY,Economically Disadvantaged,57,53,0.93,49,0.86,3,0.05,43,0.75,3,0.05,10,0.18,16,0.28,29,0.51,1,0.02,2,0.04
17,Lubbock,017,BORDEN,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,017,BORDEN,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,040,COCHRAN,Not Economically Disadvantaged,38,37,0.97,36,0.95,2,0.05,35,0.92,3,0.08,25,0.66,0,0.00,28,0.74,0,0.00,17,0.45
17,Lubbock,040,COCHRAN,Economically Disadvantaged,58,56,0.97,47,0.81,5,0.09,44,0.76,1,0.02,24,0.41,0,0.00,25,0.43,1,0.02,5,0.09
17,Lubbock,051,COTTLE,Not Economically Disadvantaged,16,16,1.00,16,1.00,0,0.00,16,1.00,7,0.44,6,0.38,1,0.06,14,0.88,0,0.00,9,0.56
17,Lubbock,051,COTTLE,Economically Disadvantaged,18,17,0.94,15,0.83,0,0.00,14,0.78,2,0.11,5,0.28,0,0.00,7,0.39,0,0.00,2,0.11
17,Lubbock,054,CROSBY,Not Economically Disadvantaged,35,33,0.94,31,0.89,2,0.06,29,0.83,10,0.29,18,0.51,1,0.03,29,0.83,3,0.09,15,0.43
17,Lubbock,054,CROSBY,Economically Disadvantaged,91,86,0.95,78,0.86,10,0.11,74,0.81,5,0.05,29,0.32,4,0.04,38,0.42,1,0.01,6,0.07
17,Lubbock,058,DAWSON,Not Economically Disadvantaged,122,119,0.98,116,0.95,3,0.02,114,0.93,43,0.35,49,0.40,2,0.02,94,0.77,3,0.02,51,0.42
17,Lubbock,058,DAWSON,Economically Disadvantaged,155,133,0.86,125,0.81,16,0.10,107,0.69,9,0.06,39,0.25,2,0.01,50,0.32,3,0.02,16,0.10
17,Lubbock,063,DICKENS,Not Economically Disadvantaged,15,14,0.93,14,0.93,0,0.00,14,0.93,2,0.13,12,0.80,0,0.00,14,0.93,1,0.07,5,0.33
17,Lubbock,063,DICKENS,Economically Disadvantaged,22,20,0.91,20,0.91,0,0.00,20,0.91,2,0.09,12,0.55,0,0.00,14,0.64,0,0.00,3,0.14
17,Lubbock,077,FLOYD,Not Economically Disadvantaged,69,67,0.97,65,0.94,0,0.00,59,0.86,29,0.42,24,0.35,2,0.03,55,0.80,0,0.00,29,0.42
17,Lubbock,077,FLOYD,Economically Disadvantaged,78,69,0.89,57,0.73,11,0.14,52,0.67,3,0.04,16,0.21,0,0.00,19,0.24,3,0.04,1,0.01
17,Lubbock,083,GAINES,Not Economically Disadvantaged,120,112,0.93,109,0.91,5,0.04,102,0.85,35,0.29,42,0.35,6,0.05,83,0.69,3,0.03,44,0.37
17,Lubbock,083,GAINES,Economically Disadvantaged,128,108,0.84,92,0.72,12,0.09,78,0.61,4,0.03,25,0.20,2,0.02,31,0.24,2,0.02,6,0.05
17,Lubbock,085,GARZA,Not Economically Disadvantaged,46,40,0.87,36,0.78,1,0.02,33,0.72,10,0.22,16,0.35,2,0.04,28,0.61,3,0.07,7,0.15
17,Lubbock,085,GARZA,Economically Disadvantaged,48,46,0.96,46,0.96,0,0.00,39,0.81,4,0.08,20,0.42,0,0.00,24,0.50,3,0.06,6,0.13
17,Lubbock,095,HALE,Not Economically Disadvantaged,308,291,0.95,273,0.89,12,0.04,240,0.78,116,0.38,62,0.20,7,0.02,185,0.60,8,0.03,96,0.31
17,Lubbock,095,HALE,Economically Disadvantaged,334,291,0.87,250,0.75,35,0.11,206,0.62,35,0.11,59,0.18,2,0.01,96,0.29,8,0.02,21,0.06
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,230,220,0.96,203,0.88,8,0.03,193,0.84,30,0.13,130,0.57,8,0.03,168,0.73,8,0.03,68,0.30
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,191,172,0.90,141,0.74,21,0.11,129,0.68,6,0.03,60,0.31,3,0.02,69,0.36,2,0.01,21,0.11
17,Lubbock,132,KENT,Not Economically Disadvantaged,9,9,1.00,9,1.00,0,0.00,9,1.00,2,0.22,7,0.78,0,0.00,9,1.00,0,0.00,3,0.33
17,Lubbock,132,KENT,Economically Disadvantaged,8,8,1.00,7,0.88,0,0.00,7,0.88,1,0.13,4,0.50,0,0.00,5,0.63,0,0.00,1,0.13
17,Lubbock,135,KING,Not Economically Disadvantaged,5,5,1.00,5,1.00,0,0.00,5,1.00,0,0.00,4,0.80,1,0.20,5,1.00,0,0.00,1,0.20
17,Lubbock,135,KING,Economically Disadvantaged,6,6,1.00,6,1.00,0,0.00,5,0.83,2,0.33,3,0.50,0,0.00,5,0.83,0,0.00,4,0.67
17,Lubbock,140,LAMB,Not Economically Disadvantaged,139,133,0.96,127,0.91,4,0.03,120,0.86,39,0.28,52,0.37,2,0.01,93,0.67,3,0.02,46,0.33
17,Lubbock,140,LAMB,Economically Disadvantaged,136,125,0.92,107,0.79,18,0.13,101,0.74,12,0.09,35,0.26,4,0.03,51,0.38,4,0.03,16,0.12
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1789,1667,0.93,1576,0.88,58,0.03,1461,0.82,513,0.29,642,0.36,55,0.03,1210,0.68,80,0.04,533,0.30
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1578,1415,0.90,1240,0.79,133,0.08,978,0.62,99,0.06,347,0.22,25,0.02,471,0.30,39,0.02,67,0.04
17,Lubbock,153,LYNN,Not Economically Disadvantaged,73,71,0.97,67,0.92,3,0.04,64,0.88,27,0.37,27,0.37,3,0.04,57,0.78,3,0.04,28,0.38
17,Lubbock,153,LYNN,Economically Disadvantaged,60,58,0.97,51,0.85,3,0.05,48,0.80,11,0.18,13,0.22,0,0.00,24,0.40,0,0.00,4,0.07
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,173,MOTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,223,TERRY,Not Economically Disadvantaged,94,88,0.94,84,0.89,4,0.04,76,0.81,24,0.26,40,0.43,0,0.00,64,0.68,2,0.02,27,0.29
17,Lubbock,223,TERRY,Economically Disadvantaged,141,133,0.94,120,0.85,15,0.11,97,0.69,7,0.05,36,0.26,0,0.00,43,0.31,2,0.01,14,0.10
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,73,70,0.96,69,0.95,1,0.01,62,0.85,24,0.33,24,0.33,2,0.03,50,0.69,2,0.03,20,0.27
17,Lubbock,251,YOAKUM,Economically Disadvantaged,88,85,0.97,72,0.82,3,0.03,69,0.78,13,0.15,27,0.31,3,0.03,43,0.49,0,0.00,10,0.11
18,Midland,002,ANDREWS,Not Economically Disadvantaged,197,192,0.98,182,0.92,4,0.02,169,0.86,41,0.21,78,0.40,5,0.03,124,0.63,3,0.02,49,0.25
18,Midland,002,ANDREWS,Economically Disadvantaged,85,80,0.94,75,0.88,4,0.05,68,0.80,7,0.08,18,0.21,0,0.00,25,0.29,0,0.00,6,0.07
18,Midland,022,BREWSTER,Not Economically Disadvantaged,40,40,1.00,36,0.90,3,0.08,33,0.83,18,0.45,10,0.25,1,0.03,29,0.73,1,0.03,15,0.38
18,Midland,022,BREWSTER,Economically Disadvantaged,69,66,0.96,50,0.73,9,0.13,41,0.59,28,0.41,12,0.17,0,0.00,40,0.58,9,0.13,5,0.07
18,Midland,052,CRANE,Not Economically Disadvantaged,53,49,0.93,43,0.81,5,0.09,40,0.76,10,0.19,25,0.47,1,0.02,36,0.68,5,0.09,13,0.25
18,Midland,052,CRANE,Economically Disadvantaged,39,36,0.92,28,0.72,10,0.26,32,0.82,4,0.10,12,0.31,0,0.00,16,0.41,1,0.03,5,0.13
18,Midland,055,CULBERSON,Not Economically Disadvantaged,11,10,0.91,10,0.91,1,0.09,10,0.91,9,0.82,1,0.09,0,0.00,10,0.91,0,0.00,4,0.36
18,Midland,055,CULBERSON,Economically Disadvantaged,42,37,0.88,33,0.79,3,0.07,33,0.79,10,0.24,5,0.12,1,0.02,16,0.38,3,0.07,6,0.14
18,Midland,068,ECTOR,Not Economically Disadvantaged,1019,944,0.93,893,0.88,36,0.04,755,0.74,228,0.22,379,0.37,19,0.02,626,0.61,50,0.05,252,0.25
18,Midland,068,ECTOR,Economically Disadvantaged,1137,1000,0.88,843,0.74,132,0.12,597,0.53,59,0.05,281,0.25,7,0.01,347,0.31,45,0.04,63,0.06
18,Midland,087,GLASSCOCK,Not Economically Disadvantaged,17,17,1.00,17,1.00,0,0.00,16,0.94,10,0.59,6,0.35,0,0.00,16,0.94,0,0.00,8,0.47
18,Midland,087,GLASSCOCK,Economically Disadvantaged,13,11,0.85,11,0.85,0,0.00,10,0.77,1,0.08,4,0.31,0,0.00,5,0.39,0,0.00,2,0.15
18,Midland,114,HOWARD,Not Economically Disadvantaged,251,235,0.94,210,0.84,16,0.06,204,0.81,52,0.21,134,0.53,3,0.01,189,0.75,10,0.04,82,0.33
18,Midland,114,HOWARD,Economically Disadvantaged,240,198,0.83,133,0.55,47,0.20,114,0.48,12,0.05,66,0.28,4,0.02,82,0.34,12,0.05,22,0.09
