Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,168,MITCHELL,Economically Disadvantaged,58,56,0.97,49,0.85,3,0.05,43,0.74,4,0.07,25,0.43,0,0.00,29,0.50,0,0.00,10,0.17
14,Abilene,177,NOLAN,Not Economically Disadvantaged,139,133,0.96,125,0.90,5,0.04,112,0.81,47,0.34,50,0.36,2,0.01,99,0.71,4,0.03,58,0.42
14,Abilene,177,NOLAN,Economically Disadvantaged,122,114,0.93,98,0.80,9,0.07,78,0.64,10,0.08,29,0.24,2,0.02,41,0.34,5,0.04,12,0.10
14,Abilene,208,SCURRY,Not Economically Disadvantaged,134,126,0.94,121,0.90,7,0.05,119,0.89,28,0.21,62,0.46,2,0.01,92,0.69,1,0.01,50,0.37
14,Abilene,208,SCURRY,Economically Disadvantaged,86,79,0.92,67,0.78,12,0.14,50,0.58,2,0.02,24,0.28,0,0.00,26,0.30,2,0.02,9,0.11
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,75,74,0.99,70,0.93,4,0.05,67,0.89,18,0.24,32,0.43,1,0.01,51,0.68,2,0.03,18,0.24
14,Abilene,215,STEPHENS,Economically Disadvantaged,54,51,0.94,39,0.72,10,0.19,33,0.61,1,0.02,16,0.30,1,0.02,18,0.33,6,0.11,5,0.09
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,217,STONEWALL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,1076,1002,0.93,907,0.84,86,0.08,836,0.78,384,0.36,321,0.30,24,0.02,729,0.68,52,0.05,374,0.35
14,Abilene,221,TAYLOR,Economically Disadvantaged,757,681,0.90,481,0.64,176,0.23,434,0.57,82,0.11,188,0.25,3,0.00,273,0.36,34,0.04,62,0.08
15,San Angelo,025,BROWN,Not Economically Disadvantaged,316,307,0.97,279,0.88,21,0.07,256,0.81,133,0.42,77,0.24,5,0.02,215,0.68,14,0.04,110,0.35
15,San Angelo,025,BROWN,Economically Disadvantaged,278,261,0.94,206,0.74,41,0.15,168,0.60,36,0.13,71,0.26,1,0.00,108,0.39,19,0.07,28,0.10
15,San Angelo,041,COKE,Not Economically Disadvantaged,29,28,0.97,28,0.97,0,0.00,26,0.90,15,0.52,7,0.24,1,0.03,23,0.79,1,0.03,10,0.35
15,San Angelo,041,COKE,Economically Disadvantaged,20,18,0.90,18,0.90,0,0.00,17,0.85,3,0.15,6,0.30,0,0.00,9,0.45,0,0.00,3,0.15
15,San Angelo,042,COLEMAN,Not Economically Disadvantaged,55,55,1.00,55,1.00,0,0.00,50,0.91,25,0.46,13,0.24,0,0.00,38,0.69,0,0.00,16,0.29
15,San Angelo,042,COLEMAN,Economically Disadvantaged,60,55,0.92,48,0.80,7,0.12,43,0.72,12,0.20,16,0.27,0,0.00,28,0.47,4,0.07,9,0.15
15,San Angelo,048,CONCHO,Not Economically Disadvantaged,18,18,1.00,17,0.94,0,0.00,17,0.94,11,0.61,3,0.17,1,0.06,15,0.83,1,0.06,4,0.22
15,San Angelo,048,CONCHO,Economically Disadvantaged,18,18,1.00,17,0.94,1,0.06,14,0.78,6,0.33,3,0.17,0,0.00,9,0.50,1,0.06,1,0.06
15,San Angelo,053,CROCKETT,Not Economically Disadvantaged,34,34,1.00,34,1.00,0,0.00,31,0.91,16,0.47,7,0.21,0,0.00,23,0.68,0,0.00,13,0.38
15,San Angelo,053,CROCKETT,Economically Disadvantaged,35,35,1.00,34,0.97,1,0.03,28,0.80,4,0.11,6,0.17,0,0.00,10,0.29,0,0.00,5,0.14
15,San Angelo,069,EDWARDS,Not Economically Disadvantaged,17,17,1.00,16,0.94,1,0.06,15,0.88,5,0.29,7,0.41,0,0.00,12,0.71,1,0.06,5,0.29
15,San Angelo,069,EDWARDS,Economically Disadvantaged,43,40,0.93,37,0.86,3,0.07,33,0.77,7,0.16,13,0.30,0,0.00,20,0.47,0,0.00,8,0.19
15,San Angelo,118,IRION,Not Economically Disadvantaged,18,17,0.94,17,0.94,0,0.00,18,1.00,8,0.44,6,0.33,1,0.06,15,0.83,0,0.00,7,0.39
15,San Angelo,118,IRION,Economically Disadvantaged,9,9,1.00,8,0.89,1,0.11,6,0.67,5,0.56,0,0.00,0,0.00,5,0.56,0,0.00,1,0.11
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,39,38,0.97,32,0.82,5,0.13,30,0.77,14,0.36,6,0.15,1,0.03,21,0.54,1,0.03,7,0.18
15,San Angelo,134,KIMBLE,Economically Disadvantaged,24,23,0.96,16,0.67,6,0.25,13,0.54,1,0.04,5,0.21,0,0.00,6,0.25,1,0.04,0,0.00
15,San Angelo,157,MASON,Not Economically Disadvantaged,27,27,1.00,27,1.00,0,0.00,26,0.96,19,0.70,4,0.15,0,0.00,23,0.85,1,0.04,12,0.44
15,San Angelo,157,MASON,Economically Disadvantaged,21,20,0.95,19,0.91,1,0.05,18,0.86,3,0.14,4,0.19,0,0.00,7,0.33,0,0.00,2,0.10
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,58,56,0.97,56,0.97,0,0.00,53,0.91,31,0.53,7,0.12,2,0.03,40,0.69,1,0.02,22,0.38
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,91,90,0.99,83,0.91,4,0.04,69,0.76,12,0.13,14,0.15,1,0.01,27,0.30,0,0.00,9,0.10
15,San Angelo,164,MENARD,Not Economically Disadvantaged,12,12,1.00,12,1.00,0,0.00,11,0.92,7,0.58,2,0.17,0,0.00,9,0.75,0,0.00,5,0.42
15,San Angelo,164,MENARD,Economically Disadvantaged,27,24,0.89,23,0.85,1,0.04,18,0.67,4,0.15,5,0.19,0,0.00,9,0.33,0,0.00,2,0.07
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,76,75,0.99,72,0.95,2,0.03,69,0.91,46,0.61,11,0.15,0,0.00,57,0.75,1,0.01,31,0.41
15,San Angelo,200,RUNNELS,Economically Disadvantaged,111,103,0.93,88,0.79,10,0.09,75,0.68,18,0.16,19,0.17,1,0.01,38,0.34,2,0.02,11,0.10
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,41,40,0.98,39,0.95,0,0.00,37,0.90,16,0.39,13,0.32,1,0.02,30,0.73,0,0.00,12,0.29
15,San Angelo,206,SAN SABA,Economically Disadvantaged,63,57,0.91,49,0.78,8,0.13,39,0.62,8,0.13,10,0.16,1,0.02,19,0.30,1,0.02,4,0.06
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,20,19,0.95,19,0.95,1,0.05,20,1.00,10,0.50,6,0.30,0,0.00,16,0.80,0,0.00,7,0.35
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,31,30,0.97,27,0.87,2,0.06,26,0.84,3,0.10,8,0.26,0,0.00,11,0.36,0,0.00,2,0.06
15,San Angelo,216,STERLING,Not Economically Disadvantaged,19,19,1.00,19,1.00,0,0.00,17,0.90,9,0.47,6,0.32,1,0.05,16,0.84,1,0.05,8,0.42
15,San Angelo,216,STERLING,Economically Disadvantaged,12,12,1.00,12,1.00,0,0.00,11,0.92,0,0.00,5,0.42,0,0.00,5,0.42,0,0.00,1,0.08
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,30,30,1.00,29,0.97,1,0.03,25,0.83,8,0.27,10,0.33,0,0.00,18,0.60,0,0.00,6,0.20
15,San Angelo,218,SUTTON,Economically Disadvantaged,21,21,1.00,21,1.00,0,0.00,18,0.86,4,0.19,9,0.43,0,0.00,13,0.62,2,0.10,2,0.10
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,808,758,0.94,726,0.90,23,0.03,668,0.83,362,0.45,140,0.17,14,0.02,516,0.64,20,0.02,250,0.31
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,711,634,0.89,554,0.78,70,0.10,403,0.57,100,0.14,106,0.15,2,0.00,208,0.29,16,0.02,39,0.05
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,291,256,0.88,233,0.80,25,0.09,190,0.65,56,0.19,101,0.35,5,0.02,162,0.56,15,0.05,65,0.22
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,467,426,0.91,370,0.79,55,0.12,248,0.53,22,0.05,147,0.32,5,0.01,174,0.37,27,0.06,46,0.10
16,Amarillo,006,ARMSTRONG,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,006,ARMSTRONG,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,023,BRISCOE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,023,BRISCOE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,033,CARSON,Not Economically Disadvantaged,69,67,0.97,65,0.94,1,0.01,63,0.91,24,0.35,29,0.42,1,0.01,54,0.78,0,0.00,26,0.38
16,Amarillo,033,CARSON,Economically Disadvantaged,23,22,0.96,22,0.96,0,0.00,22,0.96,3,0.13,9,0.39,1,0.04,13,0.57,0,0.00,3,0.13
16,Amarillo,035,CASTRO,Not Economically Disadvantaged,52,51,0.98,50,0.96,0,0.00,46,0.89,19,0.37,16,0.31,1,0.02,36,0.69,1,0.02,20,0.39
16,Amarillo,035,CASTRO,Economically Disadvantaged,102,96,0.94,84,0.82,7,0.07,64,0.63,17,0.17,13,0.13,3,0.03,33,0.32,2,0.02,9,0.09
16,Amarillo,038,CHILDRESS,Not Economically Disadvantaged,39,39,1.00,39,1.00,0,0.00,34,0.87,11,0.28,16,0.41,3,0.08,30,0.77,2,0.05,19,0.49
16,Amarillo,038,CHILDRESS,Economically Disadvantaged,35,33,0.94,29,0.83,2,0.06,25,0.71,2,0.06,11,0.31,0,0.00,13,0.37,1,0.03,2,0.06
16,Amarillo,044,COLLINGSWORTH,Not Economically Disadvantaged,18,17,0.94,16,0.89,1,0.06,15,0.83,3,0.17,7,0.39,0,0.00,10,0.56,0,0.00,5,0.28
16,Amarillo,044,COLLINGSWORTH,Economically Disadvantaged,34,32,0.94,29,0.85,3,0.09,24,0.71,2,0.06,11,0.32,1,0.03,14,0.41,0,0.00,0,0.00
16,Amarillo,056,DALLAM,Not Economically Disadvantaged,78,74,0.95,70,0.90,1,0.01,69,0.89,33,0.42,20,0.26,4,0.05,57,0.73,3,0.04,25,0.32
16,Amarillo,056,DALLAM,Economically Disadvantaged,45,44,0.98,42,0.93,2,0.04,31,0.69,4,0.09,11,0.24,0,0.00,15,0.33,0,0.00,3,0.07
16,Amarillo,059,DEAF SMITH,Not Economically Disadvantaged,102,100,0.98,94,0.92,4,0.04,90,0.88,41,0.40,31,0.30,0,0.00,72,0.71,1,0.01,30,0.29
16,Amarillo,059,DEAF SMITH,Economically Disadvantaged,203,186,0.92,153,0.75,25,0.12,124,0.61,18,0.09,39,0.19,5,0.02,62,0.31,5,0.02,13,0.06
16,Amarillo,065,DONLEY,Not Economically Disadvantaged,30,29,0.97,27,0.90,1,0.03,26,0.87,11,0.37,10,0.33,2,0.07,23,0.77,0,0.00,13,0.43
16,Amarillo,065,DONLEY,Economically Disadvantaged,30,27,0.90,23,0.77,1,0.03,21,0.70,1,0.03,12,0.40,1,0.03,14,0.47,0,0.00,7,0.23
16,Amarillo,090,GRAY,Not Economically Disadvantaged,171,162,0.95,152,0.89,9,0.05,145,0.85,34,0.20,77,0.45,11,0.06,122,0.71,3,0.02,54,0.32
16,Amarillo,090,GRAY,Economically Disadvantaged,99,91,0.92,75,0.76,16,0.16,61,0.62,2,0.02,30,0.30,0,0.00,32,0.32,6,0.06,11,0.11
16,Amarillo,096,HALL,Not Economically Disadvantaged,17,17,1.00,17,1.00,0,0.00,17,1.00,7,0.41,9,0.53,0,0.00,16,0.94,0,0.00,9,0.53
16,Amarillo,096,HALL,Economically Disadvantaged,35,33,0.94,31,0.89,2,0.06,26,0.74,4,0.11,6,0.17,0,0.00,10,0.29,0,0.00,5,0.14
16,Amarillo,098,HANSFORD,Not Economically Disadvantaged,63,59,0.94,56,0.89,0,0.00,54,0.86,27,0.43,19,0.30,2,0.03,48,0.76,1,0.02,24,0.38
16,Amarillo,098,HANSFORD,Economically Disadvantaged,36,34,0.94,30,0.83,1,0.03,30,0.83,12,0.33,11,0.31,1,0.03,24,0.67,1,0.03,13,0.36
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,103,HARTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,35,32,0.91,29,0.83,0,0.00,28,0.80,13,0.37,5,0.14,5,0.14,23,0.66,1,0.03,13,0.37
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,30,19,0.63,15,0.50,3,0.10,12,0.40,1,0.03,4,0.13,1,0.03,6,0.20,0,0.00,2,0.07
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,239,226,0.95,206,0.86,14,0.06,195,0.82,36,0.15,107,0.45,16,0.07,159,0.67,11,0.05,70,0.29
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,123,117,0.95,98,0.80,12,0.10,84,0.68,11,0.09,41,0.33,1,0.01,53,0.43,5,0.04,14,0.11
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,32,29,0.91,28,0.88,0,0.00,26,0.81,6,0.19,5,0.16,6,0.19,17,0.53,0,0.00,7,0.22
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,28,26,0.93,26,0.93,1,0.04,24,0.86,4,0.14,3,0.11,2,0.07,9,0.32,0,0.00,3,0.11
16,Amarillo,171,MOORE,Not Economically Disadvantaged,168,160,0.95,144,0.86,10,0.06,141,0.84,30,0.18,68,0.41,10,0.06,108,0.64,1,0.01,45,0.27
16,Amarillo,171,MOORE,Economically Disadvantaged,177,158,0.89,128,0.72,17,0.10,109,0.62,5,0.03,54,0.31,2,0.01,61,0.35,6,0.03,14,0.08
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,87,83,0.95,74,0.85,7,0.08,72,0.83,12,0.14,21,0.24,15,0.17,48,0.55,0,0.00,19,0.22
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,68,66,0.97,50,0.74,12,0.18,50,0.74,5,0.07,12,0.18,1,0.01,18,0.27,1,0.01,5,0.07
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,30,25,0.83,23,0.77,0,0.00,22,0.73,9,0.30,13,0.43,1,0.03,23,0.77,3,0.10,9,0.30
16,Amarillo,180,OLDHAM,Economically Disadvantaged,58,51,0.88,46,0.79,1,0.02,32,0.55,5,0.09,22,0.38,0,0.00,27,0.47,7,0.12,3,0.05
16,Amarillo,185,PARMER,Not Economically Disadvantaged,59,59,1.00,57,0.97,1,0.02,53,0.90,17,0.29,9,0.15,16,0.27,42,0.71,0,0.00,18,0.31
16,Amarillo,185,PARMER,Economically Disadvantaged,125,112,0.90,104,0.83,6,0.05,95,0.76,12,0.10,15,0.12,31,0.25,58,0.46,2,0.02,18,0.14
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1275,1218,0.96,1119,0.88,79,0.06,1007,0.79,227,0.18,609,0.48,41,0.03,877,0.69,71,0.06,353,0.28
16,Amarillo,188,POTTER,Economically Disadvantaged,1052,922,0.88,729,0.69,177,0.17,555,0.53,48,0.05,347,0.33,7,0.01,402,0.38,72,0.07,81,0.08
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,511,484,0.95,465,0.91,13,0.03,423,0.83,149,0.29,200,0.39,13,0.03,362,0.71,21,0.04,158,0.31
16,Amarillo,191,RANDALL,Economically Disadvantaged,117,103,0.88,84,0.72,11,0.09,68,0.58,7,0.06,31,0.27,0,0.00,38,0.33,8,0.07,6,0.05
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,43,26,0.61,29,0.67,0,0.00,24,0.56,12,0.28,10,0.23,1,0.02,23,0.54,6,0.14,11,0.26
16,Amarillo,211,SHERMAN,Economically Disadvantaged,30,21,0.70,21,0.70,0,0.00,18,0.60,2,0.07,12,0.40,1,0.03,15,0.50,2,0.07,3,0.10
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,60,58,0.97,58,0.97,1,0.02,57,0.95,21,0.35,21,0.35,3,0.05,45,0.75,1,0.02,18,0.30
16,Amarillo,219,SWISHER,Economically Disadvantaged,84,77,0.92,57,0.68,12,0.14,55,0.66,8,0.10,12,0.14,0,0.00,20,0.24,0,0.00,4,0.05
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,41,40,0.98,39,0.95,1,0.02,36,0.88,13,0.32,17,0.42,4,0.10,34,0.83,3,0.07,14,0.34
16,Amarillo,242,WHEELER,Economically Disadvantaged,38,33,0.87,27,0.71,3,0.08,24,0.63,6,0.16,6,0.16,2,0.05,14,0.37,2,0.05,4,0.11
17,Lubbock,009,BAILEY,Not Economically Disadvantaged,65,65,1.00,63,0.97,0,0.00,60,0.92,21,0.32,19,0.29,4,0.06,44,0.68,1,0.02,19,0.29
17,Lubbock,009,BAILEY,Economically Disadvantaged,63,60,0.95,49,0.78,5,0.08,44,0.70,5,0.08,8,0.13,9,0.14,22,0.35,1,0.02,4,0.06
17,Lubbock,017,BORDEN,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,017,BORDEN,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,040,COCHRAN,Not Economically Disadvantaged,20,20,1.00,19,0.95,0,0.00,19,0.95,6,0.30,12,0.60,1,0.05,19,0.95,0,0.00,13,0.65
17,Lubbock,040,COCHRAN,Economically Disadvantaged,57,55,0.97,51,0.90,3,0.05,42,0.74,1,0.02,22,0.39,2,0.04,25,0.44,0,0.00,7,0.12
17,Lubbock,051,COTTLE,Not Economically Disadvantaged,6,6,1.00,6,1.00,0,0.00,6,1.00,2,0.33,3,0.50,1,0.17,6,1.00,0,0.00,2,0.33
17,Lubbock,051,COTTLE,Economically Disadvantaged,26,25,0.96,21,0.81,1,0.04,22,0.85,5,0.19,7,0.27,0,0.00,12,0.46,0,0.00,3,0.12
17,Lubbock,054,CROSBY,Not Economically Disadvantaged,37,36,0.97,36,0.97,1,0.03,35,0.95,11,0.30,20,0.54,0,0.00,31,0.84,1,0.03,16,0.43
17,Lubbock,054,CROSBY,Economically Disadvantaged,73,71,0.97,62,0.85,4,0.05,54,0.74,3,0.04,19,0.26,1,0.01,23,0.32,0,0.00,5,0.07
17,Lubbock,058,DAWSON,Not Economically Disadvantaged,87,87,1.00,85,0.98,0,0.00,76,0.87,27,0.31,34,0.39,0,0.00,61,0.70,3,0.03,27,0.31
17,Lubbock,058,DAWSON,Economically Disadvantaged,145,134,0.92,114,0.79,10,0.07,86,0.59,8,0.06,31,0.21,0,0.00,39,0.27,1,0.01,10,0.07
17,Lubbock,063,DICKENS,Not Economically Disadvantaged,10,9,0.90,9,0.90,1,0.10,9,0.90,1,0.10,7,0.70,0,0.00,8,0.80,0,0.00,3,0.30
17,Lubbock,063,DICKENS,Economically Disadvantaged,15,12,0.80,12,0.80,0,0.00,11,0.73,0,0.00,5,0.33,0,0.00,5,0.33,0,0.00,1,0.07
17,Lubbock,077,FLOYD,Not Economically Disadvantaged,65,63,0.97,61,0.94,3,0.05,62,0.95,20,0.31,33,0.51,3,0.05,56,0.86,0,0.00,27,0.42
17,Lubbock,077,FLOYD,Economically Disadvantaged,81,77,0.95,69,0.85,7,0.09,58,0.72,2,0.02,18,0.22,1,0.01,21,0.26,3,0.04,5,0.06
17,Lubbock,083,GAINES,Not Economically Disadvantaged,93,91,0.98,86,0.93,2,0.02,81,0.87,27,0.29,39,0.42,2,0.02,68,0.73,3,0.03,30,0.32
17,Lubbock,083,GAINES,Economically Disadvantaged,118,104,0.88,101,0.86,3,0.03,78,0.66,3,0.03,18,0.15,2,0.02,23,0.20,1,0.01,5,0.04
17,Lubbock,085,GARZA,Not Economically Disadvantaged,70,67,0.96,64,0.91,2,0.03,59,0.84,17,0.24,21,0.30,2,0.03,40,0.57,1,0.01,19,0.27
17,Lubbock,085,GARZA,Economically Disadvantaged,44,42,0.96,39,0.89,3,0.07,31,0.71,4,0.09,11,0.25,0,0.00,15,0.34,1,0.02,3,0.07
17,Lubbock,095,HALE,Not Economically Disadvantaged,307,291,0.95,273,0.89,14,0.05,244,0.80,99,0.32,74,0.24,2,0.01,175,0.57,7,0.02,68,0.22
17,Lubbock,095,HALE,Economically Disadvantaged,298,271,0.91,217,0.73,46,0.15,172,0.58,32,0.11,54,0.18,5,0.02,91,0.31,6,0.02,23,0.08
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,199,194,0.98,179,0.90,11,0.06,163,0.82,25,0.13,108,0.54,2,0.01,135,0.68,6,0.03,67,0.34
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,178,170,0.96,146,0.82,19,0.11,123,0.69,7,0.04,63,0.35,2,0.01,72,0.40,7,0.04,23,0.13
17,Lubbock,132,KENT,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,132,KENT,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,131,123,0.94,110,0.84,2,0.02,97,0.74,26,0.20,51,0.39,2,0.02,79,0.60,7,0.05,42,0.32
17,Lubbock,140,LAMB,Economically Disadvantaged,141,129,0.92,116,0.82,11,0.08,93,0.66,7,0.05,38,0.27,2,0.01,47,0.33,4,0.03,17,0.12
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1677,1599,0.95,1504,0.90,62,0.04,1393,0.83,525,0.31,592,0.35,60,0.04,1177,0.70,61,0.04,542,0.32
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1438,1359,0.95,1189,0.83,130,0.09,904,0.63,82,0.06,315,0.22,19,0.01,416,0.29,27,0.02,66,0.05
17,Lubbock,153,LYNN,Not Economically Disadvantaged,39,37,0.95,34,0.87,2,0.05,32,0.82,13,0.33,18,0.46,0,0.00,31,0.80,4,0.10,13,0.33
17,Lubbock,153,LYNN,Economically Disadvantaged,76,74,0.97,66,0.87,5,0.07,62,0.82,9,0.12,12,0.16,1,0.01,22,0.29,0,0.00,7,0.09
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,7,7,1.00,7,1.00,0,0.00,7,1.00,4,0.57,2,0.29,0,0.00,6,0.86,0,0.00,4,0.57
17,Lubbock,173,MOTLEY,Economically Disadvantaged,16,15,0.94,15,0.94,1,0.06,11,0.69,1,0.06,4,0.25,1,0.06,6,0.38,0,0.00,3,0.19
17,Lubbock,223,TERRY,Not Economically Disadvantaged,97,94,0.97,92,0.95,2,0.02,75,0.77,19,0.20,34,0.35,1,0.01,54,0.56,5,0.05,22,0.23
17,Lubbock,223,TERRY,Economically Disadvantaged,107,101,0.94,92,0.86,4,0.04,76,0.71,4,0.04,25,0.23,0,0.00,29,0.27,2,0.02,4,0.04
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,76,69,0.91,68,0.90,3,0.04,65,0.86,23,0.30,27,0.36,1,0.01,51,0.67,1,0.01,23,0.30
17,Lubbock,251,YOAKUM,Economically Disadvantaged,80,70,0.88,69,0.86,3,0.04,63,0.79,5,0.06,21,0.26,0,0.00,26,0.33,2,0.03,10,0.13
18,Midland,002,ANDREWS,Not Economically Disadvantaged,169,165,0.98,160,0.95,2,0.01,143,0.85,28,0.17,78,0.46,2,0.01,108,0.64,7,0.04,36,0.21
18,Midland,002,ANDREWS,Economically Disadvantaged,80,75,0.94,71,0.89,4,0.05,54,0.68,2,0.03,24,0.30,1,0.01,27,0.34,1,0.01,9,0.11
18,Midland,022,BREWSTER,Not Economically Disadvantaged,54,50,0.93,44,0.82,4,0.07,41,0.76,28,0.52,16,0.30,1,0.02,45,0.83,9,0.17,21,0.39
18,Midland,022,BREWSTER,Economically Disadvantaged,60,53,0.88,43,0.72,8,0.13,37,0.62,21,0.35,9,0.15,0,0.00,30,0.50,4,0.07,8,0.13
18,Midland,052,CRANE,Not Economically Disadvantaged,46,46,1.00,44,0.96,0,0.00,37,0.80,9,0.20,25,0.54,1,0.02,35,0.76,2,0.04,13,0.28
18,Midland,052,CRANE,Economically Disadvantaged,23,21,0.91,20,0.87,1,0.04,17,0.74,1,0.04,11,0.48,1,0.04,13,0.57,0,0.00,2,0.09
18,Midland,055,CULBERSON,Not Economically Disadvantaged,11,10,0.91,10,0.91,0,0.00,9,0.82,6,0.55,0,0.00,0,0.00,6,0.55,0,0.00,4,0.36
18,Midland,055,CULBERSON,Economically Disadvantaged,30,30,1.00,30,1.00,0,0.00,26,0.87,7,0.23,2,0.07,0,0.00,9,0.30,1,0.03,1,0.03
18,Midland,068,ECTOR,Not Economically Disadvantaged,991,941,0.95,866,0.87,55,0.06,725,0.73,195,0.20,395,0.40,15,0.02,605,0.61,39,0.04,221,0.22
18,Midland,068,ECTOR,Economically Disadvantaged,1045,936,0.90,784,0.75,151,0.14,488,0.47,51,0.05,226,0.22,4,0.00,281,0.27,43,0.04,55,0.05
18,Midland,087,GLASSCOCK,Not Economically Disadvantaged,18,18,1.00,18,1.00,0,0.00,17,0.94,4,0.22,10,0.56,0,0.00,14,0.78,0,0.00,7,0.39
18,Midland,087,GLASSCOCK,Economically Disadvantaged,15,15,1.00,15,1.00,0,0.00,12,0.80,0,0.00,6,0.40,0,0.00,6,0.40,0,0.00,4,0.27
18,Midland,114,HOWARD,Not Economically Disadvantaged,227,219,0.97,199,0.88,16,0.07,184,0.81,48,0.21,109,0.48,2,0.01,159,0.70,8,0.04,79,0.35
18,Midland,114,HOWARD,Economically Disadvantaged,236,206,0.87,148,0.63,46,0.20,117,0.50,6,0.03,66,0.28,2,0.01,74,0.31,11,0.05,9,0.04
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged,15,13,0.87,12,0.80,0,0.00,11,0.73,8,0.53,2,0.13,0,0.00,10,0.67,0,0.00,6,0.40
