Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,127,JONES,Economically Disadvantaged,135,127,0.94,110,0.82,10,0.07,102,0.76,14,0.10,42,0.31,1,0.01,57,0.42,2,0.01,12,0.09
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,52,52,1.00,48,0.92,1,0.02,45,0.87,21,0.40,15,0.29,0,0.00,36,0.69,2,0.04,18,0.35
14,Abilene,168,MITCHELL,Economically Disadvantaged,53,53,1.00,45,0.85,4,0.08,39,0.74,4,0.08,21,0.40,0,0.00,25,0.47,2,0.04,9,0.17
14,Abilene,177,NOLAN,Not Economically Disadvantaged,134,132,0.99,124,0.93,5,0.04,116,0.87,47,0.35,53,0.40,0,0.00,100,0.75,7,0.05,58,0.43
14,Abilene,177,NOLAN,Economically Disadvantaged,121,111,0.92,94,0.78,13,0.11,77,0.64,9,0.07,29,0.24,0,0.00,38,0.31,2,0.02,5,0.04
14,Abilene,208,SCURRY,Not Economically Disadvantaged,148,143,0.97,131,0.89,4,0.03,132,0.89,34,0.23,75,0.51,1,0.01,110,0.74,4,0.03,66,0.45
14,Abilene,208,SCURRY,Economically Disadvantaged,100,93,0.93,76,0.76,17,0.17,69,0.69,5,0.05,29,0.29,1,0.01,35,0.35,1,0.01,15,0.15
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,70,70,1.00,64,0.91,3,0.04,56,0.80,24,0.34,22,0.31,1,0.01,47,0.67,1,0.01,24,0.34
14,Abilene,215,STEPHENS,Economically Disadvantaged,70,63,0.90,53,0.76,8,0.11,46,0.66,4,0.06,26,0.37,0,0.00,30,0.43,3,0.04,10,0.14
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,217,STONEWALL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,1047,977,0.93,883,0.84,71,0.07,813,0.78,358,0.34,321,0.31,33,0.03,712,0.68,52,0.05,333,0.32
14,Abilene,221,TAYLOR,Economically Disadvantaged,742,653,0.88,477,0.64,173,0.23,419,0.57,63,0.08,156,0.21,10,0.01,229,0.31,26,0.04,50,0.07
15,San Angelo,025,BROWN,Not Economically Disadvantaged,373,354,0.95,310,0.83,35,0.09,289,0.78,124,0.33,93,0.25,8,0.02,225,0.60,16,0.04,99,0.27
15,San Angelo,025,BROWN,Economically Disadvantaged,187,167,0.89,130,0.70,30,0.16,116,0.62,35,0.19,44,0.24,0,0.00,79,0.42,12,0.06,21,0.11
15,San Angelo,041,COKE,Not Economically Disadvantaged,28,28,1.00,28,1.00,0,0.00,26,0.93,14,0.50,7,0.25,0,0.00,21,0.75,0,0.00,14,0.50
15,San Angelo,041,COKE,Economically Disadvantaged,26,25,0.96,24,0.92,1,0.04,22,0.85,5,0.19,7,0.27,0,0.00,12,0.46,2,0.08,2,0.08
15,San Angelo,042,COLEMAN,Not Economically Disadvantaged,62,61,0.98,61,0.98,1,0.02,58,0.94,21,0.34,22,0.36,3,0.05,46,0.74,0,0.00,21,0.34
15,San Angelo,042,COLEMAN,Economically Disadvantaged,71,71,1.00,57,0.80,10,0.14,50,0.70,12,0.17,15,0.21,0,0.00,27,0.38,1,0.01,11,0.16
15,San Angelo,048,CONCHO,Not Economically Disadvantaged,14,14,1.00,14,1.00,0,0.00,14,1.00,9,0.64,2,0.14,0,0.00,11,0.79,0,0.00,7,0.50
15,San Angelo,048,CONCHO,Economically Disadvantaged,17,15,0.88,15,0.88,1,0.06,13,0.77,4,0.24,3,0.18,0,0.00,7,0.41,1,0.06,1,0.06
15,San Angelo,053,CROCKETT,Not Economically Disadvantaged,37,33,0.89,31,0.84,2,0.05,31,0.84,18,0.49,8,0.22,1,0.03,27,0.73,1,0.03,9,0.24
15,San Angelo,053,CROCKETT,Economically Disadvantaged,35,35,1.00,30,0.86,5,0.14,30,0.86,2,0.06,6,0.17,0,0.00,8,0.23,0,0.00,1,0.03
15,San Angelo,069,EDWARDS,Not Economically Disadvantaged,19,19,1.00,17,0.90,1,0.05,15,0.79,8,0.42,6,0.32,0,0.00,14,0.74,3,0.16,7,0.37
15,San Angelo,069,EDWARDS,Economically Disadvantaged,33,33,1.00,29,0.88,2,0.06,22,0.67,2,0.06,9,0.27,0,0.00,11,0.33,0,0.00,4,0.12
15,San Angelo,118,IRION,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,118,IRION,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,47,44,0.94,41,0.87,2,0.04,41,0.87,21,0.45,14,0.30,0,0.00,35,0.75,1,0.02,17,0.36
15,San Angelo,134,KIMBLE,Economically Disadvantaged,30,24,0.80,16,0.53,3,0.10,16,0.53,1,0.03,5,0.17,0,0.00,6,0.20,0,0.00,0,0.00
15,San Angelo,157,MASON,Not Economically Disadvantaged,15,15,1.00,15,1.00,0,0.00,14,0.93,4,0.27,5,0.33,0,0.00,9,0.60,0,0.00,5,0.33
15,San Angelo,157,MASON,Economically Disadvantaged,27,26,0.96,27,1.00,0,0.00,25,0.93,5,0.19,6,0.22,1,0.04,12,0.44,0,0.00,3,0.11
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,63,63,1.00,62,0.98,0,0.00,59,0.94,32,0.51,16,0.25,3,0.05,51,0.81,0,0.00,23,0.37
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,71,67,0.94,61,0.86,5,0.07,57,0.80,4,0.06,10,0.14,0,0.00,14,0.20,0,0.00,5,0.07
15,San Angelo,164,MENARD,Not Economically Disadvantaged,19,19,1.00,17,0.90,0,0.00,16,0.84,10,0.53,3,0.16,1,0.05,14,0.74,0,0.00,5,0.26
15,San Angelo,164,MENARD,Economically Disadvantaged,24,21,0.88,20,0.83,1,0.04,14,0.58,4,0.17,1,0.04,0,0.00,5,0.21,0,0.00,4,0.17
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,82,80,0.98,77,0.94,3,0.04,75,0.92,42,0.51,17,0.21,3,0.04,62,0.76,0,0.00,29,0.35
15,San Angelo,200,RUNNELS,Economically Disadvantaged,110,105,0.96,82,0.75,19,0.17,79,0.72,22,0.20,15,0.14,1,0.01,38,0.35,0,0.00,11,0.10
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,42,42,1.00,38,0.91,1,0.02,37,0.88,23,0.55,5,0.12,1,0.02,29,0.69,0,0.00,23,0.55
15,San Angelo,206,SAN SABA,Economically Disadvantaged,45,42,0.93,36,0.80,3,0.07,31,0.69,1,0.02,12,0.27,1,0.02,14,0.31,1,0.02,4,0.09
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,25,25,1.00,24,0.96,0,0.00,23,0.92,13,0.52,7,0.28,0,0.00,20,0.80,0,0.00,14,0.56
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,32,32,1.00,31,0.97,1,0.03,26,0.81,4,0.13,3,0.09,1,0.03,8,0.25,0,0.00,2,0.06
15,San Angelo,216,STERLING,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,216,STERLING,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,35,34,0.97,31,0.89,2,0.06,29,0.83,18,0.51,5,0.14,0,0.00,23,0.66,1,0.03,10,0.29
15,San Angelo,218,SUTTON,Economically Disadvantaged,38,37,0.97,36,0.95,1,0.03,32,0.84,6,0.16,14,0.37,1,0.03,21,0.55,3,0.08,5,0.13
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,896,854,0.95,802,0.90,26,0.03,728,0.81,418,0.47,165,0.18,23,0.03,606,0.68,20,0.02,272,0.30
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,689,631,0.92,533,0.77,82,0.12,395,0.57,90,0.13,113,0.16,4,0.01,207,0.30,24,0.03,37,0.05
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,226,203,0.90,188,0.83,11,0.05,170,0.75,56,0.25,73,0.32,6,0.03,135,0.60,11,0.05,58,0.26
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,529,486,0.92,425,0.80,54,0.10,285,0.54,21,0.04,167,0.32,2,0.00,190,0.36,28,0.05,43,0.08
16,Amarillo,006,ARMSTRONG,Not Economically Disadvantaged,30,30,1.00,30,1.00,0,0.00,27,0.90,15,0.50,12,0.40,0,0.00,27,0.90,1,0.03,12,0.40
16,Amarillo,006,ARMSTRONG,Economically Disadvantaged,8,8,1.00,6,0.75,0,0.00,6,0.75,0,0.00,5,0.63,0,0.00,5,0.63,0,0.00,0,0.00
16,Amarillo,023,BRISCOE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,023,BRISCOE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,033,CARSON,Not Economically Disadvantaged,79,76,0.96,72,0.91,2,0.03,70,0.89,26,0.33,34,0.43,2,0.03,62,0.79,3,0.04,34,0.43
16,Amarillo,033,CARSON,Economically Disadvantaged,33,31,0.94,29,0.88,0,0.00,26,0.79,4,0.12,11,0.33,0,0.00,15,0.46,1,0.03,4,0.12
16,Amarillo,035,CASTRO,Not Economically Disadvantaged,57,55,0.97,51,0.90,2,0.04,49,0.86,26,0.46,17,0.30,0,0.00,43,0.75,2,0.04,22,0.39
16,Amarillo,035,CASTRO,Economically Disadvantaged,92,83,0.90,73,0.79,9,0.10,53,0.58,9,0.10,13,0.14,1,0.01,23,0.25,0,0.00,5,0.05
16,Amarillo,038,CHILDRESS,Not Economically Disadvantaged,58,54,0.93,52,0.90,2,0.03,47,0.81,19,0.33,11,0.19,1,0.02,31,0.53,2,0.03,19,0.33
16,Amarillo,038,CHILDRESS,Economically Disadvantaged,36,36,1.00,33,0.92,0,0.00,25,0.69,3,0.08,7,0.19,0,0.00,10,0.28,3,0.08,3,0.08
16,Amarillo,044,COLLINGSWORTH,Not Economically Disadvantaged,20,20,1.00,19,0.95,0,0.00,19,0.95,5,0.25,9,0.45,2,0.10,16,0.80,1,0.05,6,0.30
16,Amarillo,044,COLLINGSWORTH,Economically Disadvantaged,45,40,0.89,41,0.91,1,0.02,40,0.89,6,0.13,9,0.20,1,0.02,16,0.36,0,0.00,3,0.07
16,Amarillo,056,DALLAM,Not Economically Disadvantaged,70,66,0.94,59,0.84,6,0.09,61,0.87,30,0.43,19,0.27,4,0.06,53,0.76,4,0.06,17,0.24
16,Amarillo,056,DALLAM,Economically Disadvantaged,49,46,0.94,38,0.78,4,0.08,39,0.80,4,0.08,9,0.18,2,0.04,15,0.31,0,0.00,4,0.08
16,Amarillo,059,DEAF SMITH,Not Economically Disadvantaged,105,97,0.92,85,0.81,13,0.12,85,0.81,28,0.27,42,0.40,4,0.04,74,0.71,2,0.02,31,0.30
16,Amarillo,059,DEAF SMITH,Economically Disadvantaged,212,198,0.93,142,0.67,47,0.22,130,0.61,14,0.07,48,0.23,3,0.01,65,0.31,7,0.03,12,0.06
16,Amarillo,065,DONLEY,Not Economically Disadvantaged,20,20,1.00,19,0.95,1,0.05,18,0.90,7,0.35,6,0.30,3,0.15,16,0.80,1,0.05,8,0.40
16,Amarillo,065,DONLEY,Economically Disadvantaged,20,18,0.90,18,0.90,0,0.00,18,0.90,3,0.15,5,0.25,2,0.10,10,0.50,0,0.00,0,0.00
16,Amarillo,090,GRAY,Not Economically Disadvantaged,195,187,0.96,179,0.92,3,0.02,166,0.85,61,0.31,78,0.40,5,0.03,144,0.74,9,0.05,67,0.34
16,Amarillo,090,GRAY,Economically Disadvantaged,125,118,0.94,96,0.77,12,0.10,79,0.63,4,0.03,34,0.27,1,0.01,39,0.31,7,0.06,5,0.04
16,Amarillo,096,HALL,Not Economically Disadvantaged,24,23,0.96,22,0.92,0,0.00,21,0.88,5,0.21,10,0.42,1,0.04,16,0.67,0,0.00,9,0.38
16,Amarillo,096,HALL,Economically Disadvantaged,43,42,0.98,38,0.88,2,0.05,34,0.79,6,0.14,11,0.26,0,0.00,17,0.40,1,0.02,3,0.07
16,Amarillo,098,HANSFORD,Not Economically Disadvantaged,49,48,0.98,44,0.90,0,0.00,36,0.74,22,0.45,7,0.14,3,0.06,32,0.65,3,0.06,17,0.35
16,Amarillo,098,HANSFORD,Economically Disadvantaged,47,42,0.89,41,0.87,1,0.02,33,0.70,7,0.15,8,0.17,2,0.04,17,0.36,0,0.00,7,0.15
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,103,HARTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,43,41,0.95,38,0.88,2,0.05,37,0.86,15,0.35,10,0.23,8,0.19,33,0.77,1,0.02,15,0.35
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,26,23,0.89,18,0.69,3,0.12,15,0.58,4,0.15,6,0.23,0,0.00,10,0.39,3,0.12,3,0.12
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,266,251,0.94,239,0.90,9,0.03,220,0.83,61,0.23,122,0.46,11,0.04,194,0.73,17,0.06,81,0.31
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,123,110,0.89,95,0.77,15,0.12,90,0.73,5,0.04,43,0.35,1,0.01,49,0.40,8,0.07,10,0.08
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,30,28,0.93,28,0.93,0,0.00,26,0.87,5,0.17,5,0.17,5,0.17,15,0.50,0,0.00,5,0.17
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,22,21,0.96,19,0.86,0,0.00,19,0.86,3,0.14,3,0.14,2,0.09,8,0.36,0,0.00,1,0.05
16,Amarillo,171,MOORE,Not Economically Disadvantaged,195,189,0.97,165,0.85,17,0.09,172,0.88,41,0.21,86,0.44,7,0.04,134,0.69,6,0.03,55,0.28
16,Amarillo,171,MOORE,Economically Disadvantaged,174,161,0.93,117,0.67,38,0.22,118,0.68,6,0.03,51,0.29,0,0.00,57,0.33,4,0.02,9,0.05
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,81,71,0.88,62,0.77,8,0.10,61,0.75,16,0.20,22,0.27,8,0.10,46,0.57,3,0.04,15,0.19
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,67,62,0.93,56,0.84,7,0.10,50,0.75,11,0.16,12,0.18,0,0.00,23,0.34,0,0.00,6,0.09
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,32,30,0.94,28,0.88,1,0.03,22,0.69,15,0.47,6,0.19,1,0.03,22,0.69,2,0.06,13,0.41
16,Amarillo,180,OLDHAM,Economically Disadvantaged,44,39,0.89,36,0.82,2,0.05,29,0.66,3,0.07,11,0.25,0,0.00,14,0.32,1,0.02,3,0.07
16,Amarillo,185,PARMER,Not Economically Disadvantaged,69,67,0.97,62,0.90,2,0.03,59,0.86,25,0.36,11,0.16,19,0.28,55,0.80,1,0.01,24,0.35
16,Amarillo,185,PARMER,Economically Disadvantaged,137,132,0.96,121,0.88,3,0.02,106,0.77,25,0.18,16,0.12,24,0.18,65,0.47,2,0.01,12,0.09
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1392,1312,0.94,1193,0.86,94,0.07,1092,0.78,283,0.20,632,0.45,49,0.04,964,0.69,78,0.06,392,0.28
16,Amarillo,188,POTTER,Economically Disadvantaged,986,877,0.89,704,0.71,135,0.14,546,0.55,54,0.05,331,0.34,11,0.01,396,0.40,64,0.06,67,0.07
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,546,521,0.95,495,0.91,8,0.01,447,0.82,183,0.34,209,0.38,19,0.03,411,0.75,34,0.06,175,0.32
16,Amarillo,191,RANDALL,Economically Disadvantaged,111,104,0.94,92,0.83,6,0.05,70,0.63,5,0.05,37,0.33,4,0.04,46,0.41,8,0.07,7,0.06
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,35,33,0.94,15,0.43,0,0.00,22,0.63,7,0.20,10,0.29,0,0.00,17,0.49,1,0.03,10,0.29
16,Amarillo,211,SHERMAN,Economically Disadvantaged,47,43,0.92,24,0.51,1,0.02,27,0.57,1,0.02,7,0.15,2,0.04,10,0.21,2,0.04,4,0.09
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,60,59,0.98,59,0.98,1,0.02,56,0.93,28,0.47,20,0.33,0,0.00,48,0.80,1,0.02,22,0.37
16,Amarillo,219,SWISHER,Economically Disadvantaged,106,94,0.89,80,0.76,15,0.14,73,0.69,9,0.08,21,0.20,2,0.02,32,0.30,2,0.02,6,0.06
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,41,38,0.93,38,0.93,0,0.00,36,0.88,10,0.24,16,0.39,0,0.00,26,0.63,0,0.00,12,0.29
16,Amarillo,242,WHEELER,Economically Disadvantaged,35,30,0.86,28,0.80,3,0.09,23,0.66,4,0.11,10,0.29,3,0.09,17,0.49,1,0.03,4,0.11
17,Lubbock,009,BAILEY,Not Economically Disadvantaged,47,46,0.98,46,0.98,0,0.00,40,0.85,9,0.19,21,0.45,6,0.13,36,0.77,3,0.06,11,0.23
17,Lubbock,009,BAILEY,Economically Disadvantaged,60,57,0.95,52,0.87,3,0.05,41,0.68,1,0.02,6,0.10,13,0.22,20,0.33,1,0.02,2,0.03
17,Lubbock,017,BORDEN,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,017,BORDEN,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,040,COCHRAN,Not Economically Disadvantaged,23,22,0.96,21,0.91,0,0.00,21,0.91,8,0.35,9,0.39,2,0.09,19,0.83,0,0.00,9,0.39
17,Lubbock,040,COCHRAN,Economically Disadvantaged,53,45,0.85,36,0.68,9,0.17,31,0.59,3,0.06,16,0.30,0,0.00,19,0.36,1,0.02,7,0.13
17,Lubbock,051,COTTLE,Not Economically Disadvantaged,16,15,0.94,16,1.00,0,0.00,14,0.88,5,0.31,6,0.38,0,0.00,11,0.69,0,0.00,4,0.25
17,Lubbock,051,COTTLE,Economically Disadvantaged,22,21,0.96,21,0.96,0,0.00,19,0.86,3,0.14,6,0.27,1,0.05,10,0.46,0,0.00,4,0.18
17,Lubbock,054,CROSBY,Not Economically Disadvantaged,36,34,0.94,34,0.94,0,0.00,34,0.94,13,0.36,13,0.36,1,0.03,27,0.75,1,0.03,16,0.44
17,Lubbock,054,CROSBY,Economically Disadvantaged,76,73,0.96,69,0.91,5,0.07,63,0.83,7,0.09,21,0.28,1,0.01,29,0.38,2,0.03,6,0.08
17,Lubbock,058,DAWSON,Not Economically Disadvantaged,106,103,0.97,99,0.93,1,0.01,94,0.89,24,0.23,44,0.42,2,0.02,70,0.66,1,0.01,34,0.32
17,Lubbock,058,DAWSON,Economically Disadvantaged,137,129,0.94,116,0.85,11,0.08,102,0.75,6,0.04,33,0.24,3,0.02,42,0.31,2,0.01,4,0.03
17,Lubbock,063,DICKENS,Not Economically Disadvantaged,12,12,1.00,12,1.00,0,0.00,12,1.00,4,0.33,7,0.58,0,0.00,11,0.92,0,0.00,5,0.42
17,Lubbock,063,DICKENS,Economically Disadvantaged,28,26,0.93,24,0.86,1,0.04,20,0.71,5,0.18,6,0.21,0,0.00,11,0.39,0,0.00,3,0.11
17,Lubbock,077,FLOYD,Not Economically Disadvantaged,52,51,0.98,51,0.98,0,0.00,47,0.90,17,0.33,15,0.29,5,0.10,37,0.71,1,0.02,20,0.39
17,Lubbock,077,FLOYD,Economically Disadvantaged,62,61,0.98,51,0.82,6,0.10,43,0.69,6,0.10,15,0.24,0,0.00,21,0.34,2,0.03,4,0.06
17,Lubbock,083,GAINES,Not Economically Disadvantaged,117,112,0.96,110,0.94,2,0.02,105,0.90,41,0.35,41,0.35,2,0.02,84,0.72,3,0.03,36,0.31
17,Lubbock,083,GAINES,Economically Disadvantaged,129,117,0.91,102,0.79,13,0.10,97,0.75,4,0.03,27,0.21,1,0.01,32,0.25,2,0.02,10,0.08
17,Lubbock,085,GARZA,Not Economically Disadvantaged,45,35,0.78,30,0.67,3,0.07,24,0.53,5,0.11,13,0.29,3,0.07,21,0.47,3,0.07,10,0.22
17,Lubbock,085,GARZA,Economically Disadvantaged,46,44,0.96,40,0.87,2,0.04,30,0.65,3,0.07,10,0.22,1,0.02,14,0.30,1,0.02,1,0.02
17,Lubbock,095,HALE,Not Economically Disadvantaged,295,279,0.95,267,0.91,9,0.03,243,0.82,99,0.34,75,0.25,10,0.03,184,0.62,4,0.01,81,0.28
17,Lubbock,095,HALE,Economically Disadvantaged,317,284,0.90,262,0.83,23,0.07,213,0.67,29,0.09,51,0.16,6,0.02,86,0.27,5,0.02,18,0.06
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,200,192,0.96,181,0.91,9,0.05,179,0.90,33,0.17,117,0.59,6,0.03,156,0.78,4,0.02,77,0.39
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,208,198,0.95,172,0.83,18,0.09,146,0.70,9,0.04,76,0.37,3,0.01,88,0.42,3,0.01,24,0.12
17,Lubbock,132,KENT,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,132,KENT,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Not Economically Disadvantaged,5,5,1.00,5,1.00,0,0.00,5,1.00,2,0.40,2,0.40,1,0.20,5,1.00,0,0.00,0,0.00
17,Lubbock,135,KING,Economically Disadvantaged,5,5,1.00,4,0.80,0,0.00,5,1.00,2,0.40,3,0.60,0,0.00,5,1.00,0,0.00,4,0.80
17,Lubbock,140,LAMB,Not Economically Disadvantaged,116,114,0.98,110,0.95,4,0.03,109,0.94,36,0.31,52,0.45,3,0.03,91,0.78,1,0.01,41,0.35
17,Lubbock,140,LAMB,Economically Disadvantaged,168,160,0.95,136,0.81,21,0.13,114,0.68,6,0.04,45,0.27,4,0.02,55,0.33,4,0.02,12,0.07
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1667,1578,0.95,1524,0.91,38,0.02,1418,0.85,541,0.33,578,0.35,60,0.04,1179,0.71,53,0.03,535,0.32
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1558,1443,0.93,1336,0.86,88,0.06,1056,0.68,106,0.07,369,0.24,19,0.01,494,0.32,36,0.02,73,0.05
17,Lubbock,153,LYNN,Not Economically Disadvantaged,52,51,0.98,49,0.94,1,0.02,47,0.90,24,0.46,20,0.39,1,0.02,45,0.87,2,0.04,19,0.37
17,Lubbock,153,LYNN,Economically Disadvantaged,86,84,0.98,78,0.91,7,0.08,67,0.78,8,0.09,23,0.27,0,0.00,31,0.36,0,0.00,9,0.11
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,7,7,1.00,6,0.86,0,0.00,6,0.86,1,0.14,4,0.57,0,0.00,5,0.71,0,0.00,3,0.43
17,Lubbock,173,MOTLEY,Economically Disadvantaged,14,13,0.93,11,0.79,1,0.07,9,0.64,0,0.00,7,0.50,0,0.00,7,0.50,1,0.07,2,0.14
17,Lubbock,223,TERRY,Not Economically Disadvantaged,100,96,0.96,93,0.93,3,0.03,91,0.91,23,0.23,42,0.42,1,0.01,66,0.66,0,0.00,27,0.27
17,Lubbock,223,TERRY,Economically Disadvantaged,116,112,0.97,99,0.85,11,0.09,90,0.78,5,0.04,45,0.39,0,0.00,50,0.43,2,0.02,11,0.09
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,60,58,0.97,54,0.90,3,0.05,54,0.90,15,0.25,20,0.33,1,0.02,36,0.60,0,0.00,16,0.27
17,Lubbock,251,YOAKUM,Economically Disadvantaged,105,90,0.86,79,0.75,11,0.11,74,0.71,1,0.01,37,0.35,0,0.00,38,0.36,0,0.00,10,0.10
18,Midland,002,ANDREWS,Not Economically Disadvantaged,180,174,0.97,170,0.94,0,0.00,154,0.86,42,0.23,61,0.34,2,0.01,105,0.58,5,0.03,42,0.23
18,Midland,002,ANDREWS,Economically Disadvantaged,87,82,0.94,78,0.90,0,0.00,65,0.75,3,0.03,29,0.33,2,0.02,34,0.39,6,0.07,7,0.08
18,Midland,022,BREWSTER,Not Economically Disadvantaged,58,53,0.91,51,0.88,0,0.00,44,0.76,27,0.47,12,0.21,5,0.09,44,0.76,7,0.12,23,0.40
18,Midland,022,BREWSTER,Economically Disadvantaged,54,51,0.94,40,0.74,9,0.17,45,0.83,19,0.35,9,0.17,0,0.00,28,0.52,2,0.04,12,0.22
18,Midland,052,CRANE,Not Economically Disadvantaged,56,55,0.98,49,0.88,3,0.05,48,0.86,15,0.27,23,0.41,1,0.02,39,0.70,1,0.02,19,0.34
18,Midland,052,CRANE,Economically Disadvantaged,33,30,0.91,28,0.85,1,0.03,27,0.82,3,0.09,14,0.42,0,0.00,17,0.52,1,0.03,4,0.12
18,Midland,055,CULBERSON,Not Economically Disadvantaged,9,9,1.00,9,1.00,0,0.00,9,1.00,3,0.33,3,0.33,0,0.00,6,0.67,0,0.00,3,0.33
18,Midland,055,CULBERSON,Economically Disadvantaged,48,48,1.00,42,0.88,3,0.06,41,0.85,9,0.19,6,0.13,1,0.02,16,0.33,1,0.02,4,0.08
18,Midland,068,ECTOR,Not Economically Disadvantaged,935,876,0.94,827,0.88,47,0.05,716,0.77,195,0.21,388,0.42,17,0.02,600,0.64,46,0.05,218,0.23
18,Midland,068,ECTOR,Economically Disadvantaged,1192,1069,0.90,874,0.73,171,0.14,620,0.52,63,0.05,322,0.27,12,0.01,397,0.33,45,0.04,66,0.06
18,Midland,087,GLASSCOCK,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,087,GLASSCOCK,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,114,HOWARD,Not Economically Disadvantaged,254,240,0.95,222,0.87,12,0.05,202,0.80,52,0.21,127,0.50,4,0.02,183,0.72,11,0.04,86,0.34
