Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,50,CORYELL,Hispanic,112,104,93%,92,82%,9,8%,82,73%,15,13%,38,34%,53,47%,,,18,16%
12,Waco,50,CORYELL,Other Ethnicities,26,26,100%,25,96%,,,24,92%,8,31%,8,31%,16,62%,,,7,27%
12,Waco,50,CORYELL,White,451,426,94%,380,84%,25,6%,358,79%,90,20%,156,35%,246,55%,15,3%,109,24%
12,Waco,73,FALLS,Other Ethnicities,52,47,90%,43,83%,,,44,85%,13,25%,18,35%,31,60%,,,12,23%
12,Waco,73,FALLS,African Americans,74,69,93%,69,93%,,,60,81%,10,14%,32,43%,42,57%,,,7,9%
12,Waco,73,FALLS,Hispanic,70,65,93%,61,87%,,,48,69%,,,25,36%,27,39%,,,11,16%
12,Waco,81,FREESTONE,Other Ethnicities,8,7,88%,7,88%,,,6,75%,,,,,6,75%,,,,
12,Waco,81,FREESTONE,African Americans,32,32,100%,30,94%,,,27,84%,,,18,56%,21,66%,,,,
12,Waco,81,FREESTONE,Hispanic,49,48,98%,44,90%,,,40,82%,,,18,37%,19,39%,,,6,12%
12,Waco,81,FREESTONE,White,162,154,95%,144,89%,5,3%,125,77%,27,17%,61,38%,88,54%,,,43,27%
12,Waco,97,HAMILTON,All Ethnicities,99,95,96%,93,94%,,,50,51%,27,27%,22,22%,49,49%,23,23%,26,26%
12,Waco,109,HILL,Other Ethnicities,16,15,94%,13,81%,,,13,81%,,,7,44%,10,63%,,,5,31%
12,Waco,109,HILL,African Americans,56,53,95%,51,91%,,,46,82%,6,11%,35,63%,41,73%,,,6,11%
12,Waco,109,HILL,Hispanic,102,102,100%,98,96%,,,92,90%,,,55,54%,58,57%,,,29,28%
12,Waco,109,HILL,White,306,283,92%,273,89%,16,5%,252,82%,49,16%,142,46%,191,62%,10,3%,105,34%
12,Waco,141,LAMPASAS,Other Ethnicities,9,9,100%,9,100%,,,8,89%,,,,,7,78%,,,,
12,Waco,141,LAMPASAS,African Americans,9,9,100%,8,89%,,,8,89%,,,,,,,,,,
12,Waco,141,LAMPASAS,Hispanic,79,77,97%,70,89%,,,61,77%,13,16%,17,22%,30,38%,,,11,14%
12,Waco,141,LAMPASAS,White,210,200,95%,183,87%,5,2%,162,77%,58,28%,58,28%,116,55%,6,3%,56,27%
12,Waco,147,LIMESTONE,Other Ethnicities,11,10,91%,7,64%,,,8,73%,,,,,6,55%,,,,
12,Waco,147,LIMESTONE,African Americans,73,72,99%,66,90%,6,8%,66,90%,10,14%,36,49%,46,63%,,,11,15%
12,Waco,147,LIMESTONE,Hispanic,80,75,94%,67,84%,9,11%,67,84%,,,22,28%,25,31%,,,15,19%
12,Waco,147,LIMESTONE,White,152,146,96%,132,87%,8,5%,124,82%,25,16%,60,39%,85,56%,,,40,26%
12,Waco,161,MCLENNAN,African Americans,537,503,94%,437,81%,74,14%,399,74%,60,11%,229,43%,289,54%,15,3%,65,12%
12,Waco,161,MCLENNAN,Hispanic,961,920,96%,818,85%,85,9%,747,78%,67,7%,399,42%,466,48%,20,2%,206,21%
12,Waco,161,MCLENNAN,Other Ethnicities,32,29,91%,26,81%,,,28,88%,11,34%,12,38%,23,72%,,,10,31%
12,Waco,161,MCLENNAN,White,1447,1397,97%,1304,90%,54,4%,1215,84%,332,23%,655,45%,987,68%,57,4%,561,39%
12,Waco,167,MILLS,Other Ethnicities,24,22,92%,21,88%,,,22,92%,5,21%,,,9,38%,,,6,25%
12,Waco,167,MILLS,White,41,39,95%,38,93%,,,37,90%,15,37%,11,27%,26,63%,,,14,34%
12,Waco,175,NAVARRO,Other Ethnicities,10,9,90%,8,80%,,,8,80%,,,,,5,50%,,,,
12,Waco,175,NAVARRO,African Americans,125,122,98%,105,84%,14,11%,100,80%,14,11%,78,62%,92,74%,8,6%,18,14%
12,Waco,175,NAVARRO,Hispanic,252,245,97%,218,87%,21,8%,214,85%,17,7%,120,48%,137,54%,7,3%,58,23%
12,Waco,175,NAVARRO,Other Ethnicities,8,8,100%,8,100%,,,6,75%,,,,,7,88%,,,,
12,Waco,175,NAVARRO,White,356,343,96%,323,91%,10,3%,283,79%,49,14%,162,46%,211,59%,11,3%,112,31%
13,Austin,11,BASTROP,Other Ethnicities,10,9,90%,9,90%,,,9,90%,,,,,6,60%,,,,
13,Austin,11,BASTROP,African Americans,96,94,98%,82,85%,10,10%,81,84%,22,23%,22,23%,44,46%,,,14,15%
13,Austin,11,BASTROP,Hispanic,433,420,97%,366,85%,51,12%,356,82%,47,11%,111,26%,158,36%,,,53,12%
13,Austin,11,BASTROP,Other Ethnicities,19,19,100%,17,89%,,,16,84%,,,5,26%,7,37%,,,,
13,Austin,11,BASTROP,White,505,490,97%,442,88%,35,7%,413,82%,120,24%,128,25%,248,49%,12,2%,126,25%
13,Austin,14,BELL,All Ethnicities,30,30,100%,29,97%,,,28,93%,,,7,23%,9,30%,,,,
13,Austin,16,BLANCO,Other Ethnicities,42,41,98%,36,86%,,,33,79%,8,19%,8,19%,16,38%,,,,
13,Austin,16,BLANCO,White,80,77,96%,74,93%,,,72,90%,33,41%,15,19%,48,60%,,,26,33%
13,Austin,27,BURNET,Other Ethnicities,8,8,100%,6,75%,,,5,63%,,,,,5,63%,,,,
13,Austin,27,BURNET,African Americans,7,7,100%,5,71%,,,6,86%,,,,,,,,,,
13,Austin,27,BURNET,Hispanic,161,154,96%,133,83%,20,12%,133,83%,10,6%,36,22%,46,29%,,,12,7%
13,Austin,27,BURNET,White,378,365,97%,336,89%,28,7%,324,86%,129,34%,88,23%,217,57%,10,3%,119,31%
13,Austin,28,CALDWELL,Other Ethnicities,7,6,86%,6,86%,,,6,86%,,,,,5,71%,,,,
13,Austin,28,CALDWELL,African Americans,32,31,97%,31,97%,,,26,81%,5,16%,,,9,28%,,,5,16%
13,Austin,28,CALDWELL,Hispanic,264,256,97%,253,96%,,,223,84%,48,18%,68,26%,116,44%,,,29,11%
13,Austin,28,CALDWELL,Other Ethnicities,6,6,100%,6,100%,,,6,100%,,,,,,,,,,
13,Austin,28,CALDWELL,White,167,160,96%,152,91%,,,140,84%,53,32%,33,20%,86,52%,,,40,24%
13,Austin,46,COMAL,Other Ethnicities,14,13,93%,11,79%,,,9,64%,,,,,5,36%,,,,
12,Waco,161,MCLENNAN,Others,56,53,95%,51,91%,,,50,89%,11,20%,30,54%,41,73%,,,21,38%
13,Austin,46,COMAL,Others,15,14,93%,12,80%,,,12,80%,8,53%,,,12,80%,,,12,80%
13,Austin,46,COMAL,African Americans,52,47,90%,37,71%,6,12%,32,62%,12,23%,13,25%,25,48%,,,10,19%
13,Austin,46,COMAL,Hispanic,655,628,96%,561,86%,58,9%,539,82%,121,18%,171,26%,292,45%,13,2%,139,21%
13,Austin,46,COMAL,Other Ethnicities,48,47,98%,44,92%,,,39,81%,15,31%,8,17%,23,48%,,,16,33%
13,Austin,46,COMAL,White,1071,1034,97%,978,91%,26,2%,896,84%,392,37%,252,24%,644,60%,33,3%,403,38%
13,Austin,75,FAYETTE,Other Ethnicities,11,11,100%,10,91%,,,9,82%,,,,,7,64%,,,,
13,Austin,75,FAYETTE,African Americans,32,32,100%,28,88%,,,28,88%,6,19%,7,22%,13,41%,,,,
13,Austin,75,FAYETTE,Hispanic,78,75,96%,71,91%,6,8%,68,87%,10,13%,24,31%,34,44%,,,15,19%
13,Austin,75,FAYETTE,White,183,179,98%,170,93%,6,3%,165,90%,46,25%,83,45%,129,70%,6,3%,88,48%
13,Austin,86,GILLESPIE,Other Ethnicities,102,100,98%,84,82%,12,12%,84,82%,17,17%,31,30%,48,47%,,,20,20%
13,Austin,86,GILLESPIE,White,171,160,94%,154,90%,,,151,88%,64,37%,34,20%,98,57%,,,58,34%
13,Austin,89,GONZALES,Other Ethnicities,28,28,100%,23,82%,,,20,71%,,,6,21%,8,29%,,,,
13,Austin,89,GONZALES,Hispanic,145,141,97%,128,88%,9,6%,120,83%,6,4%,40,28%,46,32%,,,16,11%
13,Austin,89,GONZALES,White,89,87,98%,86,97%,,,73,82%,35,39%,17,19%,52,58%,,,30,34%
13,Austin,94,GUADALUPE,Other Ethnicities,34,33,97%,33,97%,,,32,94%,15,44%,7,21%,22,65%,,,17,50%
13,Austin,94,GUADALUPE,African Americans,152,145,95%,131,86%,13,9%,128,84%,58,38%,38,25%,96,63%,5,3%,40,26%
13,Austin,94,GUADALUPE,Hispanic,782,735,94%,621,79%,122,16%,625,80%,135,17%,195,25%,330,42%,11,1%,139,18%
13,Austin,94,GUADALUPE,Other Ethnicities,48,46,96%,43,90%,,,43,90%,12,25%,12,25%,24,50%,,,14,29%
13,Austin,94,GUADALUPE,White,694,646,93%,591,85%,38,5%,583,84%,217,31%,167,24%,384,55%,13,2%,214,31%
13,Austin,105,HAYS,Other Ethnicities,23,22,96%,20,87%,,,19,83%,8,35%,,,10,43%,,,8,35%
13,Austin,105,HAYS,African Americans,74,72,97%,68,92%,,,66,89%,22,30%,25,34%,47,64%,,,18,24%
13,Austin,105,HAYS,Hispanic,1102,1053,96%,945,86%,105,10%,886,80%,210,19%,312,28%,522,47%,17,2%,194,18%
13,Austin,105,HAYS,Other Ethnicities,29,25,86%,24,83%,,,23,79%,8,28%,,,12,41%,,,8,28%
13,Austin,105,HAYS,White,950,922,97%,847,89%,46,5%,815,86%,352,37%,253,27%,605,64%,22,2%,329,35%
13,Austin,130,KENDALL,Other Ethnicities,35,35,100%,32,91%,,,29,83%,7,20%,9,26%,16,46%,,,5,14%
13,Austin,130,KENDALL,White,37,37,100%,35,95%,,,36,97%,17,46%,11,30%,28,76%,,,17,46%
13,Austin,144,LEE,Other Ethnicities,11,10,91%,10,91%,,,9,82%,,,5,45%,6,55%,,,,
13,Austin,144,LEE,African Americans,23,23,100%,21,91%,,,19,83%,7,30%,9,39%,16,70%,,,,
13,Austin,144,LEE,Hispanic,83,75,90%,72,87%,5,6%,70,84%,5,6%,21,25%,26,31%,,,6,7%
13,Austin,144,LEE,White,123,116,94%,103,84%,13,11%,102,83%,26,21%,46,37%,72,59%,,,42,34%
13,Austin,150,LLANO,Other Ethnicities,37,33,89%,27,73%,9,24%,27,73%,12,32%,6,16%,18,49%,,,8,22%
13,Austin,150,LLANO,White,110,103,94%,95,86%,8,7%,91,83%,33,30%,20,18%,53,48%,,,22,20%
13,Austin,166,MILAM,All Ethnicities,43,42,98%,41,95%,,,37,86%,5,12%,18,42%,23,53%,,,12,28%
13,Austin,227,TRAVIS,African Americans,1205,1150,95%,998,83%,125,10%,907,75%,271,22%,323,27%,594,49%,32,3%,184,15%
13,Austin,227,TRAVIS,Hispanic,4956,4673,94%,4051,82%,519,10%,3588,72%,681,14%,1138,23%,1819,37%,96,2%,631,13%
13,Austin,227,TRAVIS,White,2945,2794,95%,2650,90%,68,2%,2419,82%,1042,35%,758,26%,1800,61%,136,5%,1042,35%
13,Austin,246,WILLIAMSON,Other Ethnicities,39,37,95%,35,90%,,,31,79%,13,33%,9,23%,22,56%,,,15,38%
13,Austin,227,TRAVIS,Others,446,420,94%,404,91%,5,1%,383,86%,186,42%,111,25%,297,67%,12,3%,205,46%
13,Austin,246,WILLIAMSON,Others,455,434,95%,425,93%,,,421,93%,247,54%,83,18%,330,73%,6,1%,248,55%
13,Austin,246,WILLIAMSON,African Americans,488,466,95%,420,86%,33,7%,402,82%,126,26%,134,27%,260,53%,,,91,19%
13,Austin,246,WILLIAMSON,Hispanic,1978,1912,97%,1739,88%,143,7%,1665,84%,401,20%,632,32%,1033,52%,30,2%,412,21%
13,Austin,227,TRAVIS,Other Ethnicities,244,232,95%,216,89%,10,4%,202,83%,84,34%,65,27%,149,61%,8,3%,63,26%
13,Austin,246,WILLIAMSON,Other Ethnicities,211,200,95%,187,89%,7,3%,175,83%,72,34%,57,27%,129,61%,5,2%,62,29%
13,Austin,246,WILLIAMSON,White,3827,3677,96%,3479,91%,119,3%,3245,85%,1313,34%,1142,30%,2455,64%,119,3%,1400,37%
14,Abilene,30,CALLAHAN,Other Ethnicities,12,11,92%,11,92%,,,10,83%,,,,,6,50%,,,,
14,Abilene,30,CALLAHAN,Hispanic,21,21,100%,18,86%,,,16,76%,,,,,7,33%,,,,
14,Abilene,30,CALLAHAN,White,153,148,97%,138,90%,9,6%,121,79%,36,24%,52,34%,88,58%,6,4%,37,24%
14,Abilene,47,COMANCHE,Other Ethnicities,6,6,100%,5,83%,,,5,83%,,,,,5,83%,,,,
14,Abilene,47,COMANCHE,Hispanic,60,57,95%,52,87%,7,12%,45,75%,7,12%,21,35%,28,47%,,,13,22%
14,Abilene,47,COMANCHE,White,88,86,98%,84,95%,,,77,88%,37,42%,24,27%,61,69%,,,36,41%
14,Abilene,67,EASTLAND,Other Ethnicities,42,40,95%,39,93%,,,33,79%,5,12%,18,43%,23,55%,,,14,33%
14,Abilene,67,EASTLAND,White,197,189,96%,176,89%,7,4%,157,80%,47,24%,66,34%,113,57%,5,3%,62,31%
14,Abilene,76,FISHER,Other Ethnicities,20,20,100%,18,90%,,,17,85%,,,9,45%,10,50%,,,,
14,Abilene,76,FISHER,White,23,22,96%,21,91%,,,19,83%,5,22%,8,35%,13,57%,,,8,35%
14,Abilene,104,HASKELL,Other Ethnicities,30,29,97%,28,93%,,,25,83%,6,20%,14,47%,20,67%,,,8,27%
14,Abilene,104,HASKELL,White,42,40,95%,37,88%,,,35,83%,13,31%,10,24%,23,55%,,,13,31%
14,Abilene,127,JONES,Other Ethnicities,14,14,100%,14,100%,,,13,93%,,,6,43%,8,57%,,,,
14,Abilene,127,JONES,Hispanic,71,66,93%,61,86%,5,7%,60,85%,9,13%,26,37%,35,49%,,,14,20%
14,Abilene,127,JONES,White,113,111,98%,97,86%,6,5%,93,82%,28,25%,30,27%,58,51%,,,30,27%
14,Abilene,168,MITCHELL,Other Ethnicities,39,38,97%,36,92%,,,33,85%,8,21%,13,33%,21,54%,,,13,33%
14,Abilene,168,MITCHELL,Hispanic,43,41,95%,39,91%,,,36,84%,,,22,51%,26,60%,,,14,33%
14,Abilene,177,NOLAN,Other Ethnicities,6,6,100%,6,100%,,,6,100%,5,83%,,,5,83%,,,,
14,Abilene,177,NOLAN,African Americans,10,10,100%,10,100%,,,8,80%,,,6,60%,8,80%,,,,
14,Abilene,177,NOLAN,Hispanic,79,74,94%,65,82%,8,10%,53,67%,18,23%,16,20%,34,43%,,,14,18%
14,Abilene,177,NOLAN,White,124,117,94%,107,86%,9,7%,97,78%,48,39%,19,15%,67,54%,,,39,31%
14,Abilene,208,SCURRY,Other Ethnicities,9,8,89%,8,89%,,,7,78%,,,5,56%,7,78%,,,5,56%
14,Abilene,208,SCURRY,African Americans,9,8,89%,8,89%,,,7,78%,,,,,,,,,,
14,Abilene,208,SCURRY,Hispanic,107,103,96%,93,87%,9,8%,84,79%,10,9%,43,40%,53,50%,,,26,24%
14,Abilene,208,SCURRY,White,103,96,93%,93,90%,,,88,85%,17,17%,50,49%,67,65%,,,48,47%
14,Abilene,209,SHACKELFORD,All Ethnicities,41,40,98%,40,98%,,,32,78%,15,37%,10,24%,25,61%,,,17,41%
14,Abilene,215,STEPHENS,Other Ethnicities,30,30,100%,29,97%,,,25,83%,,,9,30%,11,37%,,,,
14,Abilene,215,STEPHENS,White,64,63,98%,60,94%,,,43,67%,15,23%,17,27%,32,50%,,,13,20%
14,Abilene,217,STONEWALL,All Ethnicities,11,11,100%,11,100%,,,11,100%,6,55%,,,8,73%,,,6,55%
14,Abilene,221,TAYLOR,Other Ethnicities,14,11,79%,8,57%,,,6,43%,,,5,36%,7,50%,,,,
14,Abilene,221,TAYLOR,Others,19,16,84%,14,74%,,,13,68%,5,26%,5,26%,10,53%,,,7,37%
14,Abilene,221,TAYLOR,African Americans,172,162,94%,131,76%,27,16%,120,70%,25,15%,52,30%,77,45%,10,6%,18,10%
14,Abilene,221,TAYLOR,Hispanic,621,576,93%,498,80%,53,9%,448,72%,92,15%,174,28%,266,43%,20,3%,103,17%
14,Abilene,221,TAYLOR,Other Ethnicities,52,47,90%,43,83%,,,38,73%,16,31%,16,31%,32,62%,,,15,29%
14,Abilene,221,TAYLOR,White,894,828,93%,759,85%,49,5%,715,80%,292,33%,204,23%,496,55%,21,2%,292,33%
15,San Angelo,25,BROWN,Other Ethnicities,32,31,97%,22,69%,8,25%,17,53%,7,22%,6,19%,13,41%,,,5,16%
15,San Angelo,25,BROWN,Hispanic,133,129,97%,105,79%,19,14%,107,80%,34,26%,27,20%,61,46%,,,21,16%
15,San Angelo,25,BROWN,White,351,337,96%,314,89%,22,6%,290,83%,108,31%,86,25%,194,55%,6,2%,98,28%
15,San Angelo,41,COKE,All Ethnicities,40,39,98%,36,90%,,,30,75%,13,33%,9,23%,22,55%,,,12,30%
15,San Angelo,42,COLEMAN,Other Ethnicities,31,30,97%,27,87%,,,27,87%,6,19%,,,10,32%,,,6,19%
15,San Angelo,42,COLEMAN,White,74,68,92%,62,84%,,,58,78%,22,30%,13,18%,35,47%,,,19,26%
15,San Angelo,48,CONCHO,All Ethnicities,22,22,100%,21,95%,,,20,91%,6,27%,,,9,41%,,,,
15,San Angelo,53,CROCKETT,Other Ethnicities,14,14,100%,14,100%,,,11,79%,,,,,6,43%,,,,
15,San Angelo,53,CROCKETT,Hispanic,38,37,97%,36,95%,,,31,82%,8,21%,10,26%,18,47%,,,6,16%
15,San Angelo,69,EDWARDS,Other Ethnicities,18,17,94%,15,83%,,,14,78%,7,39%,5,28%,12,67%,,,7,39%
15,San Angelo,69,EDWARDS,Hispanic,30,29,97%,29,97%,,,27,90%,5,17%,10,33%,15,50%,,,6,20%
15,San Angelo,118,IRION,Hispanic,7,7,100%,6,86%,,,6,86%,,,,,5,71%,,,,
15,San Angelo,118,IRION,White,20,20,100%,18,90%,,,17,85%,7,35%,,,9,45%,,,5,25%
15,San Angelo,134,KIMBLE,Other Ethnicities,22,22,100%,20,91%,,,20,91%,,,8,36%,12,55%,,,,
15,San Angelo,134,KIMBLE,White,38,37,97%,36,95%,,,32,84%,16,42%,,,20,53%,,,17,45%
15,San Angelo,157,MASON,Hispanic,23,23,100%,23,100%,,,14,61%,5,22%,,,9,39%,,,5,22%
15,San Angelo,157,MASON,White,35,35,100%,34,97%,,,32,91%,21,60%,5,14%,26,74%,,,20,57%
15,San Angelo,160,MCCULLOCH,Other Ethnicities,50,49,98%,45,90%,,,45,90%,6,12%,12,24%,18,36%,,,5,10%
15,San Angelo,160,MCCULLOCH,White,70,67,96%,63,90%,,,58,83%,9,13%,20,29%,29,41%,,,13,19%
15,San Angelo,164,MENARD,Hispanic,18,17,94%,17,94%,,,17,94%,7,39%,,,10,56%,,,,
15,San Angelo,164,MENARD,White,10,9,90%,9,90%,,,8,80%,7,70%,,,7,70%,,,5,50%
15,San Angelo,200,RUNNELS,Other Ethnicities,63,59,94%,56,89%,,,49,78%,7,11%,19,30%,26,41%,,,8,13%
15,San Angelo,200,RUNNELS,White,84,84,100%,82,98%,,,72,86%,36,43%,17,20%,53,63%,,,34,40%
15,San Angelo,206,SAN SABA,Hispanic,29,27,93%,26,90%,,,25,86%,8,28%,6,21%,14,48%,,,10,34%
15,San Angelo,206,SAN SABA,White,44,44,100%,42,95%,,,36,82%,19,43%,6,14%,25,57%,,,13,30%
15,San Angelo,207,SCHLEICHER,Hispanic,25,23,92%,19,76%,,,19,76%,,,,,7,28%,,,,
15,San Angelo,207,SCHLEICHER,White,11,11,100%,9,82%,,,9,82%,,,,,7,64%,,,,
15,San Angelo,216,STERLING,All Ethnicities,14,13,93%,13,93%,,,11,79%,8,57%,,,8,57%,,,7,50%
15,San Angelo,218,SUTTON,Other Ethnicities,22,22,100%,21,95%,,,20,91%,10,45%,7,32%,17,77%,,,8,36%
15,San Angelo,218,SUTTON,Hispanic,44,43,98%,43,98%,,,40,91%,9,20%,10,23%,19,43%,,,9,20%
15,San Angelo,226,TOM GREEN,Other Ethnicities,9,9,100%,8,89%,,,8,89%,,,,,5,56%,,,,
15,San Angelo,226,TOM GREEN,Others,13,13,100%,13,100%,,,12,92%,6,46%,,,9,69%,,,6,46%
15,San Angelo,226,TOM GREEN,African Americans,56,50,89%,48,86%,,,40,71%,9,16%,15,27%,24,43%,,,5,9%
15,San Angelo,226,TOM GREEN,Hispanic,597,585,98%,561,94%,17,3%,496,83%,154,26%,125,21%,279,47%,7,1%,122,20%
15,San Angelo,226,TOM GREEN,Other Ethnicities,10,8,80%,8,80%,,,8,80%,,,,,6,60%,,,,
15,San Angelo,226,TOM GREEN,White,548,516,94%,498,91%,9,2%,456,83%,244,45%,84,15%,328,60%,15,3%,208,38%
15,San Angelo,233,VAL VERDE,Other Ethnicities,12,12,100%,11,92%,,,9,75%,,,,,5,42%,,,,
15,San Angelo,233,VAL VERDE,Hispanic,658,617,94%,534,81%,82,12%,507,77%,90,14%,243,37%,333,51%,14,2%,151,23%
15,San Angelo,233,VAL VERDE,White,63,58,92%,47,75%,9,14%,45,71%,26,41%,12,19%,38,60%,,,20,32%
16,Amarillo,6,ARMSTRONG,All Ethnicities,25,24,96%,24,96%,,,22,88%,5,20%,11,44%,16,64%,,,7,28%
16,Amarillo,23,BRISCOE,All Ethnicities,9,9,100%,7,78%,,,7,78%,,,,,6,67%,,,,
16,Amarillo,33,CARSON,Other Ethnicities,10,10,100%,9,90%,,,10,100%,,,6,60%,8,80%,,,,
16,Amarillo,33,CARSON,White,81,81,100%,80,99%,,,75,93%,24,30%,30,37%,54,67%,,,37,46%
16,Amarillo,35,CASTRO,Other Ethnicities,24,21,88%,21,88%,,,21,88%,10,42%,9,38%,19,79%,,,15,63%
16,Amarillo,35,CASTRO,Hispanic,97,87,90%,79,81%,5,5%,67,69%,,,31,32%,35,36%,,,15,15%
16,Amarillo,38,CHILDRESS,Other Ethnicities,32,29,91%,30,94%,,,28,88%,5,16%,8,25%,13,41%,,,,
16,Amarillo,38,CHILDRESS,White,43,42,98%,40,93%,,,34,79%,12,28%,11,26%,23,53%,,,9,21%
16,Amarillo,44,COLLINGSWORTH,Other Ethnicities,23,22,96%,20,87%,,,16,70%,,,8,35%,11,48%,,,7,30%
16,Amarillo,44,COLLINGSWORTH,White,29,27,93%,27,93%,,,24,83%,13,45%,6,21%,19,66%,,,10,34%
16,Amarillo,56,DALLAM,Other Ethnicities,61,58,95%,52,85%,,,45,74%,5,8%,13,21%,18,30%,,,11,18%
16,Amarillo,56,DALLAM,White,74,70,95%,63,85%,,,57,77%,18,24%,16,22%,34,46%,,,19,26%
16,Amarillo,59,DEAF SMITH,Other Ethnicities,43,43,100%,28,65%,12,28%,37,86%,23,53%,7,16%,30,70%,,,18,42%
16,Amarillo,59,DEAF SMITH,Hispanic,239,231,97%,92,38%,132,55%,176,74%,27,11%,63,26%,90,38%,,,31,13%
16,Amarillo,65,DONLEY,Other Ethnicities,18,16,89%,14,78%,,,13,72%,,,10,56%,10,56%,,,,
16,Amarillo,65,DONLEY,White,34,33,97%,31,91%,,,30,88%,5,15%,18,53%,23,68%,,,17,50%
16,Amarillo,90,GRAY,Other Ethnicities,18,18,100%,16,89%,,,14,78%,,,5,28%,7,39%,,,,
16,Amarillo,90,GRAY,Hispanic,96,89,93%,84,88%,5,5%,76,79%,8,8%,29,30%,37,39%,,,15,16%
16,Amarillo,90,GRAY,White,150,146,97%,136,91%,,,125,83%,36,24%,51,34%,87,58%,5,3%,45,30%
16,Amarillo,96,HALL,Other Ethnicities,37,36,97%,34,92%,,,34,92%,14,38%,11,30%,25,68%,,,14,38%
16,Amarillo,96,HALL,Hispanic,36,34,94%,32,89%,,,31,86%,,,9,25%,13,36%,,,7,19%
16,Amarillo,98,HANSFORD,Other Ethnicities,45,42,93%,42,93%,,,37,82%,23,51%,9,20%,32,71%,,,22,49%
16,Amarillo,98,HANSFORD,Hispanic,50,48,96%,49,98%,,,47,94%,5,10%,9,18%,14,28%,,,9,18%
16,Amarillo,103,HARTLEY,All Ethnicities,25,23,92%,20,80%,,,19,76%,,,7,28%,9,36%,,,5,20%
16,Amarillo,106,HEMPHILL,Other Ethnicities,19,17,89%,15,79%,,,13,68%,,,,,6,32%,,,,
16,Amarillo,106,HEMPHILL,White,34,33,97%,33,97%,,,31,91%,17,50%,5,15%,22,65%,,,16,47%
16,Amarillo,117,HUTCHINSON,Other Ethnicities,13,12,92%,12,92%,,,10,77%,,,,,5,38%,,,,
16,Amarillo,117,HUTCHINSON,Hispanic,73,71,97%,67,92%,,,62,85%,8,11%,27,37%,35,48%,,,17,23%
16,Amarillo,117,HUTCHINSON,Other Ethnicities,13,13,100%,13,100%,,,9,69%,,,5,38%,5,38%,,,,
16,Amarillo,117,HUTCHINSON,White,192,183,95%,168,88%,5,3%,152,79%,26,14%,81,42%,107,56%,,,47,24%
16,Amarillo,148,LIPSCOMB,Other Ethnicities,30,28,93%,27,90%,,,26,87%,6,20%,7,23%,13,43%,,,5,17%
16,Amarillo,148,LIPSCOMB,White,29,28,97%,26,90%,,,26,90%,11,38%,5,17%,16,55%,,,10,34%
16,Amarillo,171,MOORE,Other Ethnicities,15,14,93%,10,67%,,,13,87%,,,7,47%,8,53%,,,,
16,Amarillo,171,MOORE,Others,29,26,90%,,,17,59%,,,,,,,,,,,,
16,Amarillo,171,MOORE,Hispanic,243,234,96%,157,65%,67,28%,191,79%,16,7%,99,41%,115,47%,5,2%,60,25%
16,Amarillo,171,MOORE,White,89,88,99%,73,82%,11,12%,77,87%,18,20%,36,40%,54,61%,,,28,31%
16,Amarillo,179,OCHILTREE,Other Ethnicities,8,8,100%,8,100%,,,7,88%,,,,,5,63%,,,,
16,Amarillo,179,OCHILTREE,Hispanic,99,95,96%,74,75%,19,19%,78,79%,8,8%,28,28%,36,36%,,,7,7%
16,Amarillo,179,OCHILTREE,White,65,63,97%,62,95%,,,60,92%,23,35%,17,26%,40,62%,,,17,26%
16,Amarillo,180,OLDHAM,Other Ethnicities,29,23,79%,23,79%,,,19,66%,5,17%,6,21%,11,38%,,,6,21%
16,Amarillo,180,OLDHAM,White,55,52,95%,47,85%,,,41,75%,17,31%,8,15%,25,45%,,,13,24%
16,Amarillo,185,PARMER,Other Ethnicities,59,58,98%,58,98%,,,56,95%,29,49%,12,20%,41,69%,,,25,42%
16,Amarillo,185,PARMER,Hispanic,113,105,93%,102,90%,,,98,87%,22,19%,38,34%,60,53%,,,27,24%
16,Amarillo,188,POTTER,Other Ethnicities,15,15,100%,14,93%,,,13,87%,,,9,60%,12,80%,,,5,33%
16,Amarillo,188,POTTER,Others,79,72,91%,61,77%,8,10%,55,70%,20,25%,22,28%,42,53%,,,32,41%
16,Amarillo,188,POTTER,African Americans,251,236,94%,190,76%,36,14%,169,67%,31,12%,81,32%,112,45%,,,27,11%
16,Amarillo,188,POTTER,Hispanic,1038,984,95%,850,82%,114,11%,780,75%,93,9%,419,40%,512,49%,13,1%,215,21%
16,Amarillo,188,POTTER,Other Ethnicities,46,43,93%,38,83%,5,11%,36,78%,9,20%,21,46%,30,65%,,,12,26%
16,Amarillo,188,POTTER,White,1112,1067,96%,976,88%,65,6%,908,82%,263,24%,417,38%,680,61%,27,2%,346,31%
16,Amarillo,191,RANDALL,Other Ethnicities,21,18,86%,18,86%,,,16,76%,,,7,33%,10,48%,,,7,33%
16,Amarillo,191,RANDALL,African Americans,19,16,84%,11,58%,,,12,63%,,,,,8,42%,,,5,26%
