Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,35,35,1,34,0.97, -   ,0,33,0.94,10,0.29,17,0.49, -   ,0,27,0.77,1,0.03,12,0.34
14,Abilene,168,MITCHELL,Economically Disadvantaged,63,62,0.98,58,0.92,1,0.02,50,0.79,6,0.1,24,0.38, -   ,0,30,0.48,1,0.02,6,0.1
14,Abilene,177,NOLAN,Not Economically Disadvantaged,112,108,0.96,105,0.94,4,0.04,93,0.83,45,0.4,24,0.21, -   ,0,69,0.62,3,0.03,38,0.34
14,Abilene,177,NOLAN,Economically Disadvantaged,128,120,0.94,80,0.63,33,0.26,62,0.48,10,0.08,25,0.2, -   ,0,35,0.27,9,0.07,10,0.08
14,Abilene,208,SCURRY,Not Economically Disadvantaged,134,129,0.96,122,0.91,7,0.05,110,0.82,23,0.17,68,0.51, -   ,0,91,0.68,4,0.03,43,0.32
14,Abilene,208,SCURRY,Economically Disadvantaged,93,85,0.91,75,0.81,13,0.14,50,0.54,2,0.02,29,0.31, -   ,0,31,0.33,4,0.04,13,0.14
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,24,24,1,22,0.92,1,0.04,23,0.96,11,0.46,4,0.17, -   ,0,15,0.63, -   ,0,8,0.33
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,25,25,1,23,0.92, -   ,0,17,0.68,6,0.24,6,0.24, -   ,0,12,0.48, -   ,0,3,0.12
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,84,80,0.95,72,0.86,8,0.1,71,0.85,30,0.36,30,0.36, -   ,0,60,0.71,1,0.01,26,0.31
14,Abilene,215,STEPHENS,Economically Disadvantaged,45,40,0.89,34,0.76,7,0.16,28,0.62,2,0.04,20,0.44, -   ,0,22,0.49,1,0.02,5,0.11
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,8,8,1,8,1, -   ,0,8,1,5,0.63,2,0.25, -   ,0,7,0.88, -   ,0,3,0.38
14,Abilene,217,STONEWALL,Economically Disadvantaged,7,7,1,6,0.86, -   ,0,6,0.86,1,0.14,4,0.57, -   ,0,5,0.71, -   ,0,2,0.29
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,1064,978,0.92,886,0.83,75,0.07,811,0.76,386,0.36,319,0.3, -   ,0,705,0.66,46,0.04,367,0.35
14,Abilene,221,TAYLOR,Economically Disadvantaged,756,677,0.9,497,0.66,167,0.22,379,0.5,82,0.11,155,0.21, -   ,0,237,0.31,36,0.05,61,0.08
15,San Angelo,25,BROWN,Not Economically Disadvantaged,293,285,0.97,262,0.89,14,0.05,243,0.83,116,0.4,74,0.25, -   ,0,190,0.65,10,0.03,82,0.28
15,San Angelo,25,BROWN,Economically Disadvantaged,268,252,0.94,222,0.83,29,0.11,172,0.64,35,0.13,80,0.3, -   ,0,115,0.43,19,0.07,39,0.15
15,San Angelo,41,COKE,Not Economically Disadvantaged,27,26,0.96,26,0.96, -   ,0,24,0.89,11,0.41,7,0.26, -   ,0,18,0.67,1,0.04,12,0.44
15,San Angelo,41,COKE,Economically Disadvantaged,28,27,0.96,24,0.86,1,0.04,22,0.79,3,0.11,12,0.43, -   ,0,15,0.54,1,0.04,6,0.21
15,San Angelo,42,COLEMAN,Not Economically Disadvantaged,57,56,0.98,52,0.91,3,0.05,51,0.9,27,0.47,16,0.28, -   ,0,43,0.75, -   ,0,17,0.3
15,San Angelo,42,COLEMAN,Economically Disadvantaged,69,66,0.96,56,0.81,8,0.12,46,0.67,8,0.12,24,0.35, -   ,0,32,0.46,4,0.06,11,0.16
15,San Angelo,48,CONCHO,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,48,CONCHO,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,53,CROCKETT,Not Economically Disadvantaged,42,42,1,41,0.98, -   ,0,39,0.93,16,0.38,15,0.36, -   ,0,31,0.74,1,0.02,17,0.41
15,San Angelo,53,CROCKETT,Economically Disadvantaged,29,28,0.97,26,0.9,2,0.07,18,0.62,3,0.1,7,0.24, -   ,0,10,0.35, -   ,0,3,0.1
15,San Angelo,69,EDWARDS,Not Economically Disadvantaged,17,17,1,17,1, -   ,0,15,0.88,6,0.35,7,0.41, -   ,0,13,0.77,1,0.06,5,0.29
15,San Angelo,69,EDWARDS,Economically Disadvantaged,40,40,1,35,0.88,4,0.1,36,0.9,4,0.1,18,0.45, -   ,0,22,0.55,1,0.03,7,0.18
15,San Angelo,118,IRION,Not Economically Disadvantaged,16,16,1,14,0.88,1,0.06,14,0.88,6,0.38,3,0.19, -   ,0,9,0.56, -   ,0,4,0.25
15,San Angelo,118,IRION,Economically Disadvantaged,15,13,0.87,13,0.87,1,0.07,11,0.73,3,0.2,4,0.27, -   ,0,7,0.47, -   ,0,1,0.07
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,32,30,0.94,29,0.91,1,0.03,27,0.84,15,0.47,5,0.16, -   ,0,20,0.63,1,0.03,9,0.28
15,San Angelo,134,KIMBLE,Economically Disadvantaged,30,29,0.97,25,0.83,5,0.17,20,0.67,8,0.27,2,0.07, -   ,0,10,0.33, -   ,0,5,0.17
15,San Angelo,157,MASON,Not Economically Disadvantaged,24,23,0.96,20,0.83,2,0.08,21,0.88,15,0.63,3,0.13, -   ,0,18,0.75,1,0.04,14,0.58
15,San Angelo,157,MASON,Economically Disadvantaged,27,24,0.89,20,0.74,2,0.07,18,0.67,8,0.3,5,0.19, -   ,0,13,0.48, -   ,0,5,0.19
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,51,49,0.96,49,0.96,1,0.02,41,0.8,27,0.53,12,0.24, -   ,0,39,0.77,3,0.06,28,0.55
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,82,81,0.99,75,0.92,4,0.05,60,0.73,10,0.12,17,0.21, -   ,0,27,0.33, -   ,0,9,0.11
15,San Angelo,164,MENARD,Not Economically Disadvantaged,12,12,1,11,0.92, -   ,0,12,1,6,0.5,2,0.17, -   ,0,8,0.67, -   ,0,5,0.42
15,San Angelo,164,MENARD,Economically Disadvantaged,19,19,1,19,1, -   ,0,17,0.9,4,0.21,3,0.16, -   ,0,7,0.37, -   ,0, -   ,0
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,82,79,0.96,76,0.93,2,0.02,72,0.88,41,0.5,19,0.23, -   ,0,60,0.73,2,0.02,31,0.38
15,San Angelo,200,RUNNELS,Economically Disadvantaged,106,100,0.94,90,0.85,9,0.08,68,0.64,17,0.16,23,0.22, -   ,0,40,0.38,5,0.05,13,0.12
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,34,34,1,32,0.94,1,0.03,25,0.74,14,0.41,5,0.15, -   ,0,19,0.56, -   ,0,11,0.32
15,San Angelo,206,SAN SABA,Economically Disadvantaged,44,41,0.93,39,0.89,1,0.02,29,0.66,8,0.18,7,0.16, -   ,0,15,0.34,2,0.05,4,0.09
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,26,25,0.96,25,0.96,1,0.04,25,0.96,10,0.39,10,0.39, -   ,0,20,0.77,1,0.04,12,0.46
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,25,24,0.96,23,0.92,2,0.08,18,0.72,3,0.12,5,0.2, -   ,0,8,0.32, -   ,0,3,0.12
15,San Angelo,216,STERLING,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,216,STERLING,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,48,48,1,47,0.98,1,0.02,43,0.9,22,0.46,11,0.23, -   ,0,33,0.69, -   ,0,17,0.35
15,San Angelo,218,SUTTON,Economically Disadvantaged,20,20,1,20,1, -   ,0,16,0.8,5,0.25, -   ,0, -   ,0,5,0.25, -   ,0,1,0.05
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,829,776,0.94,716,0.86,38,0.05,640,0.77,376,0.45,159,0.19, -   ,0,535,0.65,33,0.04,247,0.3
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,676,632,0.94,540,0.8,86,0.13,388,0.57,101,0.15,111,0.16, -   ,0,212,0.31,23,0.03,49,0.07
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,194,175,0.9,166,0.86,8,0.04,142,0.73,51,0.26,70,0.36, -   ,0,121,0.62,14,0.07,69,0.36
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,558,501,0.9,421,0.75,80,0.14,313,0.56,33,0.06,203,0.36, -   ,0,236,0.42,27,0.05,66,0.12
16,Amarillo,6,ARMSTRONG,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,6,ARMSTRONG,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,23,BRISCOE,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,23,BRISCOE,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,33,CARSON,Not Economically Disadvantaged,78,77,0.99,77,0.99, -   ,0,69,0.89,25,0.32,35,0.45, -   ,0,60,0.77,1,0.01,31,0.4
16,Amarillo,33,CARSON,Economically Disadvantaged,34,29,0.85,30,0.88,1,0.03,26,0.77,3,0.09,11,0.32, -   ,0,14,0.41,1,0.03,6,0.18
16,Amarillo,35,CASTRO,Not Economically Disadvantaged,54,53,0.98,50,0.93,2,0.04,46,0.85,25,0.46,17,0.32, -   ,0,42,0.78, -   ,0,31,0.57
16,Amarillo,35,CASTRO,Economically Disadvantaged,103,96,0.93,77,0.75,14,0.14,66,0.64,12,0.12,25,0.24, -   ,0,37,0.36,3,0.03,11,0.11
16,Amarillo,38,CHILDRESS,Not Economically Disadvantaged,52,50,0.96,48,0.92,1,0.02,41,0.79,14,0.27,20,0.39, -   ,0,34,0.65,2,0.04,14,0.27
16,Amarillo,38,CHILDRESS,Economically Disadvantaged,35,34,0.97,33,0.94, -   ,0,25,0.71,2,0.06,10,0.29, -   ,0,12,0.34,1,0.03,2,0.06
16,Amarillo,44,COLLINGSWORTH,Not Economically Disadvantaged,22,21,0.96,21,0.96, -   ,0,20,0.91,10,0.46,8,0.36, -   ,0,18,0.82, -   ,0,8,0.36
16,Amarillo,44,COLLINGSWORTH,Economically Disadvantaged,34,32,0.94,32,0.94, -   ,0,22,0.65,4,0.12,8,0.24, -   ,0,12,0.35, -   ,0,2,0.06
16,Amarillo,56,DALLAM,Not Economically Disadvantaged,59,57,0.97,55,0.93, -   ,0,45,0.76,20,0.34,17,0.29, -   ,0,37,0.63,3,0.05,22,0.37
16,Amarillo,56,DALLAM,Economically Disadvantaged,73,62,0.85,60,0.82,3,0.04,45,0.62,2,0.03,12,0.16, -   ,0,14,0.19,3,0.04,3,0.04
16,Amarillo,59,DEAF SMITH,Not Economically Disadvantaged,112,108,0.96,102,0.91,9,0.08,95,0.85,41,0.37,31,0.28, -   ,0,72,0.64,2,0.02,40,0.36
16,Amarillo,59,DEAF SMITH,Economically Disadvantaged,209,198,0.95,164,0.79,22,0.11,126,0.6,12,0.06,70,0.34, -   ,0,82,0.39,14,0.07,15,0.07
16,Amarillo,65,DONLEY,Not Economically Disadvantaged,28,26,0.93,27,0.96,1,0.04,26,0.93,6,0.21,18,0.64, -   ,0,24,0.86,2,0.07,15,0.54
16,Amarillo,65,DONLEY,Economically Disadvantaged,34,34,1,30,0.88,2,0.06,27,0.79,5,0.15,13,0.38, -   ,0,18,0.53,3,0.09,9,0.27
16,Amarillo,90,GRAY,Not Economically Disadvantaged,187,182,0.97,176,0.94,5,0.03,155,0.83,48,0.26,74,0.4, -   ,0,122,0.65,13,0.07,64,0.34
16,Amarillo,90,GRAY,Economically Disadvantaged,124,110,0.89,97,0.78,10,0.08,70,0.57,6,0.05,38,0.31, -   ,0,44,0.36,7,0.06,13,0.11
16,Amarillo,96,HALL,Not Economically Disadvantaged,19,19,1,19,1, -   ,0,18,0.95,6,0.32,7,0.37, -   ,0,13,0.68, -   ,0,6,0.32
16,Amarillo,96,HALL,Economically Disadvantaged,39,38,0.97,35,0.9,2,0.05,29,0.74,2,0.05,8,0.21, -   ,0,10,0.26,2,0.05,2,0.05
16,Amarillo,98,HANSFORD,Not Economically Disadvantaged,51,50,0.98,48,0.94,2,0.04,45,0.88,23,0.45,13,0.26, -   ,0,36,0.71,3,0.06,24,0.47
16,Amarillo,98,HANSFORD,Economically Disadvantaged,46,43,0.94,40,0.87,1,0.02,32,0.7,8,0.17,13,0.28, -   ,0,21,0.46,1,0.02,8,0.17
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,14,14,1,14,1, -   ,0,13,0.93,5,0.36,5,0.36, -   ,0,10,0.71,1,0.07,5,0.36
16,Amarillo,103,HARTLEY,Economically Disadvantaged,8,8,1,6,0.75,1,0.13,7,0.88,3,0.38,3,0.38, -   ,0,6,0.75,1,0.13,4,0.5
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,35,34,0.97,32,0.91, -   ,0,31,0.89,14,0.4,7,0.2, -   ,0,21,0.6, -   ,0,12,0.34
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,24,16,0.67,12,0.5,3,0.13,9,0.38,1,0.04,4,0.17, -   ,0,5,0.21,2,0.08,1,0.04
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,236,225,0.95,218,0.92,1,0,195,0.83,49,0.21,115,0.49, -   ,0,164,0.7,10,0.04,81,0.34
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,142,137,0.97,125,0.88,7,0.05,100,0.7,7,0.05,54,0.38, -   ,0,61,0.43,8,0.06,14,0.1
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,20,20,1,20,1, -   ,0,18,0.9,2,0.1,5,0.25, -   ,0,7,0.35, -   ,0,1,0.05
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,16,13,0.81,13,0.81, -   ,0,13,0.81,1,0.06,4,0.25, -   ,0,5,0.31, -   ,0,1,0.06
16,Amarillo,171,MOORE,Not Economically Disadvantaged,171,163,0.95,151,0.88,3,0.02,132,0.77,28,0.16,68,0.4, -   ,0,96,0.56,7,0.04,49,0.29
16,Amarillo,171,MOORE,Economically Disadvantaged,183,166,0.91,152,0.83,8,0.04,110,0.6,5,0.03,64,0.35, -   ,0,69,0.38,8,0.04,14,0.08
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,78,77,0.99,75,0.96,3,0.04,67,0.86,29,0.37,22,0.28, -   ,0,51,0.65,1,0.01,28,0.36
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,60,57,0.95,44,0.73,11,0.18,41,0.68,6,0.1,7,0.12, -   ,0,13,0.22,1,0.02,3,0.05
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,26,22,0.85,23,0.89,2,0.08,22,0.85,11,0.42,7,0.27, -   ,0,18,0.69, -   ,0,7,0.27
16,Amarillo,180,OLDHAM,Economically Disadvantaged,57,51,0.9,49,0.86,1,0.02,42,0.74,9,0.16,17,0.3, -   ,0,26,0.46,3,0.05,7,0.12
16,Amarillo,185,PARMER,Not Economically Disadvantaged,57,53,0.93,52,0.91, -   ,0,44,0.77,25,0.44,10,0.18, -   ,0,35,0.61,1,0.02,21,0.37
16,Amarillo,185,PARMER,Economically Disadvantaged,107,97,0.91,90,0.84,3,0.03,79,0.74,16,0.15,28,0.26, -   ,0,44,0.41,1,0.01,14,0.13
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1141,1101,0.97,1026,0.9,53,0.05,918,0.81,253,0.22,538,0.47, -   ,0,791,0.69,64,0.06,339,0.3
16,Amarillo,188,POTTER,Economically Disadvantaged,1209,1081,0.89,885,0.73,154,0.13,615,0.51,77,0.06,391,0.32, -   ,0,468,0.39,99,0.08,94,0.08
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,503,482,0.96,454,0.9,21,0.04,416,0.83,162,0.32,219,0.44, -   ,0,381,0.76,33,0.07,160,0.32
16,Amarillo,191,RANDALL,Economically Disadvantaged,123,107,0.87,95,0.77,15,0.12,74,0.6,15,0.12,36,0.29, -   ,0,51,0.42,8,0.07,9,0.07
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,33,31,0.94,30,0.91, -   ,0,24,0.73,21,0.64,3,0.09, -   ,0,24,0.73,4,0.12,12,0.36
16,Amarillo,211,SHERMAN,Economically Disadvantaged,28,26,0.93,25,0.89, -   ,0,19,0.68,3,0.11,7,0.25, -   ,0,10,0.36, -   ,0, -   ,0
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,54,53,0.98,51,0.94,1,0.02,51,0.94,28,0.52,12,0.22, -   ,0,40,0.74, -   ,0,20,0.37
16,Amarillo,219,SWISHER,Economically Disadvantaged,74,72,0.97,68,0.92,2,0.03,52,0.7,5,0.07,16,0.22, -   ,0,21,0.28,2,0.03,5,0.07
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,38,38,1,38,1, -   ,0,38,1,12,0.32,13,0.34, -   ,0,25,0.66, -   ,0,11,0.29
16,Amarillo,242,WHEELER,Economically Disadvantaged,27,23,0.85,22,0.82, -   ,0,13,0.48,2,0.07,5,0.19, -   ,0,7,0.26, -   ,0,3,0.11
17,Lubbock,9,BAILEY,Not Economically Disadvantaged,44,43,0.98,42,0.96,1,0.02,37,0.84,15,0.34,13,0.3, -   ,0,28,0.64,2,0.05,11,0.25
17,Lubbock,9,BAILEY,Economically Disadvantaged,64,60,0.94,50,0.78,8,0.13,40,0.63, -   ,0,12,0.19, -   ,0,12,0.19,1,0.02,2,0.03
17,Lubbock,17,BORDEN,Not Economically Disadvantaged,12,11,0.92,11,0.92,1,0.08,11,0.92,3,0.25,8,0.67, -   ,0,11,0.92, -   ,0,8,0.67
17,Lubbock,17,BORDEN,Economically Disadvantaged,10,10,1,9,0.9, -   ,0,8,0.8,2,0.2,6,0.6, -   ,0,8,0.8, -   ,0,3,0.3
17,Lubbock,40,COCHRAN,Not Economically Disadvantaged,28,28,1,27,0.96,1,0.04,25,0.89,3,0.11,20,0.71, -   ,0,23,0.82, -   ,0,10,0.36
17,Lubbock,40,COCHRAN,Economically Disadvantaged,43,41,0.95,31,0.72,7,0.16,32,0.74, -   ,0,19,0.44, -   ,0,19,0.44,1,0.02,5,0.12
17,Lubbock,51,COTTLE,Not Economically Disadvantaged,12,12,1,11,0.92, -   ,0,10,0.83,5,0.42,4,0.33, -   ,0,9,0.75, -   ,0,4,0.33
17,Lubbock,51,COTTLE,Economically Disadvantaged,12,12,1,12,1, -   ,0,10,0.83,4,0.33,3,0.25, -   ,0,7,0.58, -   ,0,3,0.25
17,Lubbock,54,CROSBY,Not Economically Disadvantaged,30,29,0.97,29,0.97,1,0.03,27,0.9,9,0.3,13,0.43, -   ,0,22,0.73, -   ,0,5,0.17
17,Lubbock,54,CROSBY,Economically Disadvantaged,79,77,0.98,76,0.96,1,0.01,56,0.71,6,0.08,22,0.28, -   ,0,28,0.35, -   ,0,4,0.05
17,Lubbock,58,DAWSON,Not Economically Disadvantaged,80,78,0.98,75,0.94, -   ,0,70,0.88,20,0.25,30,0.38, -   ,0,50,0.63,1,0.01,23,0.29
17,Lubbock,58,DAWSON,Economically Disadvantaged,117,109,0.93,94,0.8,11,0.09,70,0.6,3,0.03,34,0.29, -   ,0,37,0.32,3,0.03,7,0.06
17,Lubbock,63,DICKENS,Not Economically Disadvantaged,11,10,0.91,10,0.91, -   ,0,9,0.82,2,0.18,5,0.46, -   ,0,7,0.64, -   ,0,4,0.36
17,Lubbock,63,DICKENS,Economically Disadvantaged,27,27,1,26,0.96, -   ,0,22,0.82,4,0.15,9,0.33, -   ,0,13,0.48, -   ,0,4,0.15
17,Lubbock,77,FLOYD,Not Economically Disadvantaged,60,60,1,57,0.95,2,0.03,49,0.82,21,0.35,17,0.28, -   ,0,38,0.63,2,0.03,16,0.27
17,Lubbock,77,FLOYD,Economically Disadvantaged,84,77,0.92,73,0.87,3,0.04,55,0.66,7,0.08,17,0.2, -   ,0,24,0.29,2,0.02,10,0.12
17,Lubbock,83,GAINES,Not Economically Disadvantaged,101,98,0.97,96,0.95,1,0.01,90,0.89,28,0.28,42,0.42, -   ,0,70,0.69,2,0.02,35,0.35
17,Lubbock,83,GAINES,Economically Disadvantaged,129,116,0.9,106,0.82, -   ,0,82,0.64,5,0.04,33,0.26, -   ,0,38,0.3,4,0.03,13,0.1
17,Lubbock,85,GARZA,Not Economically Disadvantaged,44,42,0.96,36,0.82,1,0.02,33,0.75,12,0.27,12,0.27, -   ,0,24,0.55, -   ,0,14,0.32
17,Lubbock,85,GARZA,Economically Disadvantaged,60,58,0.97,50,0.83,7,0.12,35,0.58,5,0.08,11,0.18, -   ,0,16,0.27, -   ,0,3,0.05
17,Lubbock,95,HALE,Not Economically Disadvantaged,231,223,0.97,207,0.9,6,0.03,189,0.82,87,0.38,59,0.26, -   ,0,146,0.63,1,0,56,0.24
17,Lubbock,95,HALE,Economically Disadvantaged,320,300,0.94,257,0.8,37,0.12,216,0.68,47,0.15,66,0.21, -   ,0,113,0.35,6,0.02,24,0.08
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,172,168,0.98,158,0.92,4,0.02,149,0.87,27,0.16,94,0.55, -   ,0,121,0.7,4,0.02,64,0.37
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,188,181,0.96,147,0.78,30,0.16,124,0.66,9,0.05,65,0.35, -   ,0,74,0.39,6,0.03,23,0.12
17,Lubbock,132,KENT,Not Economically Disadvantaged,10,10,1,10,1, -   ,0,10,1,4,0.4,6,0.6, -   ,0,10,1, -   ,0,3,0.3
17,Lubbock,132,KENT,Economically Disadvantaged,6,6,1,6,1, -   ,0,5,0.83, -   ,0,5,0.83, -   ,0,5,0.83, -   ,0,2,0.33
17,Lubbock,135,KING,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,135,KING,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,80,76,0.95,73,0.91,4,0.05,68,0.85,23,0.29,36,0.45, -   ,0,59,0.74,5,0.06,25,0.31
17,Lubbock,140,LAMB,Economically Disadvantaged,202,171,0.85,146,0.72,22,0.11,115,0.57,8,0.04,54,0.27, -   ,0,62,0.31,5,0.02,18,0.09
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1600,1525,0.95,1466,0.92,38,0.02,1333,0.83,533,0.33,538,0.34, -   ,0,1071,0.67,60,0.04,515,0.32
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1521,1432,0.94,1270,0.84,121,0.08,905,0.6,124,0.08,355,0.23, -   ,0,479,0.32,40,0.03,99,0.07
17,Lubbock,153,LYNN,Not Economically Disadvantaged,42,42,1,42,1, -   ,0,42,1,19,0.45,16,0.38, -   ,0,35,0.83, -   ,0,17,0.41
17,Lubbock,153,LYNN,Economically Disadvantaged,79,77,0.98,71,0.9,3,0.04,61,0.77,7,0.09,22,0.28, -   ,0,29,0.37, -   ,0,9,0.11
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,173,MOTLEY,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,223,TERRY,Not Economically Disadvantaged,73,70,0.96,69,0.95,3,0.04,64,0.88,24,0.33,28,0.38, -   ,0,52,0.71, -   ,0,23,0.32
17,Lubbock,223,TERRY,Economically Disadvantaged,135,128,0.95,122,0.9,5,0.04,101,0.75,12,0.09,38,0.28, -   ,0,50,0.37,2,0.01,12,0.09
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,55,52,0.95,50,0.91, -   ,0,49,0.89,13,0.24,27,0.49, -   ,0,40,0.73,1,0.02,20,0.36
17,Lubbock,251,YOAKUM,Economically Disadvantaged,85,83,0.98,80,0.94,2,0.02,68,0.8,6,0.07,27,0.32, -   ,0,33,0.39, -   ,0,14,0.17
18,Midland,2,ANDREWS,Not Economically Disadvantaged,158,158,1,152,0.96,2,0.01,132,0.84,41,0.26,53,0.34, -   ,0,94,0.6,6,0.04,44,0.28
18,Midland,2,ANDREWS,Economically Disadvantaged,98,92,0.94,92,0.94,2,0.02,71,0.72,6,0.06,21,0.21, -   ,0,27,0.28,3,0.03,4,0.04
18,Midland,22,BREWSTER,Not Economically Disadvantaged,55,52,0.95,45,0.82,7,0.13,38,0.69,28,0.51,10,0.18, -   ,0,38,0.69,6,0.11,21,0.38
18,Midland,22,BREWSTER,Economically Disadvantaged,57,52,0.91,44,0.77,10,0.18,42,0.74,16,0.28,7,0.12, -   ,0,23,0.4,3,0.05,6,0.11
18,Midland,52,CRANE,Not Economically Disadvantaged,37,35,0.95,34,0.92,2,0.05,33,0.89,13,0.35,16,0.43, -   ,0,29,0.78, -   ,0,13,0.35
18,Midland,52,CRANE,Economically Disadvantaged,27,26,0.96,24,0.89, -   ,0,20,0.74,5,0.19,7,0.26, -   ,0,12,0.44, -   ,0,6,0.22
18,Midland,55,CULBERSON,Not Economically Disadvantaged,9,9,1,8,0.89, -   ,0,8,0.89,3,0.33,4,0.44, -   ,0,7,0.78, -   ,0,4,0.44
18,Midland,55,CULBERSON,Economically Disadvantaged,40,38,0.95,35,0.88,2,0.05,24,0.6,1,0.03,9,0.23, -   ,0,10,0.25,1,0.03,4,0.1
18,Midland,68,ECTOR,Not Economically Disadvantaged,924,881,0.95,811,0.88,60,0.06,662,0.72,207,0.22,332,0.36, -   ,0,539,0.58,49,0.05,220,0.24
18,Midland,68,ECTOR,Economically Disadvantaged,1134,1060,0.94,905,0.8,142,0.13,554,0.49,76,0.07,291,0.26, -   ,0,367,0.32,74,0.07,81,0.07
18,Midland,87,GLASSCOCK,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,87,GLASSCOCK,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,114,HOWARD,Not Economically Disadvantaged,226,216,0.96,195,0.86,14,0.06,179,0.79,41,0.18,118,0.52, -   ,0,159,0.7,14,0.06,65,0.29
18,Midland,114,HOWARD,Economically Disadvantaged,209,193,0.92,149,0.71,27,0.13,114,0.55,6,0.03,68,0.33, -   ,0,74,0.35,11,0.05,20,0.1
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
