Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
15,San Angelo,53,CROCKETT,Not Economically Disadvantaged,26,25,0.96,22,0.85,2,0.08,18,0.69,6,0.23,4,0.15,10,0.38,1,0.04,7,0.27
15,San Angelo,53,CROCKETT,Economically Disadvantaged,29,27,0.93,27,0.93,0,0,20,0.69,4,0.14,7,0.24,11,0.38,1,0.03,5,0.17
15,San Angelo,69,EDWARDS,Not Economically Disadvantaged,9,9,1,8,0.89,1,0.11,5,0.56,2,0.22,3,0.33,5,0.56,0,0,2,0.22
15,San Angelo,69,EDWARDS,Economically Disadvantaged,56,53,0.95,53,0.95,3,0.05,41,0.73,9,0.16,23,0.41,32,0.57,1,0.02,11,0.2
15,San Angelo,118,IRION,Not Economically Disadvantaged,20,20,1,19,0.95,1,0.05,18,0.9,9,0.45,2,0.1,11,0.55,0,0,7,0.35
15,San Angelo,118,IRION,Economically Disadvantaged,17,17,1,15,0.88,1,0.06,12,0.71,5,0.29,6,0.35,11,0.65,1,0.06,0,0
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,27,27,1,27,1.00,0,0,24,0.89,15,0.56,6,0.22,21,0.78,0,0,13,0.48
15,San Angelo,134,KIMBLE,Economically Disadvantaged,25,23,0.92,21,0.84,0,0,16,0.64,4,0.16,4,0.16,8,0.32,0,0,2,0.08
15,San Angelo,157,MASON,Not Economically Disadvantaged,22,22,1,22,1.00,0,0,21,0.95,12,0.55,6,0.27,18,0.82,1,0.05,11,0.5
15,San Angelo,157,MASON,Economically Disadvantaged,19,19,1,19,1.00,0,0,19,1,9,0.47,4,0.21,13,0.68,0,0,5,0.26
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,51,48,0.94,45,0.88,3,0.06,41,0.8,17,0.33,11,0.22,28,0.55,1,0.02,11,0.22
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,76,75,0.99,68,0.89,2,0.03,57,0.75,14,0.18,14,0.18,28,0.37,0,0,9,0.12
15,San Angelo,164,MENARD,Not Economically Disadvantaged,14,14,1,13,0.93,1,0.07,12,0.86,10,0.71,2,0.14,12,0.86,1,0.07,6,0.43
15,San Angelo,164,MENARD,Economically Disadvantaged,14,13,0.93,14,1.00,0,0,12,0.86,4,0.29,5,0.36,9,0.64,1,0.07,3,0.21
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,80,80,1,75,0.94,4,0.05,69,0.86,42,0.53,22,0.28,64,0.8,4,0.05,35,0.44
15,San Angelo,200,RUNNELS,Economically Disadvantaged,99,96,0.97,84,0.85,4,0.04,66,0.67,21,0.21,15,0.15,36,0.36,3,0.03,12,0.12
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,34,34,1,33,0.97,0,0,29,0.85,17,0.5,5,0.15,22,0.65,0,0,9,0.26
15,San Angelo,206,SAN SABA,Economically Disadvantaged,55,50,0.91,47,0.85,3,0.05,41,0.75,9,0.16,15,0.27,24,0.44,1,0.02,7,0.13
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,23,23,1,23,1.00,0,0,21,0.91,9,0.39,11,0.48,20,0.87,0,0,12,0.52
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,27,27,1,26,0.96,1,0.04,22,0.81,5,0.19,10,0.37,15,0.56,0,0,7,0.26
15,San Angelo,216,STERLING,Not Economically Disadvantaged,12,12,1,12,1.00,0,0,11,0.92,4,0.33,5,0.42,9,0.75,0,0,3,0.25
15,San Angelo,216,STERLING,Economically Disadvantaged,14,14,1,12,0.86,1,0.07,11,0.79,3,0.21,5,0.36,8,0.57,0,0,5,0.36
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,45,45,1,44,0.98,0,0,33,0.73,10,0.22,12,0.27,22,0.49,1,0.02,9,0.2
15,San Angelo,218,SUTTON,Economically Disadvantaged,32,32,1,31,0.97,0,0,28,0.88,8,0.25,8,0.25,16,0.5,0,0,7,0.22
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,778,735,0.94,701,0.90,18,0.02,632,0.81,362,0.47,152,0.2,514,0.66,20,0.03,249,0.32
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,667,595,0.89,505,0.76,103,0.15,363,0.54,95,0.14,108,0.16,203,0.3,28,0.04,55,0.08
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,211,198,0.94,182,0.86,11,0.05,153,0.73,51,0.24,93,0.44,144,0.68,16,0.08,63,0.3
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,584,525,0.9,452,0.77,76,0.13,316,0.54,55,0.09,194,0.33,249,0.43,55,0.09,77,0.13
16,Amarillo,6,ARMSTRONG,Not Economically Disadvantaged,18,18,1,18,1.00,0,0,18,1,8,0.44,8,0.44,16,0.89,0,0,11,0.61
16,Amarillo,6,ARMSTRONG,Economically Disadvantaged,9,9,1,9,1.00,0,0,8,0.89,2,0.22,4,0.44,6,0.67,1,0.11,0,0
16,Amarillo,23,BRISCOE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,23,BRISCOE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,33,CARSON,Not Economically Disadvantaged,77,77,1,74,0.96,2,0.03,74,0.96,26,0.34,36,0.47,62,0.81,1,0.01,34,0.44
16,Amarillo,33,CARSON,Economically Disadvantaged,31,29,0.94,27,0.87,1,0.03,25,0.81,2,0.06,15,0.48,17,0.55,1,0.03,4,0.13
16,Amarillo,35,CASTRO,Not Economically Disadvantaged,39,39,1,39,1.00,0,0,36,0.92,23,0.59,11,0.28,34,0.87,0,0,19,0.49
16,Amarillo,35,CASTRO,Economically Disadvantaged,83,75,0.9,69,0.83,6,0.07,57,0.69,14,0.17,10,0.12,24,0.29,1,0.01,9,0.11
16,Amarillo,38,CHILDRESS,Not Economically Disadvantaged,51,51,1,49,0.96,0,0,42,0.82,12,0.24,20,0.39,32,0.63,3,0.06,11,0.22
16,Amarillo,38,CHILDRESS,Economically Disadvantaged,37,35,0.95,33,0.89,2,0.05,29,0.78,7,0.19,8,0.22,15,0.41,0,0,4,0.11
16,Amarillo,44,COLLINGSWORTH,Not Economically Disadvantaged,23,23,1,22,0.96,0,0,21,0.91,9,0.39,6,0.26,15,0.65,0,0,11,0.48
16,Amarillo,44,COLLINGSWORTH,Economically Disadvantaged,39,36,0.92,34,0.87,0,0,27,0.69,3,0.08,10,0.26,13,0.33,1,0.03,4,0.1
16,Amarillo,56,DALLAM,Not Economically Disadvantaged,79,76,0.96,71,0.90,0,0,72,0.91,26,0.33,32,0.41,58,0.73,3,0.04,29,0.37
16,Amarillo,56,DALLAM,Economically Disadvantaged,60,46,0.77,39,0.65,3,0.05,31,0.52,1,0.02,14,0.23,15,0.25,3,0.05,3,0.05
16,Amarillo,59,DEAF SMITH,Not Economically Disadvantaged,101,95,0.94,89,0.88,5,0.05,83,0.82,33,0.33,33,0.33,66,0.65,2,0.02,27,0.27
16,Amarillo,59,DEAF SMITH,Economically Disadvantaged,210,195,0.93,145,0.69,49,0.23,120,0.57,20,0.1,54,0.26,74,0.35,13,0.06,19,0.09
16,Amarillo,65,DONLEY,Not Economically Disadvantaged,21,20,0.95,17,0.81,1,0.05,16,0.76,6,0.29,11,0.52,17,0.81,1,0.05,11,0.52
16,Amarillo,65,DONLEY,Economically Disadvantaged,34,34,1,30,0.88,1,0.03,25,0.74,3,0.09,16,0.47,19,0.56,2,0.06,7,0.21
16,Amarillo,90,GRAY,Not Economically Disadvantaged,191,183,0.96,172,0.90,10,0.05,143,0.75,55,0.29,74,0.39,129,0.68,17,0.09,60,0.31
16,Amarillo,90,GRAY,Economically Disadvantaged,126,117,0.93,94,0.75,17,0.13,59,0.47,6,0.05,34,0.27,40,0.32,12,0.1,6,0.05
16,Amarillo,96,HALL,Not Economically Disadvantaged,25,25,1,24,0.96,0,0,22,0.88,15,0.6,7,0.28,22,0.88,1,0.04,12,0.48
16,Amarillo,96,HALL,Economically Disadvantaged,36,31,0.86,29,0.81,1,0.03,27,0.75,4,0.11,9,0.25,13,0.36,2,0.06,5,0.14
16,Amarillo,98,HANSFORD,Not Economically Disadvantaged,48,43,0.9,44,0.92,1,0.02,38,0.79,22,0.46,7,0.15,29,0.6,2,0.04,24,0.5
16,Amarillo,98,HANSFORD,Economically Disadvantaged,55,52,0.95,51,0.93,0,0,47,0.85,7,0.13,15,0.27,22,0.4,0,0,6,0.11
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,103,HARTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,30,30,1,29,0.97,0,0,29,0.97,16,0.53,6,0.2,22,0.73,0,0,8,0.27
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,19,19,1,19,1.00,0,0,13,0.68,4,0.21,5,0.26,9,0.47,3,0.16,4,0.21
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,199,196,0.98,185,0.93,6,0.03,156,0.78,32,0.16,96,0.48,128,0.64,13,0.07,33,0.17
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,152,136,0.89,131,0.86,11,0.07,98,0.64,7,0.05,59,0.39,66,0.43,8,0.05,19,0.13
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,20,15,0.75,15,0.75,0,0,11,0.55,7,0.35,2,0.1,9,0.45,3,0.15,7,0.35
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,29,28,0.97,28,0.97,0,0,13,0.45,5,0.17,7,0.24,12,0.41,7,0.24,2,0.07
16,Amarillo,171,MOORE,Not Economically Disadvantaged,148,139,0.94,124,0.84,11,0.07,120,0.81,24,0.16,74,0.5,98,0.66,5,0.03,42,0.28
16,Amarillo,171,MOORE,Economically Disadvantaged,206,190,0.92,150,0.73,36,0.17,136,0.66,14,0.07,71,0.34,85,0.41,9,0.04,27,0.13
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,79,76,0.96,72,0.91,3,0.04,69,0.87,28,0.35,23,0.29,51,0.65,1,0.01,23,0.29
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,77,68,0.88,52,0.68,16,0.21,53,0.69,5,0.06,16,0.21,21,0.27,2,0.03,10,0.13
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,25,25,1,25,1.00,0,0,24,0.96,12,0.48,8,0.32,20,0.8,1,0.04,10,0.4
16,Amarillo,180,OLDHAM,Economically Disadvantaged,47,44,0.94,42,0.89,0,0,33,0.7,12,0.26,16,0.34,28,0.6,4,0.09,8,0.17
16,Amarillo,185,PARMER,Not Economically Disadvantaged,40,37,0.93,37,0.93,0,0,33,0.83,13,0.33,11,0.28,24,0.6,1,0.03,8,0.2
16,Amarillo,185,PARMER,Economically Disadvantaged,150,135,0.9,124,0.83,4,0.03,103,0.69,32,0.21,29,0.19,61,0.41,2,0.01,26,0.17
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1192,1138,0.95,1059,0.89,67,0.06,954,0.8,303,0.25,552,0.46,855,0.72,77,0.06,355,0.3
16,Amarillo,188,POTTER,Economically Disadvantaged,1368,1262,0.92,1011,0.74,198,0.14,786,0.57,85,0.06,500,0.37,585,0.43,98,0.07,145,0.11
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,488,454,0.93,432,0.89,15,0.03,392,0.8,172,0.35,182,0.37,354,0.73,25,0.05,186,0.38
16,Amarillo,191,RANDALL,Economically Disadvantaged,141,125,0.89,109,0.77,13,0.09,88,0.62,10,0.07,49,0.35,59,0.42,12,0.09,13,0.09
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,51,30,0.59,25,0.49,0,0,36,0.71,8,0.16,9,0.18,17,0.33,1,0.02,9,0.18
16,Amarillo,211,SHERMAN,Economically Disadvantaged,32,30,0.94,29,0.91,0,0,23,0.72,3,0.09,13,0.41,16,0.5,2,0.06,7,0.22
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,41,41,1,41,1.00,0,0,40,0.98,23,0.56,7,0.17,30,0.73,0,0,13,0.32
16,Amarillo,219,SWISHER,Economically Disadvantaged,78,74,0.95,73,0.94,0,0,58,0.74,9,0.12,20,0.26,29,0.37,1,0.01,4,0.05
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,41,38,0.93,39,0.95,0,0,32,0.78,11,0.27,10,0.24,21,0.51,1,0.02,14,0.34
16,Amarillo,242,WHEELER,Economically Disadvantaged,31,28,0.9,27,0.87,0,0,19,0.61,4,0.13,6,0.19,10,0.32,1,0.03,3,0.1
17,Lubbock,9,BAILEY,Not Economically Disadvantaged,35,35,1,33,0.94,0,0,30,0.86,8,0.23,13,0.37,21,0.6,1,0.03,13,0.37
17,Lubbock,9,BAILEY,Economically Disadvantaged,68,64,0.94,55,0.81,6,0.09,43,0.63,4,0.06,9,0.13,13,0.19,0,0,5,0.07
17,Lubbock,17,BORDEN,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,17,BORDEN,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,40,COCHRAN,Not Economically Disadvantaged,26,24,0.92,24,0.92,1,0.04,23,0.88,3,0.12,17,0.65,20,0.77,1,0.04,10,0.38
17,Lubbock,40,COCHRAN,Economically Disadvantaged,43,41,0.95,42,0.98,0,0,32,0.74,0,0,21,0.49,21,0.49,0,0,6,0.14
17,Lubbock,51,COTTLE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,51,COTTLE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,54,CROSBY,Not Economically Disadvantaged,17,17,1,17,1.00,0,0,17,1,9,0.53,6,0.35,15,0.88,0,0,6,0.35
17,Lubbock,54,CROSBY,Economically Disadvantaged,81,78,0.96,73,0.90,2,0.02,58,0.72,13,0.16,12,0.15,25,0.31,1,0.01,5,0.06
17,Lubbock,58,DAWSON,Not Economically Disadvantaged,76,75,0.99,68,0.89,6,0.08,65,0.86,19,0.25,32,0.42,51,0.67,1,0.01,21,0.28
17,Lubbock,58,DAWSON,Economically Disadvantaged,102,95,0.93,77,0.75,12,0.12,64,0.63,5,0.05,33,0.32,38,0.37,3,0.03,11,0.11
17,Lubbock,63,DICKENS,Not Economically Disadvantaged,17,17,1,17,1.00,0,0,17,1,7,0.41,8,0.47,15,0.88,0,0,8,0.47
17,Lubbock,63,DICKENS,Economically Disadvantaged,19,18,0.95,17,0.89,0,0,14,0.74,2,0.11,8,0.42,10,0.53,1,0.05,4,0.21
17,Lubbock,77,FLOYD,Not Economically Disadvantaged,39,37,0.95,35,0.90,1,0.03,34,0.87,21,0.54,8,0.21,29,0.74,0,0,17,0.44
17,Lubbock,77,FLOYD,Economically Disadvantaged,85,83,0.98,79,0.93,1,0.01,66,0.78,17,0.2,16,0.19,33,0.39,1,0.01,10,0.12
17,Lubbock,83,GAINES,Not Economically Disadvantaged,107,103,0.96,99,0.93,3,0.03,92,0.86,33,0.31,36,0.34,69,0.64,2,0.02,34,0.32
17,Lubbock,83,GAINES,Economically Disadvantaged,118,111,0.94,106,0.90,4,0.03,93,0.79,12,0.1,29,0.25,41,0.35,3,0.03,15,0.13
17,Lubbock,85,GARZA,Not Economically Disadvantaged,24,24,1,21,0.88,0,0,18,0.75,6,0.25,9,0.38,15,0.63,2,0.08,5,0.21
17,Lubbock,85,GARZA,Economically Disadvantaged,55,51,0.93,42,0.76,5,0.09,33,0.6,5,0.09,12,0.22,17,0.31,1,0.02,2,0.04
17,Lubbock,95,HALE,Not Economically Disadvantaged,214,208,0.97,190,0.89,11,0.05,175,0.82,91,0.43,51,0.24,142,0.66,12,0.06,73,0.34
17,Lubbock,95,HALE,Economically Disadvantaged,344,324,0.94,283,0.82,38,0.11,215,0.63,41,0.12,94,0.27,135,0.39,12,0.03,25,0.07
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,179,174,0.97,169,0.94,5,0.03,146,0.82,28,0.16,114,0.64,142,0.79,12,0.07,68,0.38
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,191,180,0.94,168,0.88,12,0.06,130,0.68,8,0.04,72,0.38,80,0.42,8,0.04,21,0.11
17,Lubbock,132,KENT,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,132,KENT,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,74,72,0.97,68,0.92,3,0.04,63,0.85,25,0.34,29,0.39,54,0.73,2,0.03,33,0.45
17,Lubbock,140,LAMB,Economically Disadvantaged,173,162,0.94,147,0.85,15,0.09,126,0.73,18,0.1,41,0.24,59,0.34,2,0.01,23,0.13
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1595,1501,0.94,1436,0.90,52,0.03,1274,0.8,501,0.31,597,0.37,1098,0.69,67,0.04,528,0.33
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1624,1521,0.94,1336,0.82,158,0.1,922,0.57,116,0.07,404,0.25,520,0.32,52,0.03,107,0.07
17,Lubbock,153,LYNN,Not Economically Disadvantaged,29,29,1,29,1.00,0,0,28,0.97,10,0.34,14,0.48,24,0.83,0,0,14,0.48
17,Lubbock,153,LYNN,Economically Disadvantaged,70,67,0.96,65,0.93,2,0.03,58,0.83,8,0.11,26,0.37,34,0.49,0,0,9,0.13
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,173,MOTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,223,TERRY,Not Economically Disadvantaged,63,61,0.97,61,0.97,0,0,59,0.94,20,0.32,25,0.4,45,0.71,1,0.02,26,0.41
17,Lubbock,223,TERRY,Economically Disadvantaged,117,110,0.94,97,0.83,9,0.08,71,0.61,4,0.03,28,0.24,32,0.27,2,0.02,8,0.07
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,49,47,0.96,46,0.94,0,0,40,0.82,11,0.22,23,0.47,34,0.69,2,0.04,15,0.31
17,Lubbock,251,YOAKUM,Economically Disadvantaged,67,65,0.97,63,0.94,2,0.03,51,0.76,4,0.06,27,0.4,31,0.46,4,0.06,12,0.18
18,Midland,2,ANDREWS,Not Economically Disadvantaged,124,122,0.98,120,0.97,2,0.02,105,0.85,33,0.27,50,0.4,83,0.67,5,0.04,40,0.32
18,Midland,2,ANDREWS,Economically Disadvantaged,85,82,0.96,78,0.92,1,0.01,55,0.65,9,0.11,21,0.25,30,0.35,4,0.05,7,0.08
18,Midland,22,BREWSTER,Not Economically Disadvantaged,56,51,0.91,48,0.86,2,0.04,43,0.77,27,0.48,6,0.11,33,0.59,2,0.04,14,0.25
18,Midland,22,BREWSTER,Economically Disadvantaged,54,54,1,47,0.87,5,0.09,38,0.7,24,0.44,8,0.15,32,0.59,4,0.07,8,0.15
18,Midland,52,CRANE,Not Economically Disadvantaged,43,43,1,42,0.98,1,0.02,35,0.81,12,0.28,19,0.44,31,0.72,2,0.05,16,0.37
18,Midland,52,CRANE,Economically Disadvantaged,39,37,0.95,35,0.90,0,0,28,0.72,8,0.21,12,0.31,20,0.51,0,0,9,0.23
18,Midland,55,CULBERSON,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,55,CULBERSON,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,68,ECTOR,Not Economically Disadvantaged,895,852,0.95,786,0.88,64,0.07,636,0.71,216,0.24,329,0.37,545,0.61,52,0.06,237,0.26
18,Midland,68,ECTOR,Economically Disadvantaged,1177,1011,0.86,864,0.73,189,0.16,517,0.44,58,0.05,342,0.29,400,0.34,89,0.08,104,0.09
18,Midland,87,GLASSCOCK,Not Economically Disadvantaged,12,12,1,12,1.00,0,0,12,1,10,0.83,2,0.17,12,1,0,0,10,0.83
18,Midland,87,GLASSCOCK,Economically Disadvantaged,10,10,1,10,1.00,0,0,9,0.9,5,0.5,2,0.2,7,0.7,0,0,4,0.4
18,Midland,114,HOWARD,Not Economically Disadvantaged,198,194,0.98,183,0.92,10,0.05,164,0.83,55,0.28,97,0.49,152,0.77,14,0.07,78,0.39
18,Midland,114,HOWARD,Economically Disadvantaged,236,213,0.9,164,0.69,37,0.16,123,0.52,11,0.05,70,0.3,81,0.34,13,0.06,27,0.11
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged,24,23,0.96,23,0.96,0,0,17,0.71,11,0.46,5,0.21,16,0.67,3,0.13,6,0.25
18,Midland,122,JEFF DAVIS,Economically Disadvantaged,17,16,0.94,13,0.76,0,0,12,0.71,2,0.12,5,0.29,7,0.41,2,0.12,2,0.12
18,Midland,156,MARTIN,Not Economically Disadvantaged,35,32,0.91,30,0.86,1,0.03,23,0.66,10,0.29,15,0.43,25,0.71,6,0.17,13,0.37
18,Midland,156,MARTIN,Economically Disadvantaged,50,47,0.94,44,0.88,0,0,38,0.76,1,0.02,19,0.38,20,0.4,0,0,12,0.24
18,Midland,165,MIDLAND,Not Economically Disadvantaged,967,904,0.93,825,0.85,67,0.07,722,0.75,212,0.22,407,0.42,619,0.64,70,0.07,294,0.3
18,Midland,165,MIDLAND,Economically Disadvantaged,865,773,0.89,584,0.68,159,0.18,421,0.49,33,0.04,269,0.31,302,0.35,57,0.07,51,0.06
18,Midland,186,PECOS,Not Economically Disadvantaged,88,85,0.97,82,0.93,4,0.05,77,0.88,33,0.38,38,0.43,71,0.81,5,0.06,31,0.35
18,Midland,186,PECOS,Economically Disadvantaged,122,116,0.95,99,0.81,19,0.16,75,0.61,16,0.13,28,0.23,44,0.36,3,0.02,12,0.1
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,17,16,0.94,14,0.82,2,0.12,14,0.82,9,0.53,3,0.18,12,0.71,0,0,3,0.18
18,Midland,189,PRESIDIO,Economically Disadvantaged,130,117,0.9,98,0.75,18,0.14,85,0.65,44,0.34,23,0.18,67,0.52,10,0.08,28,0.22
18,Midland,192,REAGAN,Not Economically Disadvantaged,30,29,0.97,27,0.90,2,0.07,27,0.9,17,0.57,8,0.27,25,0.83,2,0.07,16,0.53
18,Midland,192,REAGAN,Economically Disadvantaged,30,30,1,29,0.97,0,0,25,0.83,7,0.23,7,0.23,14,0.47,0,0,7,0.23
18,Midland,195,REEVES,Not Economically Disadvantaged,51,47,0.92,43,0.84,7,0.14,42,0.82,21,0.41,16,0.31,37,0.73,0,0,17,0.33
18,Midland,195,REEVES,Economically Disadvantaged,148,138,0.93,120,0.81,19,0.13,96,0.65,17,0.11,46,0.31,63,0.43,5,0.03,14,0.09
18,Midland,222,TERRELL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,222,TERRELL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,231,UPTON,Not Economically Disadvantaged,21,21,1,20,0.95,1,0.05,17,0.81,6,0.29,7,0.33,13,0.62,1,0.05,6,0.29
18,Midland,231,UPTON,Economically Disadvantaged,34,34,1,33,0.97,0,0,25,0.74,2,0.06,9,0.26,11,0.32,1,0.03,4,0.12
18,Midland,238,WARD,Not Economically Disadvantaged,80,77,0.96,66,0.83,9,0.11,63,0.79,23,0.29,29,0.36,52,0.65,3,0.04,22,0.28
18,Midland,238,WARD,Economically Disadvantaged,80,75,0.94,59,0.74,13,0.16,52,0.65,3,0.04,22,0.28,25,0.31,2,0.03,5,0.06
18,Midland,248,WINKLER,Not Economically Disadvantaged,48,47,0.98,47,0.98,0,0,42,0.88,13,0.27,22,0.46,35,0.73,0,0,17,0.35
18,Midland,248,WINKLER,Economically Disadvantaged,68,66,0.97,62,0.91,2,0.03,55,0.81,10,0.15,19,0.28,29,0.43,1,0.01,4,0.06
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3219,3001,0.93,2451,0.76,440,0.14,2350,0.73,934,0.29,1157,0.36,2091,0.65,242,0.08,824,0.26
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,9529,8856,0.93,6570,0.69,2062,0.22,5886,0.62,1483,0.16,3456,0.36,4939,0.52,695,0.07,1338,0.14
20,San Antonio,7,ATASCOSA,Not Economically Disadvantaged,234,225,0.96,206,0.88,13,0.06,179,0.76,64,0.27,81,0.35,145,0.62,12,0.05,60,0.26
20,San Antonio,7,ATASCOSA,Economically Disadvantaged,385,366,0.95,315,0.82,49,0.13,267,0.69,48,0.12,107,0.28,155,0.4,8,0.02,49,0.13
20,San Antonio,10,BANDERA,Not Economically Disadvantaged,131,124,0.95,112,0.85,10,0.08,98,0.75,48,0.37,32,0.24,80,0.61,4,0.03,40,0.31
20,San Antonio,10,BANDERA,Economically Disadvantaged,119,113,0.95,89,0.75,21,0.18,66,0.55,17,0.14,23,0.19,40,0.34,4,0.03,10,0.08
20,San Antonio,15,BEXAR,Not Economically Disadvantaged,8272,7706,0.93,6477,0.78,1008,0.12,6204,0.75,2496,0.3,2995,0.36,5491,0.66,535,0.06,2487,0.3
20,San Antonio,15,BEXAR,Economically Disadvantaged,12702,11864,0.93,8359,0.66,3174,0.25,7072,0.56,1235,0.1,4258,0.34,5493,0.43,850,0.07,1210,0.1
20,San Antonio,64,DIMMIT,Not Economically Disadvantaged,36,36,1,33,0.92,1,0.03,30,0.83,13,0.36,15,0.42,28,0.78,2,0.06,12,0.33
20,San Antonio,64,DIMMIT,Economically Disadvantaged,154,141,0.92,95,0.62,44,0.29,77,0.5,16,0.1,46,0.3,62,0.4,5,0.03,25,0.16
20,San Antonio,82,FRIO,Not Economically Disadvantaged,52,49,0.94,46,0.88,1,0.02,39,0.75,13,0.25,21,0.4,34,0.65,3,0.06,12,0.23
20,San Antonio,82,FRIO,Economically Disadvantaged,205,195,0.95,157,0.77,33,0.16,124,0.6,19,0.09,46,0.22,65,0.32,4,0.02,14,0.07
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,404,390,0.97,371,0.92,7,0.02,357,0.88,190,0.47,126,0.31,316,0.78,22,0.05,173,0.43
20,San Antonio,130,KENDALL,Economically Disadvantaged,73,68,0.93,58,0.79,8,0.11,54,0.74,6,0.08,15,0.21,21,0.29,3,0.04,6,0.08
20,San Antonio,133,KERR,Not Economically Disadvantaged,315,288,0.91,259,0.82,21,0.07,235,0.75,117,0.37,69,0.22,186,0.59,19,0.06,94,0.3
