Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_per,total_degrees,total_degrees_percent
15,San Angelo,53,CROCKETT,Economically Disadvantaged,27,26,0.96,23,0.85,2,0.07,19,0.70,3,0.11,8,0.30,11,0.41, -   ,0.00,1,0.04
15,San Angelo,69,EDWARDS,Not Economically Disadvantaged,6,6,1.00,6,1.00, -   ,0.00,6,1.00,5,0.83,1,0.17,6,1.00, -   ,0.00,4,0.67
15,San Angelo,69,EDWARDS,Economically Disadvantaged,41,39,0.95,36,0.88,3,0.07,33,0.80,6,0.15,13,0.32,19,0.46,1,0.02,1,0.02
15,San Angelo,118,IRION,Not Economically Disadvantaged,12,12,1.00,12,1.00, -   ,0.00,12,1.00,9,0.75,1,0.08,10,0.83, -   ,0.00,7,0.58
15,San Angelo,118,IRION,Economically Disadvantaged,20,20,1.00,16,0.80, -   ,0.00,14,0.70,5,0.25,6,0.30,11,0.55,1,0.05,1,0.05
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,25,25,1.00,21,0.84,2,0.08,23,0.92,9,0.36,5,0.20,14,0.56, -   ,0.00,7,0.28
15,San Angelo,134,KIMBLE,Economically Disadvantaged,30,27,0.90,25,0.83,3,0.10,26,0.87,9,0.30,6,0.20,15,0.50, -   ,0.00,6,0.20
15,San Angelo,157,MASON,Not Economically Disadvantaged,13,13,1.00, . ,., . ,.,13,1.00,12,0.92, -   ,0.00,12,0.92, -   ,0.00,8,0.62
15,San Angelo,157,MASON,Economically Disadvantaged,27,26,0.96, . ,., . ,.,22,0.81,12,0.44,4,0.15,16,0.59,1,0.04,9,0.33
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,51,50,0.98,49,0.96, -   ,0.00,46,0.90,18,0.35,10,0.20,28,0.55, -   ,0.00,15,0.29
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,74,70,0.95,63,0.85,8,0.11,54,0.73,10,0.14,19,0.26,29,0.39,2,0.03,6,0.08
15,San Angelo,164,MENARD,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,164,MENARD,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,63,63,1.00,60,0.95,2,0.03,58,0.92,36,0.57,15,0.24,51,0.81, -   ,0.00,34,0.54
15,San Angelo,200,RUNNELS,Economically Disadvantaged,82,81,0.99,76,0.93,4,0.05,64,0.78,18,0.22,19,0.23,37,0.45,1,0.01,15,0.18
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,35,32,0.91,32,0.91,2,0.06,27,0.77,17,0.49,7,0.20,24,0.69,2,0.06,18,0.51
15,San Angelo,206,SAN SABA,Economically Disadvantaged,46,44,0.96,39,0.85,2,0.04,32,0.70,6,0.13,8,0.17,14,0.30,1,0.02,6,0.13
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,21,21,1.00, . ,., . ,.,21,1.00,7,0.33,7,0.33,14,0.67, -   ,0.00,10,0.48
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,19,18,0.95, . ,., . ,.,17,0.89,4,0.21,5,0.26,9,0.47, -   ,0.00,5,0.26
15,San Angelo,216,STERLING,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,216,STERLING,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,39,38,0.97,38,0.97, -   ,0.00,38,0.97,17,0.44,10,0.26,27,0.69, -   ,0.00,13,0.33
15,San Angelo,218,SUTTON,Economically Disadvantaged,23,21,0.91,20,0.87,2,0.09,18,0.78,2,0.09,5,0.22,7,0.30, -   ,0.00,2,0.09
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,663,631,0.95,614,0.93,14,0.02,583,0.88,319,0.48,128,0.19,447,0.67,12,0.02,238,0.36
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,606,580,0.96,533,0.88,38,0.06,463,0.76,91,0.15,132,0.22,223,0.37,10,0.02,47,0.08
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,211,205,0.97,191,0.91,9,0.04,187,0.89,70,0.33,77,0.36,147,0.70,5,0.02,81,0.38
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,524,477,0.91,397,0.76,88,0.17,394,0.75,56,0.11,176,0.34,232,0.44,14,0.03,89,0.17
16,Amarillo,6,ARMSTRONG,Not Economically Disadvantaged,23,21,0.91,22,0.96, -   ,0.00,22,0.96,8,0.35,10,0.43,18,0.78,1,0.04,12,0.52
16,Amarillo,6,ARMSTRONG,Economically Disadvantaged,16,15,0.94,14,0.88, -   ,0.00,12,0.75,3,0.19,7,0.44,10,0.63,1,0.06,4,0.25
16,Amarillo,23,BRISCOE,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,23,BRISCOE,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,33,CARSON,Not Economically Disadvantaged,76,72,0.95,69,0.91,3,0.04,67,0.88,24,0.32,26,0.34,50,0.66, -   ,0.00,28,0.37
16,Amarillo,33,CARSON,Economically Disadvantaged,20,20,1.00,19,0.95,1,0.05,19,0.95,3,0.15,8,0.40,11,0.55, -   ,0.00,3,0.15
16,Amarillo,35,CASTRO,Not Economically Disadvantaged,42,37,0.88,38,0.90,2,0.05,37,0.88,14,0.33,14,0.33,28,0.67, -   ,0.00,19,0.45
16,Amarillo,35,CASTRO,Economically Disadvantaged,68,64,0.94,62,0.91,3,0.04,51,0.75,9,0.13,12,0.18,21,0.31,2,0.03,4,0.06
16,Amarillo,38,CHILDRESS,Not Economically Disadvantaged,44,40,0.91, . ,., . ,.,40,0.91,14,0.32,15,0.34,29,0.66, -   ,0.00,14,0.32
16,Amarillo,38,CHILDRESS,Economically Disadvantaged,34,29,0.85, . ,., . ,.,25,0.74,2,0.06,7,0.21,9,0.26,1,0.03,4,0.12
16,Amarillo,44,COLLINGSWORTH,Not Economically Disadvantaged,14,14,1.00,12,0.86, -   ,0.00,12,0.86,8,0.57,5,0.36,13,0.93,2,0.14,8,0.57
16,Amarillo,44,COLLINGSWORTH,Economically Disadvantaged,35,31,0.89,29,0.83,2,0.06,26,0.74,7,0.20,8,0.23,15,0.43, -   ,0.00,7,0.20
16,Amarillo,56,DALLAM,Not Economically Disadvantaged,66,57,0.86,57,0.86,3,0.05,52,0.79,22,0.33,12,0.18,34,0.52,2,0.03,19,0.29
16,Amarillo,56,DALLAM,Economically Disadvantaged,73,68,0.93,63,0.86,3,0.04,54,0.74,8,0.11,16,0.22,24,0.33,1,0.01,8,0.11
16,Amarillo,59,DEAF SMITH,Not Economically Disadvantaged,73,71,0.97,49,0.67,19,0.26,63,0.86,25,0.34,28,0.38,53,0.73,3,0.04,23,0.32
16,Amarillo,59,DEAF SMITH,Economically Disadvantaged,202,190,0.94,94,0.47,97,0.48,141,0.70,26,0.13,45,0.22,71,0.35,5,0.02,28,0.14
16,Amarillo,65,DONLEY,Not Economically Disadvantaged,21,19,0.90, . ,., . ,.,18,0.86,6,0.29,6,0.29,12,0.57,1,0.05,9,0.43
16,Amarillo,65,DONLEY,Economically Disadvantaged,31,31,1.00, . ,., . ,.,29,0.94,2,0.06,20,0.65,22,0.71,1,0.03,8,0.26
16,Amarillo,90,GRAY,Not Economically Disadvantaged,156,150,0.96,146,0.94,5,0.03,136,0.87,55,0.35,48,0.31,103,0.66,4,0.03,57,0.37
16,Amarillo,90,GRAY,Economically Disadvantaged,127,113,0.89,107,0.84,5,0.04,87,0.69,10,0.08,39,0.31,49,0.39,2,0.02,16,0.13
16,Amarillo,96,HALL,Not Economically Disadvantaged,28,27,0.96,26,0.93, -   ,0.00,26,0.93,15,0.54,8,0.29,23,0.82,1,0.04,13,0.46
16,Amarillo,96,HALL,Economically Disadvantaged,37,36,0.97,35,0.95, -   ,0.00,36,0.97,8,0.22,13,0.35,21,0.57, -   ,0.00,4,0.11
16,Amarillo,98,HANSFORD,Not Economically Disadvantaged,43,41,0.95,41,0.95,1,0.02,41,0.95,15,0.35,11,0.26,26,0.60, -   ,0.00,15,0.35
16,Amarillo,98,HANSFORD,Economically Disadvantaged,49,44,0.90,43,0.88,1,0.02,38,0.78,9,0.18,11,0.22,20,0.41,1,0.02,9,0.18
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,14,13,0.93, . ,., . ,.,10,0.71,3,0.21,2,0.14,5,0.36, -   ,0.00,2,0.14
16,Amarillo,103,HARTLEY,Economically Disadvantaged,11,11,1.00, . ,., . ,.,6,0.55,1,0.09,5,0.45,6,0.55,2,0.18,2,0.18
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,43,42,0.98,40,0.93,1,0.02,37,0.86,22,0.51,6,0.14,28,0.65, -   ,0.00,16,0.37
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,16,12,0.75,10,0.63,1,0.06,9,0.56,1,0.06,4,0.25,5,0.31, -   ,0.00,3,0.19
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,205,196,0.96,189,0.92,5,0.02,167,0.81,41,0.20,86,0.42,127,0.62,8,0.04,52,0.25
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,118,109,0.92,103,0.87,3,0.03,87,0.74,8,0.07,36,0.31,44,0.37,4,0.03,13,0.11
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,28,28,1.00, . ,., . ,.,24,0.86,6,0.21,10,0.36,16,0.57,1,0.04,6,0.21
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,28,27,0.96, . ,., . ,.,16,0.57,4,0.14,5,0.18,9,0.32,1,0.04,2,0.07
16,Amarillo,171,MOORE,Not Economically Disadvantaged,153,149,0.97,114,0.75,30,0.20,125,0.82,35,0.23,64,0.42,99,0.65,6,0.04,50,0.33
16,Amarillo,171,MOORE,Economically Disadvantaged,174,167,0.96,115,0.66,39,0.22,138,0.79,9,0.05,65,0.37,74,0.43,1,0.01,35,0.20
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,78,75,0.96,65,0.83,9,0.12,63,0.81,16,0.21,26,0.33,42,0.54,2,0.03,17,0.22
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,78,72,0.92,63,0.81,10,0.13,61,0.78, -   ,0.00,25,0.32,25,0.32,1,0.01,8,0.10
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,24,21,0.88, . ,., . ,.,20,0.83,9,0.38,10,0.42,19,0.79,2,0.08,7,0.29
16,Amarillo,180,OLDHAM,Economically Disadvantaged,42,38,0.90, . ,., . ,.,30,0.71,6,0.14,12,0.29,18,0.43,1,0.02,5,0.12
16,Amarillo,185,PARMER,Not Economically Disadvantaged,47,46,0.98,42,0.89, -   ,0.00,38,0.81,15,0.32,11,0.23,26,0.55, -   ,0.00,18,0.38
16,Amarillo,185,PARMER,Economically Disadvantaged,127,109,0.86,104,0.82,9,0.07,97,0.76,20,0.16,32,0.25,52,0.41,1,0.01,21,0.17
16,Amarillo,188,POTTER,Not Economically Disadvantaged,999,959,0.96,913,0.91,37,0.04,879,0.88,255,0.26,426,0.43,681,0.68,26,0.03,329,0.33
16,Amarillo,188,POTTER,Economically Disadvantaged,1360,1199,0.88,1024,0.75,235,0.17,958,0.70,83,0.06,553,0.41,636,0.47,43,0.03,170,0.13
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,498,471,0.95,454,0.91,9,0.02,423,0.85,152,0.31,191,0.38,343,0.69,11,0.02,177,0.36
16,Amarillo,191,RANDALL,Economically Disadvantaged,166,156,0.94,138,0.83,10,0.06,119,0.72,23,0.14,59,0.36,82,0.49,7,0.04,25,0.15
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,18,18,1.00,16,0.89, -   ,0.00,15,0.83,5,0.28,2,0.11,7,0.39, -   ,0.00,6,0.33
16,Amarillo,211,SHERMAN,Economically Disadvantaged,27,25,0.93,22,0.81, -   ,0.00,21,0.78,4,0.15,4,0.15,8,0.30, -   ,0.00,2,0.07
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,42,41,0.98,40,0.95,1,0.02,37,0.88,14,0.33,15,0.36,29,0.69,1,0.02,14,0.33
16,Amarillo,219,SWISHER,Economically Disadvantaged,65,63,0.97,60,0.92,1,0.02,49,0.75,6,0.09,16,0.25,22,0.34,2,0.03,5,0.08
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,33,30,0.91,29,0.88,1,0.03,28,0.85,14,0.42,7,0.21,21,0.64,1,0.03,12,0.36
16,Amarillo,242,WHEELER,Economically Disadvantaged,18,16,0.89,16,0.89,1,0.06,11,0.61,3,0.17,4,0.22,7,0.39,1,0.06,3,0.17
17,Lubbock,9,BAILEY,Not Economically Disadvantaged,28,28,1.00,26,0.93, -   ,0.00,24,0.86,9,0.32,5,0.18,14,0.50, -   ,0.00,6,0.21
17,Lubbock,9,BAILEY,Economically Disadvantaged,74,68,0.92,62,0.84,6,0.08,57,0.77,11,0.15,14,0.19,25,0.34, -   ,0.00,6,0.08
17,Lubbock,17,BORDEN,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,17,BORDEN,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,40,COCHRAN,Not Economically Disadvantaged,15,14,0.93,14,0.93, -   ,0.00,14,0.93,2,0.13,9,0.60,11,0.73, -   ,0.00,6,0.40
17,Lubbock,40,COCHRAN,Economically Disadvantaged,31,31,1.00,28,0.90,2,0.06,25,0.81,1,0.03,15,0.48,16,0.52,2,0.06,5,0.16
17,Lubbock,51,COTTLE,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,51,COTTLE,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,54,CROSBY,Not Economically Disadvantaged,19,18,0.95,18,0.95, -   ,0.00,16,0.84,7,0.37,4,0.21,11,0.58, -   ,0.00,4,0.21
17,Lubbock,54,CROSBY,Economically Disadvantaged,62,58,0.94,57,0.92, -   ,0.00,54,0.87,11,0.18,12,0.19,23,0.37, -   ,0.00,8,0.13
17,Lubbock,58,DAWSON,Not Economically Disadvantaged,59,57,0.97,56,0.95, -   ,0.00,52,0.88,20,0.34,22,0.37,42,0.71,1,0.02,22,0.37
17,Lubbock,58,DAWSON,Economically Disadvantaged,109,100,0.92,94,0.86,9,0.08,80,0.73,10,0.09,41,0.38,51,0.47,1,0.01,11,0.10
17,Lubbock,63,DICKENS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,63,DICKENS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,77,FLOYD,Not Economically Disadvantaged,42,42,1.00,41,0.98, -   ,0.00,39,0.93,22,0.52,10,0.24,32,0.76,1,0.02,20,0.48
17,Lubbock,77,FLOYD,Economically Disadvantaged,75,71,0.95,61,0.81,5,0.07,54,0.72,7,0.09,19,0.25,26,0.35,1,0.01,8,0.11
17,Lubbock,83,GAINES,Not Economically Disadvantaged,113,105,0.93,98,0.87,5,0.04,93,0.82,35,0.31,27,0.24,62,0.55,3,0.03,33,0.29
17,Lubbock,83,GAINES,Economically Disadvantaged,93,79,0.85,75,0.81,5,0.05,72,0.77,5,0.05,16,0.17,21,0.23, -   ,0.00,7,0.08
17,Lubbock,85,GARZA,Not Economically Disadvantaged,26,25,0.96,25,0.96, -   ,0.00,22,0.85,8,0.31,6,0.23,14,0.54,1,0.04,7,0.27
17,Lubbock,85,GARZA,Economically Disadvantaged,53,48,0.91,37,0.70,6,0.11,30,0.57,3,0.06,13,0.25,16,0.30,3,0.06,3,0.06
17,Lubbock,95,HALE,Not Economically Disadvantaged,161,157,0.98,150,0.93,6,0.04,139,0.86,72,0.45,32,0.20,104,0.65,3,0.02,50,0.31
17,Lubbock,95,HALE,Economically Disadvantaged,380,358,0.94,321,0.84,31,0.08,296,0.78,58,0.15,84,0.22,142,0.37,10,0.03,41,0.11
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,173,172,0.99,168,0.97,2,0.01,165,0.95,31,0.18,100,0.58,131,0.76,2,0.01,84,0.49
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,173,163,0.94,139,0.80,17,0.10,130,0.75,9,0.05,65,0.38,74,0.43,2,0.01,26,0.15
17,Lubbock,132,KENT,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,132,KENT,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,135,KING,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,135,KING,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,73,73,1.00,70,0.96,2,0.03,70,0.96,23,0.32,32,0.44,55,0.75, -   ,0.00,34,0.47
17,Lubbock,140,LAMB,Economically Disadvantaged,150,136,0.91,124,0.83,15,0.10,112,0.75,26,0.17,41,0.27,67,0.45,1,0.01,21,0.14
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1488,1436,0.97,1372,0.92,33,0.02,1292,0.87,517,0.35,499,0.34,1016,0.68,34,0.02,550,0.37
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1533,1438,0.94,1306,0.85,128,0.08,1108,0.72,167,0.11,428,0.28,595,0.39,37,0.02,140,0.09
17,Lubbock,153,LYNN,Not Economically Disadvantaged,38,35,0.92,33,0.87, -   ,0.00,32,0.84,16,0.42,10,0.26,26,0.68,1,0.03,13,0.34
17,Lubbock,153,LYNN,Economically Disadvantaged,49,46,0.94,45,0.92,2,0.04,41,0.84,7,0.14,17,0.35,24,0.49, -   ,0.00,13,0.27
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,173,MOTLEY,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
17,Lubbock,223,TERRY,Not Economically Disadvantaged,54,53,0.98,51,0.94, -   ,0.00,47,0.87,19,0.35,16,0.30,35,0.65,1,0.02,21,0.39
17,Lubbock,223,TERRY,Economically Disadvantaged,83,79,0.95,76,0.92,3,0.04,69,0.83,11,0.13,21,0.25,32,0.39, -   ,0.00,8,0.10
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,53,52,0.98,51,0.96, -   ,0.00,45,0.85,13,0.25,18,0.34,31,0.58, -   ,0.00,11,0.21
17,Lubbock,251,YOAKUM,Economically Disadvantaged,88,81,0.92,72,0.82,3,0.03,70,0.80,8,0.09,27,0.31,35,0.40,2,0.02,19,0.22
18,Midland,2,ANDREWS,Not Economically Disadvantaged,150,149,0.99,133,0.89,8,0.05,131,0.87,33,0.22,40,0.27,73,0.49,3,0.02,30,0.20
18,Midland,2,ANDREWS,Economically Disadvantaged,76,68,0.89,58,0.76,9,0.12,52,0.68,8,0.11,12,0.16,20,0.26,2,0.03,8,0.11
18,Midland,22,BREWSTER,Not Economically Disadvantaged,50,48,0.96,44,0.88,3,0.06,41,0.82,23,0.46,7,0.14,30,0.60, -   ,0.00,19,0.38
18,Midland,22,BREWSTER,Economically Disadvantaged,35,32,0.91,29,0.83, -   ,0.00,27,0.77,9,0.26,7,0.20,16,0.46,1,0.03,1,0.03
18,Midland,52,CRANE,Not Economically Disadvantaged,51,50,0.98,46,0.90,2,0.04,43,0.84,12,0.24,17,0.33,29,0.57,2,0.04,15,0.29
18,Midland,52,CRANE,Economically Disadvantaged,34,33,0.97,28,0.82,4,0.12,25,0.74,6,0.18,10,0.29,16,0.47,2,0.06,4,0.12
18,Midland,55,CULBERSON,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,55,CULBERSON,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,68,ECTOR,Not Economically Disadvantaged,1029,979,0.95,906,0.88,56,0.05,761,0.74,160,0.16,391,0.38,551,0.54,33,0.03,229,0.22
18,Midland,68,ECTOR,Economically Disadvantaged,862,785,0.91,621,0.72,141,0.16,447,0.52,54,0.06,238,0.28,292,0.34,37,0.04,78,0.09
18,Midland,87,GLASSCOCK,Not Economically Disadvantaged,12,12,1.00,12,1.00, -   ,0.00,12,1.00,10,0.83,2,0.17,12,1.00, -   ,0.00,10,0.83
18,Midland,87,GLASSCOCK,Economically Disadvantaged,7,7,1.00,7,1.00, -   ,0.00,7,1.00,2,0.29,5,0.71,7,1.00, -   ,0.00,4,0.57
18,Midland,114,HOWARD,Not Economically Disadvantaged,193,181,0.94,172,0.89,8,0.04,158,0.82,38,0.20,92,0.48,130,0.67,5,0.03,66,0.34
18,Midland,114,HOWARD,Economically Disadvantaged,182,150,0.82,132,0.73,25,0.14,124,0.68,11,0.06,52,0.29,63,0.35,6,0.03,25,0.14
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,122,JEFF DAVIS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,156,MARTIN,Not Economically Disadvantaged,31,31,1.00,31,1.00, -   ,0.00,29,0.94,9,0.29,18,0.58,27,0.87,1,0.03,14,0.45
18,Midland,156,MARTIN,Economically Disadvantaged,32,27,0.84,26,0.81,2,0.06,24,0.75,2,0.06,10,0.31,12,0.38,1,0.03,3,0.09
18,Midland,165,MIDLAND,Not Economically Disadvantaged,975,924,0.95,853,0.87,59,0.06,767,0.79,214,0.22,392,0.40,606,0.62,48,0.05,275,0.28
18,Midland,165,MIDLAND,Economically Disadvantaged,697,655,0.94,550,0.79,107,0.15,488,0.70,41,0.06,236,0.34,277,0.40,16,0.02,79,0.11
18,Midland,186,PECOS,Not Economically Disadvantaged,84,80,0.95,78,0.93,4,0.05,71,0.85,26,0.31,20,0.24,46,0.55, -   ,0.00,20,0.24
18,Midland,186,PECOS,Economically Disadvantaged,122,115,0.94,98,0.80,11,0.09,81,0.66,17,0.14,20,0.16,37,0.30,3,0.02,14,0.11
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,21,20,0.95,18,0.86,1,0.05,20,0.95,14,0.67,3,0.14,17,0.81, -   ,0.00,9,0.43
18,Midland,189,PRESIDIO,Economically Disadvantaged,116,104,0.90,88,0.76,13,0.11,87,0.75,34,0.29,21,0.18,55,0.47,2,0.02,17,0.15
18,Midland,192,REAGAN,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,192,REAGAN,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,195,REEVES,Not Economically Disadvantaged,56,54,0.96,52,0.93,2,0.04,50,0.89,21,0.38,17,0.30,38,0.68, -   ,0.00,18,0.32
18,Midland,195,REEVES,Economically Disadvantaged,116,113,0.97,100,0.86,11,0.09,93,0.80,21,0.18,34,0.29,55,0.47, -   ,0.00,11,0.09
18,Midland,222,TERRELL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,222,TERRELL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,231,UPTON,Not Economically Disadvantaged,17,16,0.94,14,0.82,1,0.06,14,0.82,3,0.18,8,0.47,11,0.65, -   ,0.00,1,0.06
18,Midland,231,UPTON,Economically Disadvantaged,15,15,1.00,13,0.87,1,0.07,13,0.87,1,0.07,4,0.27,5,0.33,1,0.07,4,0.27
18,Midland,238,WARD,Not Economically Disadvantaged,87,82,0.94,79,0.91,6,0.07,76,0.87,24,0.28,28,0.32,52,0.60,1,0.01,34,0.39
18,Midland,238,WARD,Economically Disadvantaged,65,58,0.89,48,0.74,11,0.17,47,0.72,6,0.09,13,0.20,19,0.29, -   ,0.00,4,0.06
18,Midland,248,WINKLER,Not Economically Disadvantaged,70,66,0.94,64,0.91,1,0.01,60,0.86,20,0.29,27,0.39,47,0.67,2,0.03,22,0.31
18,Midland,248,WINKLER,Economically Disadvantaged,53,52,0.98,48,0.91,2,0.04,40,0.75,1,0.02,19,0.36,20,0.38,2,0.04,6,0.11
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3276,3031,0.93,2656,0.81,326,0.10,2720,0.83,1150,0.35,1073,0.33,2223,0.68,115,0.04,935,0.29
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,9495,8815,0.93,6985,0.74,1724,0.18,7246,0.76,1831,0.19,3468,0.37,5299,0.56,263,0.03,1583,0.17
20,San Antonio,7,ATASCOSA,Not Economically Disadvantaged,256,251,0.98,241,0.94,8,0.03,231,0.90,82,0.32,89,0.35,171,0.67,4,0.02,87,0.34
20,San Antonio,7,ATASCOSA,Economically Disadvantaged,386,363,0.94,309,0.80,49,0.13,292,0.76,39,0.10,92,0.24,131,0.34,5,0.01,41,0.11
20,San Antonio,10,BANDERA,Not Economically Disadvantaged,123,115,0.94,111,0.90,6,0.05,103,0.84,40,0.33,32,0.26,72,0.59,4,0.03,35,0.28
20,San Antonio,10,BANDERA,Economically Disadvantaged,92,87,0.95,79,0.86,7,0.08,73,0.79,18,0.20,19,0.21,37,0.40,3,0.03,15,0.16
20,San Antonio,15,BEXAR,Not Economically Disadvantaged,9262,8688,0.94,7988,0.86,584,0.06,7666,0.83,2837,0.31,3171,0.34,6008,0.65,323,0.03,3073,0.33
20,San Antonio,15,BEXAR,Economically Disadvantaged,12707,11668,0.92,9483,0.75,2171,0.17,8961,0.71,1462,0.12,3900,0.31,5362,0.42,320,0.03,1675,0.13
20,San Antonio,64,DIMMIT,Not Economically Disadvantaged,36,35,0.97,34,0.94, -   ,0.00,33,0.92,8,0.22,20,0.56,28,0.78, -   ,0.00,12,0.33
20,San Antonio,64,DIMMIT,Economically Disadvantaged,133,123,0.92,111,0.83,12,0.09,97,0.73,9,0.07,62,0.47,71,0.53,3,0.02,26,0.20
20,San Antonio,82,FRIO,Not Economically Disadvantaged,78,76,0.97,68,0.87,7,0.09,60,0.77,21,0.27,20,0.26,41,0.53,1,0.01,21,0.27
20,San Antonio,82,FRIO,Economically Disadvantaged,153,150,0.98,129,0.84,19,0.12,124,0.81,10,0.07,44,0.29,54,0.35,2,0.01,23,0.15
