Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
14,Abilene,215,STEPHENS,Economically Disadvantaged,62,55,0.89,43,0.69,11,0.18,34,0.55,2,0.03,13,0.21,0,0,15,0.24,2,0.03,3,0.05
14,Abilene,217,STONEWALL,Not Economically Disadvantaged,11,11,1.00,11,1.00,0,0,9,0.82,5,0.46,3,0.27,0,0,8,0.73,0,0,5,0.46
14,Abilene,217,STONEWALL,Economically Disadvantaged,9,9,1.00,9,1.00,0,0,9,1.00,0,0,7,0.78,0,0,7,0.78,0,0,2,0.22
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,998,924,0.93,833,0.84,68,0.07,788,0.79,391,0.39,290,0.29,0,0,681,0.68,37,0.04,373,0.37
14,Abilene,221,TAYLOR,Economically Disadvantaged,757,673,0.89,499,0.66,143,0.19,401,0.53,70,0.09,164,0.22,0,0,234,0.31,35,0.05,60,0.08
15,San Angelo,25,BROWN,Not Economically Disadvantaged,274,258,0.94,242,0.88,13,0.05,218,0.80,112,0.41,62,0.23,0,0,174,0.64,13,0.05,90,0.33
15,San Angelo,25,BROWN,Economically Disadvantaged,254,239,0.94,200,0.79,33,0.13,152,0.60,38,0.15,59,0.23,0,0,97,0.38,13,0.05,24,0.09
15,San Angelo,41,COKE,Not Economically Disadvantaged,37,37,1.00,37,1.00,0,0,33,0.89,14,0.38,13,0.35,0,0,27,0.73,1,0.03,15,0.41
15,San Angelo,41,COKE,Economically Disadvantaged,15,14,0.93,15,1.00,0,0,11,0.73,1,0.07,4,0.27,0,0,5,0.33,0,0,1,0.07
15,San Angelo,42,COLEMAN,Not Economically Disadvantaged,58,55,0.95,50,0.86,3,0.05,46,0.79,27,0.47,14,0.24,0,0,41,0.71,2,0.03,15,0.26
15,San Angelo,42,COLEMAN,Economically Disadvantaged,63,60,0.95,50,0.79,6,0.10,43,0.68,17,0.27,13,0.21,0,0,30,0.48,3,0.05,6,0.10
15,San Angelo,48,CONCHO,Not Economically Disadvantaged,18,14,0.78,14,0.78,2,0.11,13,0.72,8,0.44,1,0.06,0,0,9,0.50,0,0,4,0.22
15,San Angelo,48,CONCHO,Economically Disadvantaged,20,18,0.90,16,0.80,3,0.15,14,0.70,6,0.30,3,0.15,0,0,9,0.45,0,0,4,0.20
15,San Angelo,53,CROCKETT,Not Economically Disadvantaged,35,29,0.83,31,0.89,2,0.06,31,0.89,10,0.29,8,0.23,0,0,18,0.51,0,0,11,0.31
15,San Angelo,53,CROCKETT,Economically Disadvantaged,27,25,0.93,24,0.89,1,0.04,18,0.67,1,0.04,6,0.22,0,0,7,0.26,0,0,3,0.11
15,San Angelo,69,EDWARDS,Not Economically Disadvantaged,20,20,1.00,19,0.95,1,0.05,17,0.85,7,0.35,7,0.35,0,0,14,0.70,0,0,11,0.55
15,San Angelo,69,EDWARDS,Economically Disadvantaged,39,35,0.90,32,0.82,3,0.08,27,0.69,6,0.15,16,0.41,0,0,22,0.56,2,0.05,4,0.10
15,San Angelo,118,IRION,Not Economically Disadvantaged,15,15,1.00,15,1.00,0,0,14,0.93,10,0.67,2,0.13,0,0,12,0.80,0,0,5,0.33
15,San Angelo,118,IRION,Economically Disadvantaged,11,11,1.00,11,1.00,0,0,9,0.82,2,0.18,4,0.36,0,0,6,0.55,1,0.09,0,0
15,San Angelo,134,KIMBLE,Not Economically Disadvantaged,25,24,0.96,21,0.84,4,0.16,24,0.96,13,0.52,6,0.24,0,0,19,0.76,0,0,15,0.60
15,San Angelo,134,KIMBLE,Economically Disadvantaged,28,27,0.96,20,0.71,4,0.14,18,0.64,3,0.11,4,0.14,0,0,7,0.25,0,0,2,0.07
15,San Angelo,157,MASON,Not Economically Disadvantaged,24,23,0.96,22,0.92,0,0,21,0.88,11,0.46,9,0.38,0,0,20,0.83,1,0.04,11,0.46
15,San Angelo,157,MASON,Economically Disadvantaged,23,22,0.96,22,0.96,0,0,18,0.78,5,0.22,3,0.13,0,0,8,0.35,0,0,1,0.04
15,San Angelo,160,MCCULLOCH,Not Economically Disadvantaged,53,53,1.00,53,1.00,0,0,49,0.93,24,0.45,10,0.19,0,0,34,0.64,0,0,21,0.40
15,San Angelo,160,MCCULLOCH,Economically Disadvantaged,81,76,0.94,65,0.80,11,0.14,46,0.57,10,0.12,8,0.10,0,0,18,0.22,1,0.01,4,0.05
15,San Angelo,164,MENARD,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,164,MENARD,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,200,RUNNELS,Not Economically Disadvantaged,84,82,0.98,78,0.93,5,0.06,73,0.87,41,0.49,15,0.18,0,0,56,0.67,2,0.02,34,0.41
15,San Angelo,200,RUNNELS,Economically Disadvantaged,108,105,0.97,93,0.86,8,0.07,71,0.66,13,0.12,26,0.24,0,0,39,0.36,5,0.05,12,0.11
15,San Angelo,206,SAN SABA,Not Economically Disadvantaged,40,39,0.98,38,0.95,1,0.03,35,0.88,23,0.58,6,0.15,0,0,29,0.73,0,0,17,0.43
15,San Angelo,206,SAN SABA,Economically Disadvantaged,47,45,0.96,42,0.89,2,0.04,34,0.72,10,0.21,11,0.23,0,0,21,0.45,2,0.04,7,0.15
15,San Angelo,207,SCHLEICHER,Not Economically Disadvantaged,18,18,1.00,16,0.89,2,0.11,15,0.83,7,0.39,5,0.28,0,0,12,0.67,0,0,3,0.17
15,San Angelo,207,SCHLEICHER,Economically Disadvantaged,36,35,0.97,30,0.83,2,0.06,27,0.75,6,0.17,8,0.22,0,0,14,0.39,1,0.03,5,0.14
15,San Angelo,216,STERLING,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,216,STERLING,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,San Angelo,218,SUTTON,Not Economically Disadvantaged,39,38,0.97,38,0.97,0,0,34,0.87,16,0.41,14,0.36,0,0,30,0.77,1,0.03,16,0.41
15,San Angelo,218,SUTTON,Economically Disadvantaged,21,20,0.95,20,0.95,1,0.05,19,0.91,3,0.14,5,0.24,0,0,8,0.38,0,0,5,0.24
15,San Angelo,226,TOM GREEN,Not Economically Disadvantaged,756,712,0.94,678,0.90,24,0.03,607,0.80,342,0.45,159,0.21,0,0,501,0.66,24,0.03,234,0.31
15,San Angelo,226,TOM GREEN,Economically Disadvantaged,690,630,0.91,541,0.78,88,0.13,398,0.58,101,0.15,114,0.17,0,0,215,0.31,16,0.02,46,0.07
15,San Angelo,233,VAL VERDE,Not Economically Disadvantaged,232,219,0.94,196,0.85,9,0.04,167,0.72,61,0.26,79,0.34,0,0,140,0.60,7,0.03,64,0.28
15,San Angelo,233,VAL VERDE,Economically Disadvantaged,590,549,0.93,469,0.80,74,0.13,344,0.58,42,0.07,208,0.35,0,0,250,0.42,25,0.04,79,0.13
16,Amarillo,6,ARMSTRONG,Not Economically Disadvantaged,12,12,1.00,12,1.00,0,0,12,1.00,4,0.33,6,0.50,0,0,10,0.83,0,0,7,0.58
16,Amarillo,6,ARMSTRONG,Economically Disadvantaged,19,19,1.00,18,0.95,0,0,17,0.90,1,0.05,11,0.58,0,0,12,0.63,0,0,4,0.21
16,Amarillo,23,BRISCOE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,23,BRISCOE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,33,CARSON,Not Economically Disadvantaged,85,84,0.99,83,0.98,0,0,83,0.98,34,0.40,32,0.38,0,0,66,0.78,0,0,46,0.54
16,Amarillo,33,CARSON,Economically Disadvantaged,31,30,0.97,27,0.87,2,0.06,26,0.84,5,0.16,10,0.32,0,0,15,0.48,1,0.03,8,0.26
16,Amarillo,35,CASTRO,Not Economically Disadvantaged,41,41,1.00,41,1.00,0,0,38,0.93,24,0.59,12,0.29,0,0,36,0.88,0,0,31,0.76
16,Amarillo,35,CASTRO,Economically Disadvantaged,77,76,0.99,58,0.75,8,0.10,48,0.62,8,0.10,23,0.30,0,0,31,0.40,3,0.04,6,0.08
16,Amarillo,38,CHILDRESS,Not Economically Disadvantaged,41,40,0.98,39,0.95,0,0,39,0.95,12,0.29,20,0.49,0,0,32,0.78,1,0.02,14,0.34
16,Amarillo,38,CHILDRESS,Economically Disadvantaged,48,44,0.92,44,0.92,2,0.04,34,0.71,4,0.08,7,0.15,0,0,11,0.23,0,0,3,0.06
16,Amarillo,44,COLLINGSWORTH,Not Economically Disadvantaged,23,23,1.00,20,0.87,1,0.04,19,0.83,8,0.35,9,0.39,0,0,17,0.74,1,0.04,11,0.48
16,Amarillo,44,COLLINGSWORTH,Economically Disadvantaged,26,25,0.96,19,0.73,2,0.08,16,0.62,3,0.12,3,0.12,0,0,6,0.23,0,0,2,0.08
16,Amarillo,56,DALLAM,Not Economically Disadvantaged,62,59,0.95,55,0.89,0,0,53,0.86,24,0.39,16,0.26,0,0,40,0.65,0,0,25,0.40
16,Amarillo,56,DALLAM,Economically Disadvantaged,65,51,0.79,48,0.74,7,0.11,45,0.69,7,0.11,20,0.31,0,0,27,0.42,1,0.02,8,0.12
16,Amarillo,59,DEAF SMITH,Not Economically Disadvantaged,108,100,0.93,97,0.90,3,0.03,90,0.83,33,0.31,38,0.35,0,0,71,0.66,3,0.03,29,0.27
16,Amarillo,59,DEAF SMITH,Economically Disadvantaged,196,180,0.92,162,0.83,20,0.10,123,0.63,23,0.12,44,0.22,0,0,67,0.34,10,0.05,19,0.10
16,Amarillo,65,DONLEY,Not Economically Disadvantaged,20,19,0.95,19,0.95,0,0,18,0.90,6,0.30,10,0.50,0,0,16,0.80,1,0.05,11,0.55
16,Amarillo,65,DONLEY,Economically Disadvantaged,33,31,0.94,30,0.91,2,0.06,24,0.73,2,0.06,15,0.46,0,0,17,0.52,4,0.12,9,0.27
16,Amarillo,90,GRAY,Not Economically Disadvantaged,174,167,0.96,152,0.87,14,0.08,140,0.81,46,0.26,71,0.41,0,0,117,0.67,11,0.06,52,0.30
16,Amarillo,90,GRAY,Economically Disadvantaged,129,121,0.94,89,0.69,24,0.19,77,0.60,8,0.06,46,0.36,0,0,54,0.42,8,0.06,27,0.21
16,Amarillo,96,HALL,Not Economically Disadvantaged,23,23,1.00,23,1.00,0,0,21,0.91,11,0.48,8,0.35,0,0,19,0.83,1,0.04,9,0.39
16,Amarillo,96,HALL,Economically Disadvantaged,42,42,1.00,40,0.95,2,0.05,34,0.81,4,0.10,12,0.29,0,0,16,0.38,1,0.02,7,0.17
16,Amarillo,98,HANSFORD,Not Economically Disadvantaged,46,44,0.96,41,0.89,1,0.02,40,0.87,22,0.48,11,0.24,0,0,33,0.72,2,0.04,22,0.48
16,Amarillo,98,HANSFORD,Economically Disadvantaged,45,42,0.93,36,0.80,3,0.07,32,0.71,7,0.16,6,0.13,0,0,13,0.29,0,0,5,0.11
16,Amarillo,103,HARTLEY,Not Economically Disadvantaged,7,6,0.86,5,0.71,0,0,5,0.71,2,0.29,3,0.43,0,0,5,0.71,0,0,3,0.43
16,Amarillo,103,HARTLEY,Economically Disadvantaged,11,11,1.00,8,0.73,0,0,6,0.55,5,0.46,2,0.18,0,0,7,0.64,1,0.09,2,0.18
16,Amarillo,106,HEMPHILL,Not Economically Disadvantaged,41,41,1.00,39,0.95,0,0,29,0.71,15,0.37,9,0.22,0,0,24,0.59,4,0.10,8,0.20
16,Amarillo,106,HEMPHILL,Economically Disadvantaged,28,23,0.82,18,0.64,2,0.07,12,0.43,4,0.14,4,0.14,0,0,8,0.29,0,0,6,0.21
16,Amarillo,117,HUTCHINSON,Not Economically Disadvantaged,188,183,0.97,175,0.93,4,0.02,152,0.81,31,0.17,91,0.48,0,0,122,0.65,13,0.07,56,0.30
16,Amarillo,117,HUTCHINSON,Economically Disadvantaged,136,128,0.94,109,0.80,16,0.12,84,0.62,5,0.04,50,0.37,0,0,55,0.40,7,0.05,23,0.17
16,Amarillo,148,LIPSCOMB,Not Economically Disadvantaged,23,19,0.83,19,0.83,1,0.04,20,0.87,6,0.26,9,0.39,0,0,15,0.65,1,0.04,7,0.30
16,Amarillo,148,LIPSCOMB,Economically Disadvantaged,35,33,0.94,32,0.91,0,0,29,0.83,5,0.14,6,0.17,0,0,11,0.31,0,0,4,0.11
16,Amarillo,171,MOORE,Not Economically Disadvantaged,186,182,0.98,181,0.97,2,0.01,156,0.84,36,0.19,86,0.46,0,0,122,0.66,8,0.04,59,0.32
16,Amarillo,171,MOORE,Economically Disadvantaged,173,162,0.94,150,0.87,11,0.06,124,0.72,7,0.04,69,0.40,0,0,76,0.44,8,0.05,30,0.17
16,Amarillo,179,OCHILTREE,Not Economically Disadvantaged,77,76,0.99,75,0.97,1,0.01,74,0.96,28,0.36,24,0.31,0,0,52,0.68,2,0.03,25,0.33
16,Amarillo,179,OCHILTREE,Economically Disadvantaged,71,68,0.96,53,0.75,11,0.16,46,0.65,1,0.01,15,0.21,0,0,16,0.23,2,0.03,6,0.08
16,Amarillo,180,OLDHAM,Not Economically Disadvantaged,27,27,1.00,25,0.93,1,0.04,22,0.82,13,0.48,6,0.22,0,0,19,0.70,1,0.04,12,0.44
16,Amarillo,180,OLDHAM,Economically Disadvantaged,59,54,0.92,50,0.85,0,0,38,0.64,14,0.24,13,0.22,0,0,27,0.46,4,0.07,9,0.15
16,Amarillo,185,PARMER,Not Economically Disadvantaged,73,67,0.92,68,0.93,1,0.01,63,0.86,28,0.38,18,0.25,0,0,46,0.63,2,0.03,27,0.37
16,Amarillo,185,PARMER,Economically Disadvantaged,108,93,0.86,87,0.81,7,0.06,83,0.77,21,0.19,17,0.16,0,0,38,0.35,1,0.01,16,0.15
16,Amarillo,188,POTTER,Not Economically Disadvantaged,1215,1162,0.96,1079,0.89,63,0.05,980,0.81,338,0.28,492,0.41,0,0,830,0.68,63,0.05,367,0.30
16,Amarillo,188,POTTER,Economically Disadvantaged,1202,1086,0.90,860,0.72,175,0.15,671,0.56,103,0.09,416,0.35,0,0,519,0.43,93,0.08,111,0.09
16,Amarillo,191,RANDALL,Not Economically Disadvantaged,500,476,0.95,457,0.91,10,0.02,411,0.82,176,0.35,171,0.34,0,0,347,0.69,19,0.04,189,0.38
16,Amarillo,191,RANDALL,Economically Disadvantaged,133,117,0.88,112,0.84,11,0.08,86,0.65,15,0.11,40,0.30,0,0,55,0.41,5,0.04,11,0.08
16,Amarillo,197,ROBERTS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,197,ROBERTS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,Amarillo,211,SHERMAN,Not Economically Disadvantaged,28,26,0.93,25,0.89,0,0,15,0.54,7,0.25,5,0.18,0,0,12,0.43,2,0.07,5,0.18
16,Amarillo,211,SHERMAN,Economically Disadvantaged,37,37,1.00,34,0.92,0,0,26,0.70,2,0.05,6,0.16,0,0,8,0.22,2,0.05,3,0.08
16,Amarillo,219,SWISHER,Not Economically Disadvantaged,47,46,0.98,44,0.94,1,0.02,40,0.85,17,0.36,14,0.30,0,0,31,0.66,0,0,17,0.36
16,Amarillo,219,SWISHER,Economically Disadvantaged,97,95,0.98,87,0.90,3,0.03,75,0.77,13,0.13,23,0.24,0,0,36,0.37,1,0.01,14,0.14
16,Amarillo,242,WHEELER,Not Economically Disadvantaged,30,30,1.00,29,0.97,1,0.03,28,0.93,7,0.23,9,0.30,0,0,16,0.53,2,0.07,7,0.23
16,Amarillo,242,WHEELER,Economically Disadvantaged,33,32,0.97,26,0.79,3,0.09,19,0.58,2,0.06,7,0.21,0,0,9,0.27,1,0.03,2,0.06
17,Lubbock,9,BAILEY,Not Economically Disadvantaged,38,36,0.95,33,0.87,3,0.08,29,0.76,16,0.42,8,0.21,0,0,24,0.63,1,0.03,12,0.32
17,Lubbock,9,BAILEY,Economically Disadvantaged,77,72,0.94,61,0.79,3,0.04,48,0.62,3,0.04,15,0.20,0,0,18,0.23,0,0,7,0.09
17,Lubbock,17,BORDEN,Not Economically Disadvantaged,9,8,0.89,8,0.89,1,0.11,7,0.78,1,0.11,5,0.56,0,0,6,0.67,0,0,3,0.33
17,Lubbock,17,BORDEN,Economically Disadvantaged,9,8,0.89,8,0.89,0,0,8,0.89,4,0.44,1,0.11,0,0,5,0.56,0,0,2,0.22
17,Lubbock,40,COCHRAN,Not Economically Disadvantaged,26,26,1.00,26,1.00,0,0,24,0.92,5,0.19,16,0.62,0,0,21,0.81,1,0.04,11,0.42
17,Lubbock,40,COCHRAN,Economically Disadvantaged,43,40,0.93,42,0.98,0,0,30,0.70,2,0.05,15,0.35,0,0,17,0.40,4,0.09,6,0.14
17,Lubbock,51,COTTLE,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,51,COTTLE,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,54,CROSBY,Not Economically Disadvantaged,25,25,1.00,23,0.92,0,0,24,0.96,14,0.56,6,0.24,0,0,20,0.80,0,0,10,0.40
17,Lubbock,54,CROSBY,Economically Disadvantaged,76,73,0.96,69,0.91,3,0.04,62,0.82,6,0.08,21,0.28,0,0,27,0.36,1,0.01,2,0.03
17,Lubbock,58,DAWSON,Not Economically Disadvantaged,61,60,0.98,58,0.95,1,0.02,52,0.85,22,0.36,22,0.36,0,0,44,0.72,2,0.03,19,0.31
17,Lubbock,58,DAWSON,Economically Disadvantaged,119,112,0.94,102,0.86,5,0.04,70,0.59,8,0.07,33,0.28,0,0,41,0.35,1,0.01,10,0.08
17,Lubbock,63,DICKENS,Not Economically Disadvantaged,13,13,1.00,13,1.00,0,0,13,1.00,4,0.31,5,0.39,0,0,9,0.69,0,0,7,0.54
17,Lubbock,63,DICKENS,Economically Disadvantaged,25,25,1.00,24,0.96,0,0,20,0.80,2,0.08,11,0.44,0,0,13,0.52,1,0.04,4,0.16
17,Lubbock,77,FLOYD,Not Economically Disadvantaged,67,65,0.97,62,0.93,2,0.03,58,0.87,27,0.40,18,0.27,0,0,45,0.67,0,0,30,0.45
17,Lubbock,77,FLOYD,Economically Disadvantaged,92,86,0.94,80,0.87,4,0.04,61,0.66,10,0.11,23,0.25,0,0,33,0.36,3,0.03,6,0.07
17,Lubbock,83,GAINES,Not Economically Disadvantaged,73,70,0.96,71,0.97,2,0.03,66,0.90,27,0.37,22,0.30,0,0,49,0.67,0,0,25,0.34
17,Lubbock,83,GAINES,Economically Disadvantaged,129,123,0.95,113,0.88,2,0.02,94,0.73,9,0.07,29,0.23,0,0,38,0.30,3,0.02,9,0.07
17,Lubbock,85,GARZA,Not Economically Disadvantaged,39,38,0.97,37,0.95,1,0.03,31,0.80,13,0.33,12,0.31,0,0,25,0.64,0,0,15,0.39
17,Lubbock,85,GARZA,Economically Disadvantaged,61,56,0.92,41,0.67,8,0.13,33,0.54,2,0.03,11,0.18,0,0,13,0.21,2,0.03,2,0.03
17,Lubbock,95,HALE,Not Economically Disadvantaged,243,230,0.95,213,0.88,17,0.07,197,0.81,84,0.35,65,0.27,0,0,149,0.61,7,0.03,69,0.28
17,Lubbock,95,HALE,Economically Disadvantaged,354,335,0.95,270,0.76,53,0.15,226,0.64,38,0.11,83,0.23,0,0,121,0.34,7,0.02,33,0.09
17,Lubbock,110,HOCKLEY,Not Economically Disadvantaged,167,164,0.98,154,0.92,4,0.02,144,0.86,26,0.16,103,0.62,0,0,129,0.77,4,0.02,66,0.40
17,Lubbock,110,HOCKLEY,Economically Disadvantaged,186,174,0.94,148,0.80,23,0.12,132,0.71,7,0.04,75,0.40,0,0,82,0.44,6,0.03,27,0.15
17,Lubbock,132,KENT,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,132,KENT,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,140,LAMB,Not Economically Disadvantaged,93,93,1.00,89,0.96,3,0.03,84,0.90,28,0.30,39,0.42,0,0,67,0.72,3,0.03,33,0.36
17,Lubbock,140,LAMB,Economically Disadvantaged,159,147,0.93,134,0.84,12,0.08,120,0.76,20,0.13,42,0.26,0,0,62,0.39,4,0.03,18,0.11
17,Lubbock,152,LUBBOCK,Not Economically Disadvantaged,1653,1580,0.96,1517,0.92,37,0.02,1376,0.83,545,0.33,564,0.34,0,0,1109,0.67,65,0.04,556,0.34
17,Lubbock,152,LUBBOCK,Economically Disadvantaged,1564,1472,0.94,1316,0.84,118,0.08,972,0.62,127,0.08,378,0.24,0,0,505,0.32,35,0.02,100,0.06
17,Lubbock,153,LYNN,Not Economically Disadvantaged,44,43,0.98,44,1.00,0,0,43,0.98,17,0.39,18,0.41,0,0,35,0.80,0,0,19,0.43
17,Lubbock,153,LYNN,Economically Disadvantaged,78,74,0.95,74,0.95,1,0.01,64,0.82,18,0.23,15,0.19,0,0,33,0.42,1,0.01,9,0.12
17,Lubbock,173,MOTLEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,173,MOTLEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,223,TERRY,Not Economically Disadvantaged,79,78,0.99,78,0.99,0,0,73,0.92,25,0.32,31,0.39,0,0,56,0.71,0,0,22,0.28
17,Lubbock,223,TERRY,Economically Disadvantaged,102,93,0.91,90,0.88,1,0.01,73,0.72,8,0.08,28,0.28,0,0,36,0.35,0,0,8,0.08
17,Lubbock,251,YOAKUM,Not Economically Disadvantaged,55,54,0.98,51,0.93,1,0.02,49,0.89,11,0.20,30,0.55,0,0,41,0.75,0,0,19,0.35
17,Lubbock,251,YOAKUM,Economically Disadvantaged,58,58,1.00,55,0.95,2,0.03,47,0.81,1,0.02,30,0.52,0,0,31,0.53,0,0,14,0.24
18,Midland,2,ANDREWS,Not Economically Disadvantaged,134,133,0.99,131,0.98,0,0,109,0.81,32,0.24,52,0.39,0,0,84,0.63,7,0.05,31,0.23
18,Midland,2,ANDREWS,Economically Disadvantaged,100,98,0.98,91,0.91,2,0.02,62,0.62,6,0.06,25,0.25,0,0,31,0.31,3,0.03,6,0.06
18,Midland,22,BREWSTER,Not Economically Disadvantaged,49,44,0.90,41,0.84,2,0.04,39,0.80,22,0.45,7,0.14,0,0,29,0.59,0,0,16,0.33
18,Midland,22,BREWSTER,Economically Disadvantaged,63,59,0.94,52,0.83,3,0.05,45,0.71,21,0.33,9,0.14,0,0,30,0.48,3,0.05,5,0.08
18,Midland,52,CRANE,Not Economically Disadvantaged,50,50,1.00,45,0.90,3,0.06,35,0.70,11,0.22,24,0.48,0,0,35,0.70,3,0.06,16,0.32
18,Midland,52,CRANE,Economically Disadvantaged,24,23,0.96,21,0.88,2,0.08,17,0.71,1,0.04,8,0.33,0,0,9,0.38,0,0,1,0.04
18,Midland,55,CULBERSON,Not Economically Disadvantaged,14,13,0.93,13,0.93,0,0,11,0.79,11,0.79,1,0.07,0,0,12,0.86,1,0.07,9,0.64
18,Midland,55,CULBERSON,Economically Disadvantaged,51,51,1.00,49,0.96,0,0,42,0.82,15,0.29,8,0.16,0,0,23,0.45,0,0,5,0.10
18,Midland,68,ECTOR,Not Economically Disadvantaged,958,912,0.95,845,0.88,64,0.07,671,0.70,217,0.23,351,0.37,0,0,568,0.59,51,0.05,243,0.25
18,Midland,68,ECTOR,Economically Disadvantaged,1075,979,0.91,809,0.75,160,0.15,498,0.46,55,0.05,284,0.26,0,0,339,0.32,60,0.06,61,0.06
18,Midland,87,GLASSCOCK,Not Economically Disadvantaged,10,10,1.00,10,1.00,0,0,10,1.00,5,0.50,4,0.40,0,0,9,0.90,0,0,7,0.70
18,Midland,87,GLASSCOCK,Economically Disadvantaged,10,10,1.00,10,1.00,0,0,10,1.00,3,0.30,5,0.50,0,0,8,0.80,0,0,4,0.40
18,Midland,114,HOWARD,Not Economically Disadvantaged,187,179,0.96,163,0.87,8,0.04,150,0.80,41,0.22,87,0.47,0,0,128,0.68,6,0.03,63,0.34
18,Midland,114,HOWARD,Economically Disadvantaged,220,204,0.93,155,0.71,37,0.17,116,0.53,6,0.03,74,0.34,0,0,80,0.36,11,0.05,24,0.11
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,122,JEFF DAVIS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,156,MARTIN,Not Economically Disadvantaged,39,39,1.00,37,0.95,0,0,35,0.90,8,0.21,20,0.51,0,0,28,0.72,0,0,9,0.23
18,Midland,156,MARTIN,Economically Disadvantaged,42,39,0.93,35,0.83,3,0.07,32,0.76,3,0.07,14,0.33,0,0,17,0.41,0,0,4,0.10
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1072,1019,0.95,929,0.87,72,0.07,809,0.76,240,0.22,438,0.41,0,0,678,0.63,59,0.06,333,0.31
18,Midland,165,MIDLAND,Economically Disadvantaged,758,704,0.93,521,0.69,155,0.20,393,0.52,17,0.02,245,0.32,0,0,262,0.35,40,0.05,58,0.08
18,Midland,186,PECOS,Not Economically Disadvantaged,70,67,0.96,64,0.91,1,0.01,63,0.90,23,0.33,23,0.33,0,0,46,0.66,1,0.01,25,0.36
18,Midland,186,PECOS,Economically Disadvantaged,147,137,0.93,119,0.81,15,0.10,81,0.55,13,0.09,43,0.29,0,0,56,0.38,12,0.08,13,0.09
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,20,20,1.00,16,0.80,3,0.15,16,0.80,8,0.40,3,0.15,0,0,11,0.55,1,0.05,2,0.10
18,Midland,189,PRESIDIO,Economically Disadvantaged,134,122,0.91,109,0.81,11,0.08,92,0.69,35,0.26,27,0.20,0,0,62,0.46,1,0.01,31,0.23
18,Midland,192,REAGAN,Not Economically Disadvantaged,28,28,1.00,28,1.00,0,0,25,0.89,11,0.39,10,0.36,0,0,21,0.75,2,0.07,8,0.29
18,Midland,192,REAGAN,Economically Disadvantaged,38,38,1.00,36,0.95,1,0.03,27,0.71,9,0.24,11,0.29,0,0,20,0.53,2,0.05,5,0.13
18,Midland,195,REEVES,Not Economically Disadvantaged,53,50,0.94,43,0.81,10,0.19,43,0.81,7,0.13,16,0.30,0,0,23,0.43,0,0,7,0.13
18,Midland,195,REEVES,Economically Disadvantaged,149,143,0.96,108,0.73,27,0.18,103,0.69,12,0.08,40,0.27,0,0,52,0.35,2,0.01,7,0.05
18,Midland,222,TERRELL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
